person_id,dcb_url,dcb_url_en,dcb_url_fr,dcb_label_en,dcb_label_fr,in_cohort
lincs:a0DXNkLEAcv,http://www.biographi.ca/en/bio/best_thomas_henry_15E.html,http://www.biographi.ca/en/bio/best_thomas_henry_15E.html,http://www.biographi.ca/fr/bio/best_thomas_henry_15F.html,English DCB biography of Thomas Henry Best,Biographie en anglais du DBC de Thomas Henry Best,1
lincs:a1F3vhgSCEn,http://www.biographi.ca/en/bio/dalton_charles_1789_1859_8E.html,http://www.biographi.ca/en/bio/dalton_charles_1789_1859_8E.html,http://www.biographi.ca/fr/bio/dalton_charles_1789_1859_8F.html,English DCB biography of Charles Dalton,Biographie en anglais du DBC de Charles Dalton,1
lincs:a2dtoAGeFDp,http://www.biographi.ca/en/bio/mckay_john_richards_10E.html,http://www.biographi.ca/en/bio/mckay_john_richards_10E.html,http://www.biographi.ca/fr/bio/mckay_john_richards_10F.html,English DCB biography of John Richards McKay,,0
lincs:a3uuhnowaEf,http://www.biographi.ca/en/bio/mcgillivray_donald_12E.html,http://www.biographi.ca/en/bio/mcgillivray_donald_12E.html,http://www.biographi.ca/fr/bio/mcgillivray_donald_12F.html,English DCB biography of Donald McGillivray,,1
lincs:a4jZISbfZHP,http://www.biographi.ca/en/bio/joseph_henry_6E.html,http://www.biographi.ca/en/bio/joseph_henry_6E.html,http://www.biographi.ca/fr/bio/joseph_henry_6F.html,French DCB biography of Henry Joseph,Biographie française du DBC de Henry Joseph,0
lincs:a4l83FBcB9s,http://www.biographi.ca/en/bio/julian_peter_nicholas_16E.html,http://www.biographi.ca/en/bio/julian_peter_nicholas_16E.html,http://www.biographi.ca/fr/bio/julian_peter_nicholas_16F.html,French DCB biography of Peter Nicholas Julian,Biographie française du DBC de Peter Nicholas Julian,1
lincs:a4vfiqe5Uln,http://www.biographi.ca/en/bio/joseph_judah_george_8E.html,http://www.biographi.ca/en/bio/joseph_judah_george_8E.html,http://www.biographi.ca/fr/bio/joseph_judah_george_8F.html,English DCB biography of Judah George Joseph,Biographie en anglais du DBC de Judah George Joseph,1
lincs:a5B5hxdCf68,http://www.biographi.ca/en/bio/maguire_john_10E.html,http://www.biographi.ca/en/bio/maguire_john_10E.html,http://www.biographi.ca/fr/bio/maguire_john_10F.html,French DCB biography of John Maguire,Biographie française du DBC de John Maguire,1
lincs:a5T5lTm1Vtz,http://www.biographi.ca/en/bio/thomas_sophia_9E.html,http://www.biographi.ca/en/bio/thomas_sophia_9E.html,http://www.biographi.ca/fr/bio/thomas_sophia_9F.html,English DCB biography of Sophia Thomas,Biographie en anglais du DBC de Sophia Thomas,1
lincs:a6y3hEWPrvI,http://www.biographi.ca/en/bio/chisholme_david_7E.html,http://www.biographi.ca/en/bio/chisholme_david_7E.html,http://www.biographi.ca/fr/bio/chisholme_david_7F.html,English DCB biography of David Chisholme,Biographie en anglais du DBC de David Chisholme,0
lincs:a7Ivemq8UdM,http://www.biographi.ca/en/bio/annenraes_1E.html,http://www.biographi.ca/en/bio/annenraes_1E.html,http://www.biographi.ca/fr/bio/annenraes_1F.html,English DCB biography of Annenraes,Biographie en anglais du DBC de  Annenraes,0
lincs:a7US4lmufH4,http://www.biographi.ca/en/bio/pemoussa_2E.html,http://www.biographi.ca/en/bio/pemoussa_2E.html,http://www.biographi.ca/fr/bio/pemoussa_2F.html,English DCB biography of  Pemoussa,Biographie en anglais du DBC de  Pemoussa,0
lincs:aA4UaLDTMLa,http://www.biographi.ca/en/bio/thompson_joseph_1E.html,http://www.biographi.ca/en/bio/thompson_joseph_1E.html,http://www.biographi.ca/fr/bio/thompson_joseph_1F.html,English DCB biography of Joseph Thompson,Biographie en anglais du DBC de Joseph Thompson,0
lincs:aA8m4tadMvn,http://www.biographi.ca/en/bio/peuvret_demesnu_jean_baptiste_1E.html,http://www.biographi.ca/en/bio/peuvret_demesnu_jean_baptiste_1E.html,http://www.biographi.ca/fr/bio/peuvret_demesnu_jean_baptiste_1F.html,English DCB biography of Jean-Baptiste Peuvret Demesnu,Biographie en anglais du DBC de Jean-Baptiste Peuvret Demesnu,0
lincs:aAh4sohmNbk,http://www.biographi.ca/en/bio/lejamtel_francois_6E.html,http://www.biographi.ca/en/bio/lejamtel_francois_6E.html,http://www.biographi.ca/fr/bio/lejamtel_francois_6F.html,English DCB biography of François Lejamtel,Biographie en anglais du DBC de François Lejamtel,0
lincs:aAhIb6uhD9D,http://www.biographi.ca/en/bio/macdonell_james_8E.html,http://www.biographi.ca/en/bio/macdonell_james_8E.html,http://www.biographi.ca/fr/bio/macdonell_james_8F.html,English DCB biography of Sir James MacDonell,Biographie en anglais du DBC de Sir James MacDonell,1
lincs:aCbM67VKxFb,http://www.biographi.ca/en/bio/scroggs_john_2E.html,http://www.biographi.ca/en/bio/scroggs_john_2E.html,http://www.biographi.ca/fr/bio/scroggs_john_2F.html,English DCB biography of John Scroggs,Biographie en anglais du DBC de John Scroggs,0
lincs:aCiN1BHzTB2,http://www.biographi.ca/en/bio/hagan_michael_12E.html,http://www.biographi.ca/en/bio/hagan_michael_12E.html,http://www.biographi.ca/fr/bio/hagan_michael_12F.html,English DCB biography of Michael Hagan,Biographie en anglais du DBC de Michael Hagan,1
lincs:aCxnGLYnUEK,http://www.biographi.ca/en/bio/maclennan_malcolm_bruce_14E.html,http://www.biographi.ca/en/bio/maclennan_malcolm_bruce_14E.html,http://www.biographi.ca/fr/bio/maclennan_malcolm_bruce_14F.html,English DCB biography of Malcolm Bruce MacLennan,Biographie en anglais du DBC de Malcolm Bruce MacLennan,1
lincs:aFa3S2rnpe0,http://www.biographi.ca/en/bio/beauchamp_jean_joseph_15E.html,http://www.biographi.ca/en/bio/beauchamp_jean_joseph_15E.html,http://www.biographi.ca/fr/bio/beauchamp_jean_joseph_15F.html,English DCB biography of Jean-Joseph Beauchamp,,1
lincs:aICdFL6QoFh,http://www.biographi.ca/en/bio/brassard_louis_marie_4E.html,http://www.biographi.ca/en/bio/brassard_louis_marie_4E.html,http://www.biographi.ca/fr/bio/brassard_louis_marie_4F.html,English DCB biography of Louis-Marie Brassard,Biographie en anglais du DBC de Louis-Marie Brassard,0
lincs:aJ4tnCfljiG,http://www.biographi.ca/en/bio/smiley_robert_reid_8E.html,http://www.biographi.ca/en/bio/smiley_robert_reid_8E.html,http://www.biographi.ca/fr/bio/smiley_robert_reid_8F.html,English DCB biography of Robert Reid Smiley,Biographie en anglais du DBC de Robert Reid Smiley,1
lincs:aJBZAM4ktL8,http://www.biographi.ca/en/bio/stanton_robert_9E.html,http://www.biographi.ca/en/bio/stanton_robert_9E.html,http://www.biographi.ca/fr/bio/stanton_robert_9F.html,French DCB biography of Robert Stanton,Biographie française du DBC de Robert Stanton,1
lincs:aJYsaO9wU7Z,http://www.biographi.ca/en/bio/mangeant_francois_3E.html,http://www.biographi.ca/en/bio/mangeant_francois_3E.html,http://www.biographi.ca/fr/bio/mangeant_francois_3F.html,English DCB biography of François Mangeant,Biographie en anglais du DBC de François Mangeant,0
lincs:aKkQy50cf32,http://www.biographi.ca/en/bio/degeay_jacques_4E.html,http://www.biographi.ca/en/bio/degeay_jacques_4E.html,http://www.biographi.ca/fr/bio/degeay_jacques_4F.html,English DCB biography of Jacques Degeay,Biographie en anglais du DBC de Jacques Degeay,0
lincs:aLUfVP9jN3h,http://www.biographi.ca/en/bio/ng_mon_hing_15E.html,http://www.biographi.ca/en/bio/ng_mon_hing_15E.html,http://www.biographi.ca/fr/bio/ng_mon_hing_15F.html,English DCB biography of Mon Hing Ng,Biographie en anglais du DBC de Mon Hing Ng,1
lincs:aLpu5AbrYdZ,http://www.biographi.ca/en/bio/armour_edward_douglas_15E.html,http://www.biographi.ca/en/bio/armour_edward_douglas_15E.html,http://www.biographi.ca/fr/bio/armour_edward_douglas_15F.html,English DCB biography of Edward Douglas Armour,Biographie en anglais du DBC de Edward Douglas Armour,1
lincs:aMBOHbx272L,http://www.biographi.ca/en/bio/melanson_nathalie_15E.html,http://www.biographi.ca/en/bio/melanson_nathalie_15E.html,http://www.biographi.ca/fr/bio/melanson_nathalie_15F.html,English DCB biography of Nathalie Melanson,Biographie en anglais du DBC de Nathalie Melanson,1
lincs:aMfp93jKC1j,http://www.biographi.ca/en/bio/scott_ephraim_16E.html,http://www.biographi.ca/en/bio/scott_ephraim_16E.html,http://www.biographi.ca/fr/bio/scott_ephraim_16F.html,English DCB biography of Ephraim Scott,Biographie en anglais du DBC de Ephraim Scott,1
lincs:aPEHabOTC0C,http://www.biographi.ca/en/bio/griffith_john_7E.html,http://www.biographi.ca/en/bio/griffith_john_7E.html,http://www.biographi.ca/fr/bio/griffith_john_7F.html,English DCB biography of John Griffith,Biographie en anglais du DBC de John Griffith,0
lincs:aPRAn9pRRy8,http://www.biographi.ca/en/bio/hansen_niels_mikkelsen_14E.html,http://www.biographi.ca/en/bio/hansen_niels_mikkelsen_14E.html,http://www.biographi.ca/fr/bio/hansen_niels_mikkelsen_14F.html,English DCB biography of Niels Mikkelsen Hansen,Biographie en anglais du DBC de Niels Mikkelsen Hansen,1
lincs:aRJ9p8GLXvz,http://www.biographi.ca/en/bio/legardeur_de_saint_pierre_jean_paul_2E.html,http://www.biographi.ca/en/bio/legardeur_de_saint_pierre_jean_paul_2E.html,http://www.biographi.ca/fr/bio/legardeur_de_saint_pierre_jean_paul_2F.html,English DCB biography of Jean-Paul Legardeur de Saint-Pierre,Biographie en anglais du DBC de Jean-Paul Legardeur de Saint-Pierre,0
lincs:aRdFoPvaNcg,http://www.biographi.ca/en/bio/burke_john_15E.html,http://www.biographi.ca/en/bio/burke_john_15E.html,http://www.biographi.ca/fr/bio/burke_john_15F.html,French DCB biography of John Burke,Biographie française du DBC de John Burke,1
lincs:aTGPByJtMuV,http://www.biographi.ca/en/bio/minahikosis_11E.html,http://www.biographi.ca/en/bio/minahikosis_11E.html,http://www.biographi.ca/fr/bio/minahikosis_11F.html,English DCB biography of  Minahikosis,Biographie en anglais du DBC de  Minahikosis,1
lincs:aXef7QFncew,http://www.biographi.ca/en/bio/kitchi_manito_waya_12E.html,http://www.biographi.ca/en/bio/kitchi_manito_waya_12E.html,http://www.biographi.ca/fr/bio/kitchi_manito_waya_12F.html,English DCB biography of  Kitchi-Manito-Waya,Biographie en anglais du DBC de  Kitchi-Manito-Waya,1
lincs:aXpUuCCePzl,http://www.biographi.ca/en/bio/powell_grant_7E.html,http://www.biographi.ca/en/bio/powell_grant_7E.html,http://www.biographi.ca/fr/bio/powell_grant_7F.html,English DCB biography of Grant Powell,Biographie en anglais du DBC de Grant Powell,0
lincs:aXrIJpUOQ5U,http://www.biographi.ca/en/bio/couture_guillaume_1701_2E.html,http://www.biographi.ca/en/bio/couture_guillaume_1701_2E.html,http://www.biographi.ca/fr/bio/couture_guillaume_1701_2F.html,English DCB biography of Guillaume Couture,Biographie en anglais du DBC de Guillaume Couture,0
lincs:aZc5vxMK9zB,http://www.biographi.ca/en/bio/aumasson_de_courville_louis_leonard_4E.html,http://www.biographi.ca/en/bio/aumasson_de_courville_louis_leonard_4E.html,http://www.biographi.ca/fr/bio/aumasson_de_courville_louis_leonard_4F.html,English DCB biography of Louis-Léonard Aumasson de Courville,Biographie en anglais du DBC de Louis-Léonard Aumasson de Courville,0
lincs:aa03iTMHWOs,http://www.biographi.ca/en/bio/parsons_simeon_henry_13E.html,http://www.biographi.ca/en/bio/parsons_simeon_henry_13E.html,http://www.biographi.ca/fr/bio/parsons_simeon_henry_13F.html,English DCB biography of Simeon Henry Parsons,Biographie en anglais du DBC de Simeon Henry Parsons,1
lincs:abCJmKgTFoj,http://www.biographi.ca/en/bio/macard_charles_2E.html,http://www.biographi.ca/en/bio/macard_charles_2E.html,http://www.biographi.ca/fr/bio/macard_charles_2F.html,English DCB biography of Charles Macard,Biographie en anglais du DBC de Charles Macard,0
lincs:acnda4oBGnI,http://www.biographi.ca/en/bio/readman_onesime_14E.html,http://www.biographi.ca/en/bio/readman_onesime_14E.html,http://www.biographi.ca/fr/bio/readman_onesime_14F.html,English DCB biography of Onésime Readman,Biographie en anglais du DBC de Onésime Readman,1
lincs:adXPvMtAtGf,http://www.biographi.ca/en/bio/lepage_john_11E.html,http://www.biographi.ca/en/bio/lepage_john_11E.html,http://www.biographi.ca/fr/bio/lepage_john_11F.html,English DCB biography of John Lepage,Biographie en anglais du DBC de John Lepage,1
lincs:aexMUokSqxy,http://www.biographi.ca/en/bio/malherbe_francois_1768_1832_6E.html,http://www.biographi.ca/en/bio/malherbe_francois_1768_1832_6E.html,http://www.biographi.ca/fr/bio/malherbe_francois_1768_1832_6F.html,English DCB biography of François Malherbe,Biographie en anglais du DBC de François Malherbe,0
lincs:ag1EJm9dHUW,http://www.biographi.ca/en/bio/forsyth_joseph_5E.html,http://www.biographi.ca/en/bio/forsyth_joseph_5E.html,http://www.biographi.ca/fr/bio/forsyth_joseph_5F.html,English DCB biography of Joseph Forsyth,Biographie en anglais du DBC de Joseph Forsyth,0
lincs:ag3lxnkHsng,http://www.biographi.ca/en/bio/you_de_la_decouverte_pierre_2E.html,http://www.biographi.ca/en/bio/you_de_la_decouverte_pierre_2E.html,http://www.biographi.ca/fr/bio/you_de_la_decouverte_pierre_2F.html,French DCB biography of Pierre You de la Découverte,Biographie française du DBC de Pierre You de la Découverte,0
lincs:aglk0ZQ5TYF,http://www.biographi.ca/en/bio/chewett_william_7E.html,http://www.biographi.ca/en/bio/chewett_william_7E.html,http://www.biographi.ca/fr/bio/chewett_william_7F.html,English DCB biography of William Chewett,Biographie en anglais du DBC de William Chewett,0
lincs:agsSU9ICinB,http://www.biographi.ca/en/bio/forrester_andrew_1E.html,http://www.biographi.ca/en/bio/forrester_andrew_1E.html,http://www.biographi.ca/fr/bio/forrester_andrew_1F.html,French DCB biography of Andrew Forrester,Biographie française du DBC de Andrew Forrester,0
lincs:aiBhoEHzeW7,http://www.biographi.ca/en/bio/stewart_charles_james_townshend_14E.html,http://www.biographi.ca/en/bio/stewart_charles_james_townshend_14E.html,http://www.biographi.ca/fr/bio/stewart_charles_james_townshend_14F.html,English DCB biography of Charles James Townshend Stewart,Biographie en anglais du DBC de Charles James Townshend Stewart,1
lincs:aiJrjkKswjf,http://www.biographi.ca/en/bio/boileau_francois_xavier_16E.html,http://www.biographi.ca/en/bio/boileau_francois_xavier_16E.html,http://www.biographi.ca/fr/bio/boileau_francois_xavier_16F.html,English DCB biography of François-Xavier Boileau,Biographie en anglais du DBC de François-Xavier Boileau,1
lincs:ajQMBveBmmV,http://www.biographi.ca/en/bio/mickle_sara_15E.html,http://www.biographi.ca/en/bio/mickle_sara_15E.html,http://www.biographi.ca/fr/bio/mickle_sara_15F.html,French DCB biography of Sara Mickle,Biographie française du DBC de Sara Mickle,1
lincs:al2hyO3z6h5,http://www.biographi.ca/en/bio/chase_henry_pahtahquahong_12E.html,http://www.biographi.ca/en/bio/chase_henry_pahtahquahong_12E.html,http://www.biographi.ca/fr/bio/chase_henry_pahtahquahong_12F.html,English DCB biography of Henry Pahtahquahong Chase,Biographie en anglais du DBC de Henry Pahtahquahong Chase,1
lincs:alHC1BVMRZf,http://www.biographi.ca/en/bio/neilson_samuel_1800_37_7E.html,http://www.biographi.ca/en/bio/neilson_samuel_1800_37_7E.html,http://www.biographi.ca/fr/bio/neilson_samuel_1800_37_7F.html,English DCB biography of Samuel Neilson,Biographie en anglais du DBC de Samuel Neilson,0
lincs:alRx50KJiUo,http://www.biographi.ca/en/bio/joannes_de_chacornacle_2E.html,http://www.biographi.ca/en/bio/joannes_de_chacornacle_2E.html,http://www.biographi.ca/fr/bio/joannes_de_chacornacle_2F.html,English DCB biography of  Joannès de Chacornacle,Biographie en anglais du DBC de  Joannès de Chacornacle,0
lincs:amFXMNDQKy5,http://www.biographi.ca/en/bio/hodgson_john_6E.html,http://www.biographi.ca/en/bio/hodgson_john_6E.html,http://www.biographi.ca/fr/bio/hodgson_john_6F.html,English DCB biography of John Hodgson,Biographie en anglais du DBC de John Hodgson,0
lincs:amwRqGSSHvY,http://www.biographi.ca/en/bio/hopper_john_elisha_peck_12E.html,http://www.biographi.ca/en/bio/hopper_john_elisha_peck_12E.html,http://www.biographi.ca/fr/bio/hopper_john_elisha_peck_12F.html,English DCB biography of John Elisha Peck Hopper,,1
lincs:anz2bYcKXSj,http://www.biographi.ca/en/bio/darling_john_6E.html,http://www.biographi.ca/en/bio/darling_john_6E.html,http://www.biographi.ca/fr/bio/darling_john_6F.html,English DCB biography of John Darling,Biographie en anglais du DBC de John Darling,0
lincs:arSdm72OyMe,http://www.biographi.ca/en/bio/jamet_john_3E.html,http://www.biographi.ca/en/bio/jamet_john_3E.html,http://www.biographi.ca/fr/bio/jamet_john_3F.html,English DCB biography of John Jamet,Biographie en anglais du DBC de John Jamet,0
lincs:arl81ldy8IT,http://www.biographi.ca/en/bio/demosny_jean_1E.html,http://www.biographi.ca/en/bio/demosny_jean_1E.html,http://www.biographi.ca/fr/bio/demosny_jean_1F.html,English DCB biography of Jean Demosny,Biographie en anglais du DBC de Jean Demosny,0
lincs:awDuRzpJEsy,http://www.biographi.ca/en/bio/scott_william_duncan_15E.html,http://www.biographi.ca/en/bio/scott_william_duncan_15E.html,http://www.biographi.ca/fr/bio/scott_william_duncan_15F.html,English DCB biography of William Duncan Scott,,1
lincs:axMEOYIi4at,http://www.biographi.ca/en/bio/kiwisance_11E.html,http://www.biographi.ca/en/bio/kiwisance_11E.html,http://www.biographi.ca/fr/bio/kiwisance_11F.html,English DCB biography of  Kiwisānce,Biographie en anglais du DBC de  Kiwisānce,1
lincs:ayGZSDloAXF,http://www.biographi.ca/en/bio/matheson_john_15E.html,http://www.biographi.ca/en/bio/matheson_john_15E.html,http://www.biographi.ca/fr/bio/matheson_john_15F.html,English DCB biography of John Matheson,Biographie en anglais du DBC de John Matheson,1
lincs:az2OozYkEmh,http://www.biographi.ca/en/bio/nouchet_joseph_etienne_3E.html,http://www.biographi.ca/en/bio/nouchet_joseph_etienne_3E.html,http://www.biographi.ca/fr/bio/nouchet_joseph_etienne_3F.html,English DCB biography of Joseph-Étienne Nouchet,Biographie en anglais du DBC de Joseph-Étienne Nouchet,0
lincs:b0fweKmdIxo,http://www.biographi.ca/en/bio/osborn_elizabeth_4E.html,http://www.biographi.ca/en/bio/osborn_elizabeth_4E.html,http://www.biographi.ca/fr/bio/osborn_elizabeth_4F.html,English DCB biography of Elizabeth Osborn,,0
lincs:b1guZaLFxlm,http://www.biographi.ca/en/bio/buchan_jane_13E.html,http://www.biographi.ca/en/bio/buchan_jane_13E.html,http://www.biographi.ca/fr/bio/buchan_jane_13F.html,English DCB biography of Jane Buchan,Biographie en anglais du DBC de Jane Buchan,1
lincs:b3pS3pk7kTy,http://www.biographi.ca/en/bio/chaloux_marie_esther_7E.html,http://www.biographi.ca/en/bio/chaloux_marie_esther_7E.html,http://www.biographi.ca/fr/bio/chaloux_marie_esther_7F.html,French DCB biography of Marie-Esther Chaloux,,0
lincs:b4Jz0kPIiey,http://www.biographi.ca/en/bio/mcrae_john_c_15E.html,http://www.biographi.ca/en/bio/mcrae_john_c_15E.html,http://www.biographi.ca/fr/bio/mcrae_john_c_15F.html,English DCB biography of John C. McRae,,1
