confidence,dcb_birthYear,dcb_birthplace_buckets,dcb_deathYear,dcb_name,dcb_personId,dcb_url_en,locality_conflict,match_status,matched_age,matched_chain,matched_name,matched_uid,n_candidates
high,1823,england,1890,Josiah Blackburn,wd:Q6290424,http://www.biographi.ca/en/bio/blackburn_josiah_11E.html,,matched,56,PLACE_ON170002,josiah blackburn,1091200511,1
medium_no_birthplace,1816,,1886,John McMillan,wd:Q636548,http://www.biographi.ca/en/bio/mcmillan_john_1816_86_11E.html,,ambiguous,,,,,14
,1818,,1906,Keeseekoowenin,wd:Q6383325,http://www.biographi.ca/en/bio/keeseekoowenin_13E.html,,no_lastname,,,,,0
high,1829,ontario,1906,Kenneth Chisholm,wd:Q6389974,http://www.biographi.ca/en/bio/chisholm_kenneth_13E.html,,matched,51,PLACE_ON136006,kenneth chisholm,911603908,1
,1810,,1906,Kā-kīwistāhāw,wd:Q6454268,http://www.biographi.ca/en/bio/ka_kiwistahaw_13E.html,,no_lastname,,,,,0
,1840,,1915,Lawrence William Herchmer,wd:Q6504144,http://www.biographi.ca/en/bio/herchmer_lawrence_william_14E.html,,no_match,,,,,0
high,1803,ontario,1882,Lawrence Lawrason,wd:Q6504309,http://www.biographi.ca/en/bio/lawrason_lawrence_11E.html,,matched,77,PLACE_ON170004,lawrence lawrason,1091602519,1
,1856,,1908,Lawrence O'Brien Furlong,wd:Q6504424,http://www.biographi.ca/en/bio/furlong_lawrence_o_brien_13E.html,,no_match,,,,,0
,1855,ontario,1938,Levi Thomson,wd:Q6535533,http://www.biographi.ca/en/bio/thomson_levi_16E.html,,no_match,,,,,0
,1816,ontario,1887,Lewis Wallbridge,wd:Q6537145,http://www.biographi.ca/en/bio/wallbridge_lewis_11E.html,,no_match,,,,,0
,1854,ontario,1915,Lillian Frances Massey,wd:Q6548168,http://www.biographi.ca/en/bio/massey_lillian_frances_14E.html,,no_match,,,,,0
,1864,,1930,Hewitt Bostock,wd:Q657712,http://www.biographi.ca/en/bio/bostock_hewitt_15E.html,,no_match,,,,,0
high,1822,ontario,1892,Norman Bethune,wd:Q6581583,http://www.biographi.ca/en/bio/bethune_norman_12E.html,,matched,57,PLACE_ON120004,norman bethune,851002417,1
,1863,ontario,1931,Lawrence Solman,wd:Q6668790,http://www.biographi.ca/en/bio/solman_lawrence_16E.html,,no_match,,,,,0
high,1831,nova scotia;scotland,1899,Loran Ellis Baker,wd:Q6678766,http://www.biographi.ca/en/bio/baker_loran_ellis_12E.html,,matched,49,PLACE_NS014003,loran baker,101607922,1
,1793,,1881,Louis-Édouard Glackmeyer,wd:Q6686544,http://www.biographi.ca/en/bio/glackmeyer_louis_edouard_11E.html,,no_match,,,,,0
medium_no_birthplace,1828,,1904,Louis Molleur,wd:Q6687832,http://www.biographi.ca/en/bio/molleur_louis_13E.html,,matched,52,PLACE_QC092009,louis molleur,442202804,1
high,1836,ontario,1909,Lucy Margaret Baker,wd:Q6698415,http://www.biographi.ca/en/bio/baker_lucy_margaret_13E.html,,matched,47,PLACE_ON134001_1891,lucy baker,1070103009,1
,1843,ontario,1917,Lyman Melvin Jones,wd:Q6708063,http://www.biographi.ca/en/bio/jones_lyman_melvin_14E.html,,no_match,,,,,0
high,1859,ontario,1916,Malcolm Smith Mercer,wd:Q6742507,http://www.biographi.ca/en/bio/mercer_malcolm_smith_14E.html,,matched,23,PLACE_ON134003,malcolm mercer,1052300915,1
high,1842,ontario,1919,Manly Benson,wd:Q6750608,http://www.biographi.ca/en/bio/benson_manly_14E.html,,matched,39,PLACE_ON109008_1881,manly benson,1042405801,1
medium_no_birthplace,1831,,1887,Margaret Brennan,wd:Q6759205,http://www.biographi.ca/en/bio/brennan_margaret_11E.html,,ambiguous,,,,,18
medium_no_birthplace,1865,,1924,Marie Bibeau,wd:Q6762761,http://www.biographi.ca/en/bio/bibeau_marie_15E.html,,ambiguous,,,,,4
medium_no_birthplace,1847,,1933,Mary Agnes Snively,wd:Q6778794,http://www.biographi.ca/en/bio/snively_mary_agnes_16E.html,,matched,32,PLACE_ON126009,mary snively,932301814,1
,1815,,1892,Honoria Conway,wd:Q6780888,http://www.biographi.ca/en/bio/conway_honoria_12E.html,,no_match,,,,,0
,1828,nova scotia;scotland,1900,Mather Byles DesBrisay,wd:Q6786933,http://www.biographi.ca/en/bio/desbrisay_mather_byles_12E.html,,no_match,,,,,0
,1850,,1930,Matthew McCauley,wd:Q6790939,http://www.biographi.ca/en/bio/mccauley_matthew_15E.html,,no_match,,,,,0
,1834,,1897,Maurice Fenelon,wd:Q6793074,http://www.biographi.ca/en/bio/fenelon_maurice_12E.html,,no_match,,,,,0
medium_no_birthplace,1821,,1882,Maurice Laframboise,wd:Q6793266,http://www.biographi.ca/en/bio/laframboise_maurice_11E.html,,ambiguous,,,,,2
medium_no_birthplace,1837,,1897,Maxime Lépine,wd:Q6795674,http://www.biographi.ca/en/bio/lepine_maxime_12E.html,,matched,44,PLACE_MB011015,maxime lepine,1222301324,1
high,1816,england,1887,Michael Barrett,wd:Q6828462,http://www.biographi.ca/en/bio/barrett_michael_11E.html,,matched,65,PLACE_ON134008,micheal barrett,860610416,1
medium_no_birthplace,1861,,1926,Michael Clark,wd:Q6829279,http://www.biographi.ca/en/bio/clark_michael_15E.html,,matched,20,PLACE_ON150003,michael clark,1041201319,1
medium_no_birthplace,1815,,1890,Michael John Kelly,wd:Q6831655,http://www.biographi.ca/en/bio/kelly_michael_john_11E.html,,ambiguous,,,,,2
high,1834,nova scotia;scotland,1895,Michael Joseph Power,wd:Q6831740,http://www.biographi.ca/en/bio/power_michael_joseph_12E.html,,no_match,,,,,0
medium_no_birthplace,1803,,1883,James Little,wd:Q68561160,http://www.biographi.ca/en/bio/little_james_11E.html,,matched,77,PLACE_QC076016,james little,610101918,1
high,1865,new brunswick,1937,Minnie Bell Sharp,wd:Q6868790,http://www.biographi.ca/en/bio/sharp_minnie_bell_16E.html,,matched,17,PLACE_NB023011,minnie sharp,211100820,1
high,1864,nova scotia;scotland,1917,Minnie Blanche Bishop,wd:Q6868791,http://www.biographi.ca/en/bio/bishop_minnie_blanche_14E.html,,matched,18,PLACE_NS036027,minnie bishop,122302305,1
,1829,,1923,Moses Bilsky,wd:Q6915712,http://www.biographi.ca/en/bio/bilsky_moses_15E.html,,no_match,,,,,0
medium_no_birthplace,1848,,1925,Harry Staveley,wd:Q69574800,http://www.biographi.ca/en/bio/staveley_harry_15E.html,,matched,33,PLACE_QC187004,harry staveley,500303012,1
,1809,newfoundland,1883,Nathan Norman,wd:Q6969262,http://www.biographi.ca/en/bio/norman_nathan_11E.html,,no_match,,,,,0
high,1844,ontario,1901,Nathaniel Clarke Wallace,wd:Q6969542,http://www.biographi.ca/en/bio/wallace_nathaniel_clarke_13E.html,,matched,36,PLACE_ON154008,nathaniel wallace,880600104,1
,1810,,,Nelson Hackett,wd:Q6990550,http://www.biographi.ca/en/bio/hackett_nelson_7E.html,,no_match,,,,,0
,1849,ontario,1914,Nicholas Bawlf,wd:Q7025036,http://www.biographi.ca/en/bio/bawlf_nicholas_14E.html,,no_match,,,,,0
medium_no_birthplace,1861,,1938,Alexandre Carli,wd:Q70480864,http://www.biographi.ca/en/bio/carli_alexandre_16E.html,,matched,21,PLACE_QC176002,alexandre carli,570906001,1
medium_no_birthplace,1821,,1899,Oliver Jones,wd:Q7087637,http://www.biographi.ca/en/bio/jones_oliver_12E.html,,matched,59,PLACE_NB024003_1881,oliver jones,231004110,1
medium_no_birthplace,1837,,1897,Olivier-David Benoît,wd:Q7088112,http://www.biographi.ca/en/bio/benoit_olivier_david_12E.html,,ambiguous,,,,,2
medium_no_birthplace,1859,,1929,Arthur Godfrey Peuchen,wd:Q710953,http://www.biographi.ca/en/bio/peuchen_arthur_godfrey_15E.html,,matched,22,PLACE_ON134003_1881,arthur peuchen,850406805,1
high,1830,nova scotia;scotland,1892,Otto Schwartz Weeks,wd:Q7109822,http://www.biographi.ca/en/bio/weeks_otto_schwartz_12E.html,,no_match,,,,,0
medium_no_birthplace,1846,,1909,Patrick Blake,wd:Q7146124,http://www.biographi.ca/en/bio/blake_patrick_13E.html,,ambiguous,,,,,2
medium_no_birthplace,1832,,1901,Patrick Boyle,wd:Q7146141,http://www.biographi.ca/en/bio/boyle_patrick_13E.html,,matched,48,PLACE_ON120004,patk boyle,860106102,1
high,1856,ontario,1937,Patrick Burns,wd:Q7146177,http://www.biographi.ca/en/bio/burns_patrick_16E.html,,ambiguous,,,,,2
,1848,newfoundland,1899,Patrick J. Scott,wd:Q7146822,http://www.biographi.ca/en/bio/scott_patrick_j_12E.html,,no_match,,,,,0
medium_no_birthplace,1829,,1900,Patrick Joseph Larkin,wd:Q7146867,http://www.biographi.ca/en/bio/larkin_patrick_joseph_12E.html,,ambiguous,,,,,5
medium_no_birthplace,1852,,1926,Paul Tourigny,wd:Q7154055,http://www.biographi.ca/en/bio/tourigny_paul_15E.html,,matched,28,PLACE_QC038021,paul tourigny,361002415,1
,1853,,1932,Peter Bryce,wd:Q7173023,http://www.biographi.ca/en/bio/bryce_peter_henderson_16E.html,,no_match,,,,,0
medium_no_birthplace,1855,,1930,Peter Charles Larkin,wd:Q7173239,http://www.biographi.ca/en/bio/larkin_peter_charles_15E.html,,ambiguous,,,,,2
,1818,,1886,Peter Gow,wd:Q7174317,http://www.biographi.ca/en/bio/gow_peter_11E.html,,no_match,,,,,0
medium_no_birthplace,1819,,1906,Peter Sinclair,wd:Q7176954,http://www.biographi.ca/en/bio/sinclair_peter_13E.html,,matched,60,PLACE_ON120003,peter sinclair,860203118,1
high,1838,ontario,1906,Peter White,wd:Q7177682,http://www.biographi.ca/en/bio/white_peter_13E.html,,matched,42,PLACE_ON142037,peter white,732501525,1
medium_no_birthplace,1831,,1912,Pierre Delorme,wd:Q7192174,http://www.biographi.ca/en/bio/delorme_pierre_14E.html,,ambiguous,,,,,2
,1803,,1898,Polly Barber,wd:Q7225771,http://www.biographi.ca/en/bio/barber_polly_12E.html,,no_match,,,,,0
medium_no_birthplace,1858,,1917,Ralph Smith,wd:Q7288098,http://www.biographi.ca/en/bio/smith_ralph_14E.html,,ambiguous,,,,,2
,1851,,1896,Reverend Simon Gibbons,wd:Q7318142,http://www.biographi.ca/en/bio/gibbons_simon_thomas_12E.html,,no_match,,,,,0
,1829,,1910,Sévère Dumoulin,wd:Q732194,http://www.biographi.ca/en/bio/dumoulin_severe_1829_1910_13E.html,,no_match,,,,,0
,1827,,1891,Richard Luard,wd:Q7327486,http://www.biographi.ca/en/bio/luard_richard_george_amherst_12E.html,,no_match,,,,,0
,1813,,1887,Richard Clement Moody,wd:Q7327869,http://www.biographi.ca/en/bio/moody_richard_clement_11E.html,,no_match,,,,,0
medium_no_birthplace,1851,,1899,Richard Willis Jameson,wd:Q7330021,http://www.biographi.ca/en/bio/jameson_richard_willis_12E.html,,matched,29,PLACE_MB183003,richd jameson,1213303112,1
medium_no_birthplace,1821,,1904,Richard Xavier Baxter,wd:Q7330120,http://www.biographi.ca/en/bio/baxter_richard_13E.html,,matched,60,PLACE_ON182030,richard baxter,1212204516,1
high,1843,england,1905,Richard Young,wd:Q7330142,http://www.biographi.ca/en/bio/young_richard_13E.html,,matched,37,PLACE_MB022003,richd young,1220601007,1
medium_no_birthplace,1829,,1901,Robert Adam Lyon,wd:Q7341349,http://www.biographi.ca/en/bio/lyon_robert_adam_13E.html,,ambiguous,,,,,2
medium_no_birthplace,1822,,1884,Robert Alexander,wd:Q7341421,http://www.biographi.ca/en/bio/alexander_robert_11E.html,,ambiguous,,,,,3
medium_no_birthplace,1813,,1883,Robert Barlow,wd:Q7341873,http://www.biographi.ca/en/bio/barlow_robert_11E.html,,matched,66,PLACE_QC180001,robert barlow,590502225,1
medium_no_birthplace,1831,,1897,Robert Barr,wd:Q7341895,http://www.biographi.ca/en/bio/barr_robert_1831_97_12E.html,,ambiguous,,,,,2
,1855,,1910,Robert Garnett Tatlow,wd:Q7344676,http://www.biographi.ca/en/bio/tatlow_robert_garnett_13E.html,,no_match,,,,,0
medium_no_birthplace,1808,,1890,Robert Hay,wd:Q7345337,http://www.biographi.ca/en/bio/hay_robert_11E.html,,matched,73,PLACE_NB023014,robert hay,220309603,1
,1815,england,1891,Robert Haythorne,wd:Q7345345,http://www.biographi.ca/en/bio/haythorne_robert_poore_12E.html,,no_match,,,,,0
high,1836,ontario,1895,Robert Henry Bethune,wd:Q7345413,http://www.biographi.ca/en/bio/bethune_robert_henry_12E.html,,matched,44,PLACE_ON134008,rob bethune,860714424,1
high,1860,ontario,1930,Robert Henry Grant,wd:Q7345427,http://www.biographi.ca/en/bio/grant_robert_henry_15E.html,,ambiguous,,,,,4
medium_no_birthplace,1854,,1910,Robert Ironside,wd:Q7345801,http://www.biographi.ca/en/bio/ironside_robert_13E.html,,matched,26,PLACE_ON128008,robert ironside,1071305508,1
high,1832,scotland,1914,Robert Jaffray,wd:Q7346024,http://www.biographi.ca/en/bio/jaffray_robert_14E.html,,matched,49,PLACE_ON120005,robt jaffray,850809616,1
,1835,,1893,Robert John Kent,wd:Q7346128,http://www.biographi.ca/en/bio/kent_robert_john_12E.html,,no_match,,,,,0
,1802,,1883,Robert John Parsons,wd:Q7346131,http://www.biographi.ca/en/bio/parsons_robert_john_11E.html,,no_match,,,,,0
,1808,scotland,1884,Robert MacGeorge,wd:Q7347219,http://www.biographi.ca/en/bio/macgeorge_robert_jackson_11E.html,,no_match,,,,,0
high,1836,ontario,1921,Robert McLaughlin,wd:Q7347565,http://www.biographi.ca/en/bio/mclaughlin_robert_15E.html,,matched,45,PLACE_ON133012,robert mclaughlin,832302217,1
,1848,,1906,Robert Sedgewick,wd:Q7349672,http://www.biographi.ca/en/bio/sedgewick_robert_13E.html,,no_match,,,,,0
,1836,scotland,1906,Robert Thorburn,wd:Q7350370,http://www.biographi.ca/en/bio/thorburn_robert_13E.html,,no_match,,,,,0
,1831,ireland,1913,"Robert Wilson Reford, Sr.",wd:Q7351165,http://www.biographi.ca/en/bio/reford_robert_wilson_14E.html,,no_match,,,,,0
medium_no_birthplace,1834,,1904,Robert Young,wd:Q7351320,http://www.biographi.ca/en/bio/young_robert_13E.html,,ambiguous,,,,,10
,1833,,1915,Robertson Macaulay,wd:Q7352115,http://www.biographi.ca/en/bio/macaulay_robertson_14E.html,,no_match,,,,,0
,1823,ontario,1900,Roderick Cameron,wd:Q7356596,http://www.biographi.ca/en/bio/cameron_roderick_william_12E.html,,no_match,,,,,0
high,1835,nova scotia;scotland,1912,Ronald MacDonald,wd:Q7365081,http://www.biographi.ca/en/bio/macdonald_ronald_1835_1912_14E.html,,ambiguous,,,,,6
high,1842,nova scotia,1919,Rémi Benoît,wd:Q7386128,http://www.biographi.ca/en/bio/benoit_remi_14E.html,,matched,39,PLACE_NS018001,remi benoit,60600706,1
medium_no_birthplace,1852,,1917,Salluste Duval,wd:Q7405016,http://www.biographi.ca/en/bio/duval_salluste_14E.html,,matched,29,PLACE_QC176002,saluste duval,571512804,1
,1831,,1897,Sam Livingston,wd:Q7407802,http://www.biographi.ca/en/bio/livingston_samuel_henry_harkwood_12E.html,,no_match,,,,,0
,1840,newfoundland,1909,Samuel Blandford,wd:Q7410933,http://www.biographi.ca/en/bio/blandford_samuel_13E.html,,no_match,,,,,0
,1790,nova scotia;scotland,1891,Samuel Chipman,wd:Q7411108,http://www.biographi.ca/en/bio/chipman_samuel_12E.html,,no_match,,,,,0
medium_no_birthplace,1865,,1937,Samuel Genest,wd:Q7411472,http://www.biographi.ca/en/bio/genest_samuel_mccallum_16E.html,,ambiguous,,,,,2
medium_no_birthplace,1842,,1891,Samuel Lawrence Bedson,wd:Q7411983,http://www.biographi.ca/en/bio/bedson_samuel_lawrence_12E.html,,matched,39,PLACE_MB163003,samuel bedson,1220904001,1
high,1816,nova scotia;scotland,1895,Samuel Leonard Shannon,wd:Q7412000,http://www.biographi.ca/en/bio/shannon_samuel_leonard_12E.html,,matched,64,PLACE_NS045043,samuel shannon,70307405,1
medium_no_birthplace,1823,,1908,Samuel Merner,wd:Q7412171,http://www.biographi.ca/en/bio/merner_samuel_13E.html,,matched,58,PLACE_ON150013,samuel merner,1040304216,1
medium_no_birthplace,1795,,1882,Samuel Prescott Fairbanks,wd:Q7412416,http://www.biographi.ca/en/bio/fairbanks_samuel_prescott_11E.html,,matched,87,PLACE_NS011044,samuel fairbanks,81504608,1
,1820,ontario,1890,Schuyler Shibley,wd:Q7433081,http://www.biographi.ca/en/bio/shibley_schuyler_11E.html,,no_match,,,,,0
,1817,,1889,Smith McKay,wd:Q7545212,http://www.biographi.ca/en/bio/mckay_smith_11E.html,,no_match,,,,,0
,1861,,1920,Solomon Jacobs,wd:Q7558681,http://www.biographi.ca/en/bio/jacobs_solomon_14E.html,,no_match,,,,,0
high,1836,ontario,1911,Solomon White,wd:Q7558767,http://www.biographi.ca/en/bio/white_solomon_14E.html,,matched,43,PLACE_ON067005,solomon white,1200405813,1
high,1858,england,1929,William Edward Cochrane,wd:Q75629548,http://www.biographi.ca/en/bio/cochrane_william_edward_15E.html,,no_match,,,,,0
,1844,,1906,Joseph James Curling,wd:Q75734367,http://www.biographi.ca/en/bio/curling_joseph_james_13E.html,,no_match,,,,,0
high,1843,ireland,1885,John French,wd:Q75898548,http://www.biographi.ca/en/bio/french_john_1843_85_11E.html,,ambiguous,,,,,2
,1865,,1907,Stanley William McInnis,wd:Q7599783,http://www.biographi.ca/en/bio/mcinnis_stanley_william_13E.html,,no_match,,,,,0
medium_no_birthplace,1847,,1905,Stephen Lett,wd:Q7609785,http://www.biographi.ca/en/bio/lett_stephen_13E.html,,matched,34,PLACE_ON120001,stephen lett,860513615,1
medium_no_birthplace,1858,,1929,Stephen Rice Jenkins,wd:Q7610362,http://www.biographi.ca/en/bio/jenkins_stephen_rice_15E.html,,matched,22,PLACE_PE136001,stephen jenkins,20102813,1
,1834,,1908,Stewart Mulvey,wd:Q7615897,http://www.biographi.ca/en/bio/mulvey_stewart_13E.html,,no_match,,,,,0
high,1835,wales,1897,Edward Osborne Hewett,wd:Q76186803,http://www.biographi.ca/en/bio/hewett_edward_osborne_12E.html,,no_match,,,,,0
,1798,,1882,Amelia Ryerse,wd:Q76326199,http://www.biographi.ca/en/bio/ryerse_amelia_11E.html,,no_match,,,,,0
medium_no_birthplace,1825,,1897,Sylvester Neelon,wd:Q7660811,http://www.biographi.ca/en/bio/neelon_sylvester_12E.html,,matched,56,PLACE_ON126009,sylvester neelon,932307001,1
medium_no_birthplace,1822,,1888,Sylvester Zobieski Earle,wd:Q7660843,http://www.biographi.ca/en/bio/earle_sylvester_zobieski_11E.html,,matched,58,PLACE_NB032010,sylvester earle,170604114,1
high,1833,ontario,1900,Pierre St. Jean,wd:Q767709,http://www.biographi.ca/en/bio/st_jean_pierre_12E.html,,no_match,,,,,0
,1830,,1903,Terence O'Brien,wd:Q7701976,http://www.biographi.ca/en/bio/o_brien_john_terence_nicholls_13E.html,,no_match,,,,,0
,1817,,1899,Theodor August Heintzman,wd:Q7781568,http://www.biographi.ca/en/bio/heintzman_theodor_august_12E.html,,no_match,,,,,0
,1816,,1887,Theodore Hart,wd:Q7781818,http://www.biographi.ca/en/bio/hart_theodore_11E.html,,no_match,,,,,0
,1829,,1908,Thomas Ballantyne,wd:Q7787348,http://www.biographi.ca/en/bio/ballantyne_thomas_13E.html,,no_match,,,,,0
,1841,new brunswick,1907,Thomas Barnaby,wd:Q7787394,http://www.biographi.ca/en/bio/barnaby_thomas_13E.html,,no_match,,,,,0
,1840,,1890,Thomas Basil Humphreys,wd:Q7787448,http://www.biographi.ca/en/bio/humphreys_thomas_basil_11E.html,,no_match,,,,,0
high,1862,ontario,1932,Thomas Blow,wd:Q7787710,http://www.biographi.ca/en/bio/blow_thomas_henry_16E.html,,ambiguous,,,,,2
,1843,,1914,Thomas Coffey,wd:Q7788505,http://www.biographi.ca/en/bio/coffey_thomas_14E.html,,no_match,,,,,0
medium_no_birthplace,1817,,1890,Thomas Coffin,wd:Q7788507,http://www.biographi.ca/en/bio/coffin_thomas_1817_90_11E.html,,matched,65,PLACE_NS013010,thomas coffin,101106625,1
,1813,nova scotia,1890,Thomas Dickson Archibald,wd:Q7788976,http://www.biographi.ca/en/bio/archibald_thomas_dickson_11E.html,,no_match,,,,,0
high,1833,nova scotia;scotland,1908,Thomas Edward Kenny,wd:Q7789270,http://www.biographi.ca/en/bio/kenny_thomas_edward_13E.html,,ambiguous,,,,,2
medium_no_birthplace,1808,,1886,Thomas Fletcher Morrison,wd:Q7789668,http://www.biographi.ca/en/bio/morrison_thomas_fletcher_11E.html,death_1886_province_mismatch:NS_vs_census_ON,rejected_locality,,,,,0
,1796,,1887,Thomas Glen,wd:Q7790065,http://www.biographi.ca/en/bio/glen_thomas_11E.html,,no_match,,,,,0
high,1830,ireland,1893,Thomas James Power,wd:Q7791214,http://www.biographi.ca/en/bio/power_thomas_joseph_12E.html,,matched,50,PLACE_ON126009,thos power,932306616,1
medium_no_birthplace,1834,,1900,Thomas Marks,wd:Q7792178,http://www.biographi.ca/en/bio/marks_thomas_12E.html,,ambiguous,,,,,2
,1827,,1885,"Thomas Mayne Daly, Sr.",wd:Q7792254,http://www.biographi.ca/en/bio/daly_thomas_mayne_1827_85_11E.html,,no_match,,,,,0
,1836,,1881,Thomas Moss,wd:Q7792583,http://www.biographi.ca/en/bio/moss_thomas_11E.html,,no_match,,,,,0
high,1852,nova scotia;scotland,1902,Thomas Robertson,wd:Q7793590,http://www.biographi.ca/en/bio/robertson_thomas_13E.html,,ambiguous,,,,,4
medium_no_birthplace,1824,,1906,Thomas Rodman Merritt,wd:Q7793613,http://www.biographi.ca/en/bio/merritt_thomas_rodman_13E.html,,matched,56,PLACE_ON126009,thos merritt,932105503,1
medium_no_birthplace,1804,,1889,Thomas Ryan,wd:Q7793705,http://www.biographi.ca/en/bio/ryan_thomas_11E.html,,ambiguous,,,,,3
high,1843,ontario,1917,Thomas Simpson Sproule,wd:Q7793982,http://www.biographi.ca/en/bio/sproule_thomas_simpson_14E.html,,matched,36,PLACE_ON114001,thomas sproule,1000200905,1
high,1853,ontario,1906,Thomas Tweed,wd:Q7794605,http://www.biographi.ca/en/bio/tweed_thomas_andrew_13E.html,,matched,28,PLACE_ON100001_1881,thomas tweed,660305706,1
