person_id,person_name,person_qid,dcb_url,event_type,event_year,census_year,place_id,place_label,geonames_id,geonames_name,match_strategy,confidence
viaf:40643647,William Alexander Foster,Q21068969,http://www.biographi.ca/en/bio/foster_william_alexander_11E.html,birth,1840,1851,PLACE_ON138001_1911,York,6167865,"Yorkville, Toronto",pip,high
viaf:40643647,William Alexander Foster,Q21068969,http://www.biographi.ca/en/bio/foster_william_alexander_11E.html,birth,1840,,PLACE_ON154011,Toronto,,,wd,high
viaf:40643647,William Alexander Foster,Q21068969,http://www.biographi.ca/en/bio/foster_william_alexander_11E.html,death,1888,1891,PLACE_ON131003_1891,"Toronto, St. Paul & St. Mathew’s, Ward—Quartier",,Toronto,pip,high
viaf:40840022,John Tobin,Q6260937,http://www.biographi.ca/en/bio/tobin_john_9E.html,death,1869,1871,PLACE_NS033002,"Halifax, Ward—Quartier No. 2",,"Halifax, N.S",pip,high
viaf:41097733,A. F. (Andrew Fernando) Holmes,Q4756946,http://www.biographi.ca/en/bio/holmes_andrew_fernando_8E.html,death,1860,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:41097733,A. F. (Andrew Fernando) Holmes,Q4756946,http://www.biographi.ca/en/bio/holmes_andrew_fernando_8E.html,death,1860,1861,PLACE_QC107004,"Côte St. Louis, Village",6077243,Montreal,pip,high
viaf:4130149416757789730005,Melchior-Alphonse de Salaberry,Q6811999,http://www.biographi.ca/en/bio/salaberry_melchior_alphonse_de_9E.html,birth,1813,,PLACE_QC064006,Saint-Philippe,,,wd,high
viaf:4130149416757789730005,Melchior-Alphonse de Salaberry,Q6811999,http://www.biographi.ca/en/bio/salaberry_melchior_alphonse_de_9E.html,death,1867,,PLACE_QC081017,Quebec City,,,wd,high
viaf:4130149416757789730005,Melchior-Alphonse de Salaberry,Q6811999,http://www.biographi.ca/en/bio/salaberry_melchior_alphonse_de_9E.html,death,1867,1871,PLACE_QC146004_1871,"Québec, Montcalm (Centre) Ward—Quartier",6325494,Québec,pip,high
viaf:41302391,George Allan Kennedy,Q94485778,http://www.biographi.ca/en/bio/kennedy_george_allan_14E.html,birth,1858,1861,PLACE_ON104005,"Dundas, Town of",,Dundas,pip,high
viaf:41302391,George Allan Kennedy,Q94485778,http://www.biographi.ca/en/bio/kennedy_george_allan_14E.html,death,1913,1911,PLACE_MB018007,St. Charles pr,,Winnipeg (Man.),pip,high
viaf:41346895,Alexander Keith Canadian politician,Q2833143,http://www.biographi.ca/en/bio/keith_alexander_10E.html,death,1873,1871,PLACE_NS033002,"Halifax, Ward—Quartier No. 2",,"Halifax, N.S",pip,high
viaf:41371948,Edmond Langevin,Q5338892,http://www.biographi.ca/en/bio/langevin_edmond_11E.html,birth,1824,1851,PLACE_QC081017,Quebec City,6325494,Québec,wd+pip,high
viaf:41371948,Edmond Langevin,Q5338892,http://www.biographi.ca/en/bio/langevin_edmond_11E.html,death,1889,,PLACE_QC084019,Rimouski,,,wd,high
viaf:41371948,Edmond Langevin,Q5338892,http://www.biographi.ca/en/bio/langevin_edmond_11E.html,death,1889,1891,PLACE_QC188008,"Rimouski, Town—Ville",6354895,Rimouski,pip,high
viaf:41396346,Isaac Buchanan,Q15489229,http://www.biographi.ca/en/bio/buchanan_isaac_11E.html,death,1883,1881,PLACE_ON069001_1881,"Hamilton, Ward—Quartier No. 1",5969782,Hamilton,pip,high
viaf:41550698,Alexander Begg,Q4718333,http://www.biographi.ca/en/bio/begg_alexander_1839_97_12E.html,birth,1839,1851,PLACE_QC081017,"Québec, cité",6325494,Québec,pip,high
viaf:41550698,Alexander Begg,Q4718333,http://www.biographi.ca/en/bio/begg_alexander_1839_97_12E.html,death,1897,1901,PLACE_BC004004,"Victoria, City—Cité",6174041,Victoria,pip,high
viaf:41582620,Thomas Kennedy Ramsay,Q18530854,http://www.biographi.ca/en/bio/ramsay_thomas_kennedy_11E.html,death,1886,1881,PLACE_QC138008_1881,St. Hugues,6138370,Saint-Hugues,pip,high
viaf:41664058,Margaret Mather,Q6759699,http://www.biographi.ca/en/bio/finlayson_margaret_12E.html,birth,1859,1861,PLACE_ON080010,Tilbury East,,Tilbury East,pip,high
viaf:41745435,John Young,Q3182799,http://www.biographi.ca/en/bio/young_john_1811_78_10E.html,death,1878,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:41750863,Louis-Alphonse Venne,Q2839987,http://www.biographi.ca/en/bio/venne_louis_alphonse_16E.html,birth,1875,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:41750863,Louis-Alphonse Venne,Q2839987,http://www.biographi.ca/en/bio/venne_louis_alphonse_16E.html,death,1934,1921,PLACE_QC046010,"St. Lambert, T-V",6138603,Saint-Lambert,pip,high
viaf:41768520,George Moffatt,Q5542535,http://www.biographi.ca/en/bio/moffatt_george_9E.html,death,1865,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:41768520,George Moffatt,Q5542535,http://www.biographi.ca/en/bio/moffatt_george_9E.html,death,1865,1861,PLACE_QC107004,"Côte St. Louis, Village",6077243,Montreal,pip,high
viaf:41912696,John Charles Fields,Q315431,http://www.biographi.ca/en/bio/fields_john_charles_16E.html,birth,1863,1861,PLACE_ON153002_1921,Barton,5969782,Hamilton,pip,high
viaf:41912696,John Charles Fields,Q315431,http://www.biographi.ca/en/bio/fields_john_charles_16E.html,birth,1863,,PLACE_ON153009_1921,Hamilton,,,wd,high
viaf:41912696,John Charles Fields,Q315431,http://www.biographi.ca/en/bio/fields_john_charles_16E.html,death,1932,1921,PLACE_ON154011,Toronto,,Toronto,wd+pip,high
viaf:4212837,Sarah Lindley Crease,Q19588390,http://www.biographi.ca/en/bio/lindley_sarah_15E.html,death,1922,1921,PLACE_BC217001,Victoria,6174041,Victoria,wd+pip,high
viaf:42145602347301360649,Anna Weber,Q19661475,http://www.biographi.ca/en/bio/weber_anna_11E.html,death,1888,1891,PLACE_ON150005,Woolwich,,Woolwich,pip,high
viaf:42201896,Silas Tertius Rand,Q7514230,http://www.biographi.ca/en/bio/rand_silas_tertius_11E.html,death,1889,1891,PLACE_NS012003_1881,Falmouth,5970414,Hantsport,pip,high
viaf:42201896,Silas Tertius Rand,Q7514230,http://www.biographi.ca/en/bio/rand_silas_tertius_11E.html,death,1889,,PLACE_NS012018,Hantsport,,,wd,high
viaf:42205113,Alfred Richard Cecil Selwyn,Q2744361,http://www.biographi.ca/en/bio/selwyn_alfred_richard_cecil_13E.html,death,1902,1901,PLACE_BC002005,Richmond,6173331,Vancouver,pip,high
viaf:42205113,Alfred Richard Cecil Selwyn,Q2744361,http://www.biographi.ca/en/bio/selwyn_alfred_richard_cecil_13E.html,death,1902,,PLACE_BC206005,Vancouver,,,wd,high
viaf:42219941,Albert Durrant Watson,Q4710056,http://www.biographi.ca/en/bio/watson_albert_durrant_15E.html,birth,1859,1861,PLACE_ON091006,Toronto,6075357,Mississauga,pip,high
viaf:42219941,Albert Durrant Watson,Q4710056,http://www.biographi.ca/en/bio/watson_albert_durrant_15E.html,death,1926,1921,PLACE_ON154011,Toronto,,Toronto,wd+pip,high
viaf:42632835,Thomas Chandler Haliburton,Q1346720,http://www.biographi.ca/en/bio/haliburton_thomas_chandler_9E.html,birth,1796,,PLACE_NS012019,Windsor,,,wd,high
viaf:42641456,Louis-Rodrigue Masson,Q1552865,http://www.biographi.ca/en/bio/masson_louis_rodrigue_13E.html,birth,1833,1851,PLACE_QC096021,Terrebonne,6163012,Terrebonne,wd+pip,high
viaf:42641456,Louis-Rodrigue Masson,Q1552865,http://www.biographi.ca/en/bio/masson_louis_rodrigue_13E.html,death,1903,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:42678807,William Barker,Q2601545,http://www.biographi.ca/en/bio/barker_william_george_15E.html,birth,1894,,PLACE_MB009011_1901,Dauphin,,,wd,high
viaf:42678807,William Barker,Q2601545,http://www.biographi.ca/en/bio/barker_william_george_15E.html,birth,1894,1891,PLACE_NT202000,The Unorganized Territories,6065171,Manitoba,pip,high
viaf:42678807,William Barker,Q2601545,http://www.biographi.ca/en/bio/barker_william_george_15E.html,death,1930,,PLACE_ON105011_1921,Ottawa,,,wd,high
viaf:4282535,Nicolas-Tolentin Hébert,Q3340002,http://www.biographi.ca/en/bio/hebert_nicolas_tolentin_11E.html,birth,1810,1851,PLACE_QC038001,Bécancour,5897209,Bécancour,pip,high
viaf:4282535,Nicolas-Tolentin Hébert,Q3340002,http://www.biographi.ca/en/bio/hebert_nicolas_tolentin_11E.html,death,1888,1891,PLACE_QC164017,Kamouraska,6325493,Kamouraska,wd+pip,high
viaf:42942388,Louis-Stephen St-Laurent,Q128626,http://www.biographi.ca/en/bio/st_laurent_louis_stephen_20E.html,birth,1882,1881,PLACE_QC054014_1881,Compton,5926469,Compton,pip,high
viaf:42942388,Louis-Stephen St-Laurent,Q128626,http://www.biographi.ca/en/bio/st_laurent_louis_stephen_20E.html,death,1973,1921,PLACE_QC081017,Quebec City,6325494,Québec,wd+pip,high
viaf:43153258,Sir Henry Mill Pellatt,Q3133004,http://www.biographi.ca/en/bio/pellatt_henry_mill_16E.html,birth,1859,,PLACE_ON086001_1911,Kingston,,,wd,high
viaf:43153258,Sir Henry Mill Pellatt,Q3133004,http://www.biographi.ca/en/bio/pellatt_henry_mill_16E.html,birth,1859,1861,PLACE_ON109003,Ontario Ward,5992500,Kingston,pip,high
viaf:43153258,Sir Henry Mill Pellatt,Q3133004,http://www.biographi.ca/en/bio/pellatt_henry_mill_16E.html,death,1939,,PLACE_ON136006_1911,Mimico,,,wd,high
viaf:43216405,William Blair Bruce,Q5588070,http://www.biographi.ca/en/bio/bruce_william_blair_13E.html,birth,1859,1861,PLACE_ON153002_1921,Barton,5969782,Hamilton,pip,high
viaf:43216405,William Blair Bruce,Q5588070,http://www.biographi.ca/en/bio/bruce_william_blair_13E.html,birth,1859,,PLACE_ON153009_1921,Hamilton,,,wd,high
viaf:43224809,Alexis Contant,Q302597,http://www.biographi.ca/en/bio/contant_alexis_14E.html,birth,1858,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:43224809,Alexis Contant,Q302597,http://www.biographi.ca/en/bio/contant_alexis_14E.html,death,1918,1921,PLACE_QC076013_1921,Montreal,6077243,Montreal,wd+pip,high
viaf:43271717,Sir James Robert Gowan,Q6142204,http://www.biographi.ca/en/bio/gowan_james_robert_13E.html,death,1909,1911,PLACE_ON121008,Barrie t-v,,Barrie,pip,high
viaf:43271717,Sir James Robert Gowan,Q6142204,http://www.biographi.ca/en/bio/gowan_james_robert_13E.html,death,1909,,PLACE_ON144019,Barrie,,,wd,high
viaf:43285880,Francis Fulford,Q3081441,http://www.biographi.ca/en/bio/fulford_francis_9E.html,death,1868,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:43285880,Francis Fulford,Q3081441,http://www.biographi.ca/en/bio/fulford_francis_9E.html,death,1868,1871,PLACE_QC107004,Côteau St. Louis,6077243,Montreal,pip,high
viaf:43316870,Carl Ahrens,Q21288588,http://www.biographi.ca/en/bio/ahrens_carl_henry_16E.html,birth,1862,1861,PLACE_ON110006,Maidstone,6955983,Southwestern Ontario,pip,high
viaf:43316870,Carl Ahrens,Q21288588,http://www.biographi.ca/en/bio/ahrens_carl_henry_16E.html,death,1936,1921,PLACE_ON154011,"Toronto, C",,Toronto,pip,high
viaf:43458336,Beamish Murdoch,Q4876217,http://www.biographi.ca/en/bio/murdoch_beamish_10E.html,death,1876,1871,PLACE_NS015044,Lunenburg,6062069,Lunenburg,wd+pip,high
viaf:43463632,G.-A. (Georges-Antoine) Belcourt,Q3102058,http://www.biographi.ca/en/bio/bellecourt_george_antoine_10E.html,birth,,,PLACE_QC206001,Baie-du-Febvre,,,wd,high
viaf:43555578,Jos Montferrand,Q782592,http://www.biographi.ca/en/bio/montferrand_joseph_9E.html,birth,1802,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
viaf:43555578,Jos Montferrand,Q782592,http://www.biographi.ca/en/bio/montferrand_joseph_9E.html,birth,1802,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:43555578,Jos Montferrand,Q782592,http://www.biographi.ca/en/bio/montferrand_joseph_9E.html,death,1864,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:43555578,Jos Montferrand,Q782592,http://www.biographi.ca/en/bio/montferrand_joseph_9E.html,death,1864,1861,PLACE_QC107004,"Côte St. Louis, Village",6077243,Montreal,pip,high
viaf:43566832,Joseph-Edmond Roy,Q3184232,http://www.biographi.ca/en/bio/roy_joseph_edmond_14E.html,birth,1858,1861,PLACE_QC062003,Montcalm Ward,6325494,Québec,pip,high
viaf:43566832,Joseph-Edmond Roy,Q3184232,http://www.biographi.ca/en/bio/roy_joseph_edmond_14E.html,birth,1858,,PLACE_QC169015,Lévis,,,wd,high
viaf:43566832,Joseph-Edmond Roy,Q3184232,http://www.biographi.ca/en/bio/roy_joseph_edmond_14E.html,death,1913,1911,PLACE_QC169015,Lévis,,"Lévis, Que",wd+pip,high
viaf:43641904,William Dawson Lawrence,Q8007685,http://www.biographi.ca/en/bio/lawrence_william_dawson_11E.html,death,1886,,PLACE_NS012006_1901,Maitland,,,wd,high
viaf:43641904,William Dawson Lawrence,Q8007685,http://www.biographi.ca/en/bio/lawrence_william_dawson_11E.html,death,1886,1881,PLACE_NS018012,Maitland,6064485,Maitland,pip,high
viaf:43830989,Thomas Cooke,Q3525004,http://www.biographi.ca/en/bio/cooke_thomas_9E.html,birth,1792,1851,PLACE_QC093003,Pointe du Lac,6107685,Pointe-du-Lac,pip,high
viaf:43830989,Thomas Cooke,Q3525004,http://www.biographi.ca/en/bio/cooke_thomas_9E.html,birth,1792,,PLACE_QC093015,Trois-Rivières,,,wd,high
viaf:43830989,Thomas Cooke,Q3525004,http://www.biographi.ca/en/bio/cooke_thomas_9E.html,death,1870,,PLACE_QC093015,Trois-Rivières,,,wd,high
viaf:43830989,Thomas Cooke,Q3525004,http://www.biographi.ca/en/bio/cooke_thomas_9E.html,death,1870,1871,PLACE_QC198003,"Trois-Rivières, St. Louis Ward—Quartier",6169141,Trois-Rivières,pip,high
viaf:43831285,Jean-Charles Prince,Q3164689,http://www.biographi.ca/en/bio/prince_jean_charles_8E.html,death,1860,1861,PLACE_QC050006,"St. Hyacinthe, Seminary and Convent",6138374,Saint-Hyacinthe,pip,high
viaf:44036704,Alfred A. (Alfred Augustus) Stockton,Q2834950,http://www.biographi.ca/en/bio/stockton_alfred_augustus_13E.html,birth,1842,,PLACE_NB027011,Studholm Parish,,,wd,high
viaf:44036704,Alfred A. (Alfred Augustus) Stockton,Q2834950,http://www.biographi.ca/en/bio/stockton_alfred_augustus_13E.html,death,1907,1911,PLACE_ON105007_1901,"Ottawa, Victoria ward-quartier",,"Ottawa, Ontario",pip,high
viaf:44036704,Alfred A. (Alfred Augustus) Stockton,Q2834950,http://www.biographi.ca/en/bio/stockton_alfred_augustus_13E.html,death,1907,,PLACE_ON105011_1921,Ottawa,,,wd,high
viaf:44107241,Thomas Joseph Workman Burgess,Q115626962,http://www.biographi.ca/en/bio/burgess_thomas_joseph_workman_15E.html,birth,1849,1851,PLACE_ON026001,Whitby,,Centre de l'Ontario,pip,high
viaf:44107241,Thomas Joseph Workman Burgess,Q115626962,http://www.biographi.ca/en/bio/burgess_thomas_joseph_workman_15E.html,birth,1849,,PLACE_ON154011,Toronto,,,wd,high
viaf:44107241,Thomas Joseph Workman Burgess,Q115626962,http://www.biographi.ca/en/bio/burgess_thomas_joseph_workman_15E.html,death,1926,1921,PLACE_QC076013_1921,Montreal,6077243,Montreal,wd+pip,high
viaf:44179695,John Lovell,Q55832553,http://www.biographi.ca/en/bio/lovell_john_12E.html,death,1893,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:44180729,George-Édouard Desbarats,Q3101356,http://www.biographi.ca/en/bio/desbarats_george_edouard_12E.html,birth,1838,1851,PLACE_QC081017,Quebec City,6325494,Québec,wd+pip,high
viaf:44180729,George-Édouard Desbarats,Q3101356,http://www.biographi.ca/en/bio/desbarats_george_edouard_12E.html,death,1893,,PLACE_ON105011_1921,Ottawa,,,wd,high
viaf:4418154198362520230001,William Dow,Q3568562,http://www.biographi.ca/en/bio/dow_william_9E.html,death,1868,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:4418154198362520230001,William Dow,Q3568562,http://www.biographi.ca/en/bio/dow_william_9E.html,death,1868,1871,PLACE_QC107004,Côteau St. Louis,6077243,Montreal,pip,high
viaf:44212897,John James Browne,Q50224984,http://www.biographi.ca/en/bio/browne_john_james_12E.html,birth,1837,1851,PLACE_QC081017,Quebec City,6325494,Québec,wd+pip,high
viaf:44212897,John James Browne,Q50224984,http://www.biographi.ca/en/bio/browne_john_james_12E.html,death,1893,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:44247099,Édouard-Raymond Fabre,Q3579709,http://www.biographi.ca/en/bio/fabre_edouard_raymond_8E.html,birth,1799,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
viaf:44247099,Édouard-Raymond Fabre,Q3579709,http://www.biographi.ca/en/bio/fabre_edouard_raymond_8E.html,birth,1799,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:44247099,Édouard-Raymond Fabre,Q3579709,http://www.biographi.ca/en/bio/fabre_edouard_raymond_8E.html,death,1854,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
viaf:44247099,Édouard-Raymond Fabre,Q3579709,http://www.biographi.ca/en/bio/fabre_edouard_raymond_8E.html,death,1854,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:44291355,Adélard Langevin,Q3260778,http://www.biographi.ca/en/bio/langevin_adelard_14E.html,death,1915,,PLACE_QC076013_1921,Montreal,,,wd,high
viaf:44341385,Nicolas Point,Q18736308,http://www.biographi.ca/en/bio/point_nicolas_9E.html,death,1868,,PLACE_QC081017,Quebec City,,,wd,high
viaf:44341385,Nicolas Point,Q18736308,http://www.biographi.ca/en/bio/point_nicolas_9E.html,death,1868,1871,PLACE_QC146004_1871,"Québec, Montcalm (Centre) Ward—Quartier",6325494,Québec,pip,high
viaf:44394072,Simon Newcomb,Q164401,http://www.biographi.ca/en/bio/newcomb_simon_13E.html,birth,1835,,PLACE_NS030018,Wallace,,,wd,high
viaf:44425134,F. Réal (François Réal) Angers,Q3083652,http://www.biographi.ca/en/bio/angers_francois_real_8E.html,birth,1812,,PLACE_QC080006_1921,Neuville,,,wd,high
viaf:44425134,F. Réal (François Réal) Angers,Q3083652,http://www.biographi.ca/en/bio/angers_francois_real_8E.html,birth,1812,1851,PLACE_QC081017,"Québec, cité",6325494,Québec,pip,high
viaf:44425134,F. Réal (François Réal) Angers,Q3083652,http://www.biographi.ca/en/bio/angers_francois_real_8E.html,death,1860,,PLACE_QC081017,Quebec City,,,wd,high
viaf:4462210,John Farrell,Q3181474,http://www.biographi.ca/en/bio/farrell_john_10E.html,death,1873,1871,PLACE_ON153002_1921,Barton,5969782,Hamilton,pip,high
viaf:44663410,Gilbert Malcolm Sproat,Q5561092,http://www.biographi.ca/en/bio/sproat_gilbert_malcolm_14E.html,death,1913,1911,PLACE_BC217001,Victoria c,6174041,Victoria,pip,high
viaf:45105343,Sir William Johnston Ritchie,Q1783010,http://www.biographi.ca/en/bio/ritchie_william_johnston_12E.html,birth,1813,,PLACE_NS004029,Annapolis Royal,,,wd,high
viaf:45105343,Sir William Johnston Ritchie,Q1783010,http://www.biographi.ca/en/bio/ritchie_william_johnston_12E.html,death,1892,1891,PLACE_ON104004_1871,"Ottawa, Victoria, Ward—Quartier",,"Ottawa, Ontario",pip,high
viaf:45105343,Sir William Johnston Ritchie,Q1783010,http://www.biographi.ca/en/bio/ritchie_william_johnston_12E.html,death,1892,,PLACE_ON105011_1921,Ottawa,,,wd,high
viaf:45185262,Sandford Fleming,Q41411,http://www.biographi.ca/en/bio/fleming_sandford_14E.html,death,1915,,PLACE_NS011043,Halifax,,,wd,high
viaf:45185262,Sandford Fleming,Q41411,http://www.biographi.ca/en/bio/fleming_sandford_14E.html,death,1915,1911,PLACE_NS045044,"Halifax c., Ward No. 2",,"Halifax, N.S",pip,high
viaf:45199014,Henriette Feller,Q30129842,http://www.biographi.ca/en/bio/odin_henriette_9E.html,death,1868,1871,PLACE_QC068003_1871,L’Acadie,5964337,Grande-Ligne,pip,high
viaf:45225908,Timothy Eaton,Q3529062,http://www.biographi.ca/en/bio/eaton_timothy_13E.html,death,1907,,PLACE_ON154011,Toronto,,,wd,high
viaf:45234304,Lemuel Allan Wilmot,Q3229396,http://www.biographi.ca/en/bio/wilmot_lemuel_allan_10E.html,death,1878,1881,PLACE_NB036008,New Maryland,,"Fredericton, N.B",pip,high
viaf:45234304,Lemuel Allan Wilmot,Q3229396,http://www.biographi.ca/en/bio/wilmot_lemuel_allan_10E.html,death,1878,,PLACE_NB036016,Fredericton,,,wd,high
viaf:45234410,Sir George-Étienne Cartier,Q669955,http://www.biographi.ca/en/bio/cartier_george_etienne_10E.html,birth,1814,1851,PLACE_QC098003,St. Antoine,8673029,Saint-Antoine-sur-Richelieu,pip,high
viaf:4529159477689927990004,James Kidd Flemming,Q3161204,http://www.biographi.ca/en/bio/flemming_james_kidd_15E.html,birth,1868,,PLACE_NB023014,Woodstock,,,wd,high
viaf:4529159477689927990004,James Kidd Flemming,Q3161204,http://www.biographi.ca/en/bio/flemming_james_kidd_15E.html,birth,1868,1871,PLACE_NB180001,Woodstock,12096311,Lower Woodstock,pip,high
viaf:4529159477689927990004,James Kidd Flemming,Q3161204,http://www.biographi.ca/en/bio/flemming_james_kidd_15E.html,death,1927,1921,PLACE_NB023011,Woodstock,6184364,Woodstock,pip,high
viaf:4529159477689927990004,James Kidd Flemming,Q3161204,http://www.biographi.ca/en/bio/flemming_james_kidd_15E.html,death,1927,,PLACE_NB023014,Woodstock,,,wd,high
viaf:45375795,Benjamin Wait,Q4889355,http://www.biographi.ca/en/bio/wait_benjamin_12E.html,birth,1813,1851,PLACE_ON026001,Whitby,,Centre de l'Ontario,pip,high
viaf:45382253,Georges-Élie Amyot,Q28493529,http://www.biographi.ca/en/bio/amyot_georges_elie_15E.html,birth,1856,1851,PLACE_QC041007,St. Augustin,7535681,Saint-Augustin-de-Desmaures,pip,high
viaf:45382253,Georges-Élie Amyot,Q28493529,http://www.biographi.ca/en/bio/amyot_georges_elie_15E.html,birth,1856,,PLACE_QC080010,Saint-Augustin-de-Desmaures,,,wd,high
viaf:45646403,Agnes Maule Machar,Q4693084,http://www.biographi.ca/en/bio/machar_agnes_maule_15E.html,birth,1837,1851,PLACE_ON045005,"Kingston, Ontario Ward",5992500,Kingston,pip,high
