person_id,person_name,person_qid,dcb_url,event_type,event_year,census_year,geonames_id,geonames_name,tcpuid_csd,csd_name,place_id,match_strategy,confidence
lincs:R5crj1CPT2V,Gérard Raymond,,http://www.biographi.ca/en/bio/raymond_gerard_16E.html,death,1932,1921,6325494,Québec,QC081017,"Québec, C",PLACE_QC081017,pip,high
lincs:R96AzpcVSrG,James Carmichael,,http://www.biographi.ca/en/bio/carmichael_james_8E.html,birth,1788,1851,,"Fishers Grant (Pictou Landing), N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
lincs:R96AzpcVSrG,James Carmichael,,http://www.biographi.ca/en/bio/carmichael_james_8E.html,death,1860,1861,6087579,New Glasgow,NS996999,NO DATA,PLACE_NS996999,pip,high
lincs:RBP8xL19ESY,Robert Thornton Lowery,,http://www.biographi.ca/en/bio/lowery_robert_thornton_15E.html,birth,1859,1861,,Centre de l'Ontario,ON089012,"Whitby, West",PLACE_ON098007,pip,high
lincs:RBP8xL19ESY,Robert Thornton Lowery,,http://www.biographi.ca/en/bio/lowery_robert_thornton_15E.html,death,1921,1921,,Grand Forks,BC218008,"Grand Forks, C",PLACE_BC218008,pip,high
lincs:RFQuomrBRF8,Thomas Cramp,,http://www.biographi.ca/en/bio/cramp_thomas_11E.html,death,1885,1881,6077243,Montreal,QC091999,NO DATA,PLACE_QC162999,pip,high
lincs:RI0wcGae22n,Samuel H Myers,,http://www.biographi.ca/en/bio/myers_samuel_h_11E.html,death,1887,1891,,Nanaimo,BC003011,Nanaimo,PLACE_BC003011,pip,high
lincs:RIgMrV5NTk6,Sir Frank Stillman Barnard,,http://www.biographi.ca/en/bio/barnard_frank_stillman_16E.html,birth,1856,1851,,Centre de l'Ontario,ON026001,Whitby,PLACE_ON026001,pip,high
lincs:RIgMrV5NTk6,Sir Frank Stillman Barnard,,http://www.biographi.ca/en/bio/barnard_frank_stillman_16E.html,death,1936,1921,6174041,Victoria,BC217001,Victoria City,PLACE_BC217001,pip,high
lincs:RLwZNFlTDBN,Stanislas-Alphonse Roberge,,http://www.biographi.ca/en/bio/roberge_stanislas_alphonse_15E.html,birth,1848,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
lincs:RLwZNFlTDBN,Stanislas-Alphonse Roberge,,http://www.biographi.ca/en/bio/roberge_stanislas_alphonse_15E.html,death,1924,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
lincs:RU0HhZBICmB,John Alexander Machray,,http://www.biographi.ca/en/bio/machray_john_alexander_16E.html,death,1933,1921,6126542,Rockwood,MB163003,Rockwood,PLACE_MB163003,pip,high
lincs:RVHMS74GYfT,Robert Trenholm Oulton,,http://www.biographi.ca/en/bio/oulton_robert_trenholm_14E.html,birth,1835,1851,6082311,Mount Pleasant,NB995999,NO DATA,PLACE_NB995999,pip,high
lincs:RVHMS74GYfT,Robert Trenholm Oulton,,http://www.biographi.ca/en/bio/oulton_robert_trenholm_14E.html,death,1920,1921,6057388,Little Shemogue,NB035001,Botsford,PLACE_NB035001,pip,high
lincs:RWs53yqN0RK,Lewis Moffatt,,http://www.biographi.ca/en/bio/moffatt_lewis_12E.html,death,1892,1891,,Toronto,ON131003,"Toronto, St. Paul & St. Mathew’s, Ward—Quartier",PLACE_ON131003_1891,pip,high
lincs:RbEbN4Q4X1k,Edmund Kemper Broadus,,http://www.biographi.ca/en/bio/broadus_edmund_kemper_16E.html,death,1936,1921,5946768,Edmonton,AB199016,"Edmonton, C",PLACE_AB199016,pip,high
lincs:Rg90gsdbojW,James Manoukian,,http://www.biographi.ca/en/bio/manoukian_james_14E.html,death,1912,1911,5969782,Hamilton,ON077001,Hamilton c part,PLACE_ON077001_1911,pip,high
lincs:RgARz9cFa0V,William George Metcalf,,http://www.biographi.ca/en/bio/metcalf_william_george_11E.html,birth,1847,1851,6172932,Uxbridge,ON026003,Uxbridge,PLACE_ON133009,pip,high
lincs:RgARz9cFa0V,William George Metcalf,,http://www.biographi.ca/en/bio/metcalf_william_george_11E.html,death,1885,1881,5992500,Kingston,ON116005,"Kingston, Ontario Ward—Quartier",PLACE_ON077003,pip,high
lincs:RgMRmzP84iU,Charles Dodd,,http://www.biographi.ca/en/bio/dodd_charles_8E.html,death,1860,1881,6174041,Victoria,BC191002,"Victoria, Johnson Street Ward—Quartier",PLACE_BC004002,pip,high
lincs:RhRd50y4qao,James Walton Nutting,,http://www.biographi.ca/en/bio/nutting_james_walton_9E.html,birth,1787,1851,5990714,Kempt,NS996999,NO DATA,PLACE_NS996999,pip,high
lincs:RhRd50y4qao,James Walton Nutting,,http://www.biographi.ca/en/bio/nutting_james_walton_9E.html,death,1870,1871,,"Halifax, N.S",NS196002,"Halifax, Ward—Quartier No. 2",PLACE_NS045044,pip,high
lincs:Ri1EtE3BR1m,Augustin Desrosiers,,http://www.biographi.ca/en/bio/desrosiers_augustin_15E.html,birth,1847,1851,,Cantons-de-l'Est,QC076018,Westbury,PLACE_QC051016,pip,high
lincs:Ri1EtE3BR1m,Augustin Desrosiers,,http://www.biographi.ca/en/bio/desrosiers_augustin_15E.html,death,1927,1921,,"Louiseville (Rivière-du-Loup), Lower Canada",QC069003,Louiseville (Rivière du Loup),PLACE_QC069003,pip,high
lincs:RpZdt7J6Lfw,Onista’poka,,http://www.biographi.ca/en/bio/onista_poka_12E.html,birth,1838,1881,5883102,Alberta,NT193012,Edmonton N,PLACE_NT193012,pip,high
lincs:RpZdt7J6Lfw,Onista’poka,,http://www.biographi.ca/en/bio/onista_poka_12E.html,death,1897,1901,5903955,Blood 148,NT202115,Stand Off,PLACE_NT202115,pip,high
lincs:RpmO91HiBas,James Laurin,,http://www.biographi.ca/en/bio/laurin_james_16E.html,death,1935,1921,,Westmount,QC076016,"Westmount, C",PLACE_QC076016,pip,high
lincs:RrfaDUVamLp,William Eugene Struthers,,http://www.biographi.ca/en/bio/struthers_william_eugene_15E.html,birth,1869,1871,,"Kincardine Township, Upper Canada",ON027006,"Kincardine, Village",PLACE_ON104019,pip,high
lincs:RrfaDUVamLp,William Eugene Struthers,,http://www.biographi.ca/en/bio/struthers_william_eugene_15E.html,death,1928,1921,,Toronto,ON154011,"Toronto, C",PLACE_ON154011,pip,high
lincs:Rsycvu0Ozem,Alexander Hamilton Wingfield,,http://www.biographi.ca/en/bio/wingfield_alexander_hamilton_12E.html,death,1896,1891,5969782,Hamilton,ON072001,"Hamilton, Ward—Quartier No. 1",PLACE_ON069001,pip,high
lincs:RtRrbgYuTRf,Frederick Charles Gilchrist,,http://www.biographi.ca/en/bio/gilchrist_frederick_charles_12E.html,birth,1859,1861,6111882,Port Hope,ON069006,Hope,PLACE_ON108005,pip,high
lincs:RtRrbgYuTRf,Frederick Charles Gilchrist,,http://www.biographi.ca/en/bio/gilchrist_frederick_charles_12E.html,death,1896,1891,,Fort Qu'Appelle,NT199002,Qu'Appelle,PLACE_NT203081,pip,high
lincs:RvD8BFz9s7n,Elam Stimson,,http://www.biographi.ca/en/bio/stimson_elam_9E.html,death,1869,1871,7290516,St. George,ON016001,"Dumfries, S",PLACE_ON127005,pip,high
lincs:RzdlHNUD6gl,Richard Coates,,http://www.biographi.ca/en/bio/coates_richard_9E.html,death,1868,1871,5883256,Aldborough,ON005001,Aidborough,PLACE_ON109001,pip,high
lincs:S3IaNYQVsR9,Alice Catharine Davis,,http://www.biographi.ca/en/bio/davis_alice_catharine_14E.html,death,1915,1911,6138517,Saint John,NB032007,"St. John City, Dukes ward-quartier",PLACE_NB032007,pip,high
lincs:S4Nok7yqaHZ,John Ryan,,http://www.biographi.ca/en/bio/ryan_john_b_9E.html,birth,1792,1851,6138495,Saint-Jean-sur-Richelieu,QC052013,"St. John, Village",PLACE_QC052013_1851,pip,high
lincs:S4Nok7yqaHZ,John Ryan,,http://www.biographi.ca/en/bio/ryan_john_b_9E.html,death,1863,1861,6325494,Québec,QC062003,Montcalm Ward,PLACE_QC062003,pip,high
lincs:S5pkaKvbi80,Inukjuarjuk,,http://www.biographi.ca/en/bio/inukjuarjuk_14E.html,birth,1849,1851,6137271,Saguenay/Lac-Saint-Jean,QC074999,NO DATA,PLACE_QC074999,pip,high
lincs:S5pkaKvbi80,Inukjuarjuk,,http://www.biographi.ca/en/bio/inukjuarjuk_14E.html,death,1915,1911,6091069,Northwest Territories,NT218999,NO DATA,PLACE_NT218999,pip,high
lincs:S61EGb1aX8b,Daniel Wilkie,,http://www.biographi.ca/en/bio/wilkie_daniel_8E.html,death,1851,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
lincs:SBD8cdE8DFE,Victor Dubreuil,,http://www.biographi.ca/en/bio/dubreuil_victor_14E.html,birth,1859,1861,6077243,Montreal,QC020003,"Côte St. Louis, Village",PLACE_QC107004,pip,high
lincs:SBD8cdE8DFE,Victor Dubreuil,,http://www.biographi.ca/en/bio/dubreuil_victor_14E.html,death,1916,1911,,"Ottawa, Ontario",ON105007,"Ottawa, Victoria ward-quartier",PLACE_ON105007_1871,pip,high
lincs:SI59Lqkrren,Emmanuel Couillard-Després,,http://www.biographi.ca/en/bio/couillard_despres_emmanuel_8E.html,birth,1792,1851,6325523,L'Islet,QC060006,L’Islet,PLACE_QC164001,pip,high
lincs:SI59Lqkrren,Emmanuel Couillard-Després,,http://www.biographi.ca/en/bio/couillard_despres_emmanuel_8E.html,death,1853,1851,6137336,Saint-Aimé,QC070010,St. Aimé,PLACE_QC082001,pip,high
lincs:SKvS8kNTPa3,Ralph Leeming,,http://www.biographi.ca/en/bio/leeming_ralph_10E.html,death,1872,1871,,Dundas,ON023003,"Dundas, Town—Ville",PLACE_ON153010,pip,high
lincs:SLGzctdoyT1,Pierre Martel,,http://www.biographi.ca/en/bio/martel_pierre_12E.html,death,1891,1891,,L'Assomption,QC162003,"L'Assomption, Town—Ville",PLACE_QC065011,pip,high
lincs:SRu8NUpgPeK,Pierre-Jean Veniot,,http://www.biographi.ca/en/bio/veniot_pierre_jean_16E.html,birth,1863,1861,6122053,Richibucto,NB995999,NO DATA,PLACE_NB995999,pip,high
lincs:SRu8NUpgPeK,Pierre-Jean Veniot,,http://www.biographi.ca/en/bio/veniot_pierre_jean_16E.html,death,1936,1921,,"Bathurst, New Brunswick",NB025001,Bathurst,PLACE_NB025001,pip,high
lincs:SVPdN3uLE5z,John Willis,,http://www.biographi.ca/en/bio/willis_john_robert_10E.html,death,1876,1871,,"Halifax, N.S",NS196002,"Halifax, Ward—Quartier No. 2",PLACE_NS045044,pip,high
lincs:SVTk03K6ApP,Ebenezer William Dadson,,http://www.biographi.ca/en/bio/dadson_ebenezer_william_12E.html,death,1900,1901,6077243,Montreal,QC157999,NO DATA,PLACE_QC162999,pip,high
lincs:SX0NxWkTkPC,Henry Boys,,http://www.biographi.ca/en/bio/boys_henry_9E.html,death,1868,1871,,Barrie,ON042005,"Barrie, Town—Ville",PLACE_ON114001,pip,high
lincs:Sk3vXXOlME7,John McLean,,http://www.biographi.ca/en/bio/mclean_john_1890_11E.html,death,1890,1891,6174041,Victoria,BC004002,"Victoria, Johnson Street, Ward—Quartier",PLACE_BC004002,pip,high
lincs:SoTxzyJOVRh,James Forman,,http://www.biographi.ca/en/bio/forman_james_10E.html,birth,1795,1851,,"Halifax, N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
lincs:Sq2gErk5XIa,Robert Brodie,,http://www.biographi.ca/en/bio/brodie_robert_13E.html,birth,1835,1851,6077243,Montreal,QC065010,St. Louis,PLACE_QC065010,pip,high
lincs:Sq2gErk5XIa,Robert Brodie,,http://www.biographi.ca/en/bio/brodie_robert_13E.html,death,1905,1901,6325494,Québec,QC182002,"Québec, Montcalm (Centre), Ward—Quartier",PLACE_QC187002,pip,high
lincs:Ss9wX01c50H,John Wilkinson,,http://www.biographi.ca/en/bio/wilkinson_john_10E.html,death,1871,1871,,"Fredericton, N.B",NB179006,New Maryland,PLACE_NB036008,pip,high
lincs:Stw2iGgssVI,Richard L. Power,,http://www.biographi.ca/en/bio/power_richard_l_16E.html,death,1934,1921,,"Halifax, N.S",NS011043,"Halifax, C",PLACE_NS011043,pip,high
lincs:Sw8P4vC8ccn,Archibald Macallum,,http://www.biographi.ca/en/bio/macallum_archibald_10E.html,death,1879,1881,5969782,Hamilton,ON149001,"Hamilton, Ward—Quartier No. 1",PLACE_ON069001,pip,high
lincs:Swp1oTYa0o2,George Brush,,http://www.biographi.ca/en/bio/brush_george_11E.html,death,1883,1881,6077243,Montreal,QC091999,NO DATA,PLACE_QC162999,pip,high
lincs:T2o81UaEzrL,Gaspard Dauth,,http://www.biographi.ca/en/bio/dauth_gaspard_16E.html,birth,1863,1861,,"Saint-Ignace-du-Coteau-du-Lac (Coteau-du-Lac), Lower Canada",QC049004,St. Ignace,PLACE_QC089001,pip,high
lincs:T2o81UaEzrL,Gaspard Dauth,,http://www.biographi.ca/en/bio/dauth_gaspard_16E.html,death,1940,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
lincs:T4BcnfQjNve,Oscar Prévost,,http://www.biographi.ca/en/bio/prevost_oscar_12E.html,death,1895,1891,6325494,Québec,QC179005,"Québec, Montcalm Centre, Ward—Quartier",PLACE_QC187002,pip,high
lincs:TBRB9v5DlV0,William Macauley Herchmer,,http://www.biographi.ca/en/bio/herchmer_william_macauley_12E.html,death,1892,1891,5913490,Calgary,NT198001,Calgary & Red Deer,PLACE_NT198001,pip,high
lincs:TBYNwf0kXYy,James Hendricks McAvity,,http://www.biographi.ca/en/bio/mcavity_james_hendricks_13E.html,birth,1838,1851,6087430,"Bathurst, New Brunswick",NB995999,NO DATA,PLACE_NB995999,pip,high
lincs:TBYNwf0kXYy,James Hendricks McAvity,,http://www.biographi.ca/en/bio/mcavity_james_hendricks_13E.html,death,1910,1911,6138517,Saint John,NB032007,"St. John City, Dukes ward-quartier",PLACE_NB032007,pip,high
lincs:TDMRQPRoCdA,Guillaume-Marin Le Blanc,,http://www.biographi.ca/en/bio/le_blanc_guillaume_marin_13E.html,birth,1836,1851,5886894,Arichat,NS996999,NO DATA,PLACE_NS996999,pip,high
lincs:TDMRQPRoCdA,Guillaume-Marin Le Blanc,,http://www.biographi.ca/en/bio/le_blanc_guillaume_marin_13E.html,death,1907,1911,5886894,Arichat,NS051001,Arichat,PLACE_NS018001,pip,high
lincs:TEnVbrkr2xT,Robert Cooney,,http://www.biographi.ca/en/bio/cooney_robert_9E.html,death,1870,1871,,Toronto,ON045002,"Yorkville, Village",PLACE_ON135004,pip,high
lincs:TG5eTZYzvJ9,Sifroy-Joseph Fortin,,http://www.biographi.ca/en/bio/fortin_sifroy_joseph_16E.html,birth,1867,1871,6139052,Saint-Sébastien,QC157007,St. Sébastien,PLACE_QC048019,pip,high
lincs:TG5eTZYzvJ9,Sifroy-Joseph Fortin,,http://www.biographi.ca/en/bio/fortin_sifroy_joseph_16E.html,death,1937,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
lincs:TIHd5Mm6c8c,Alexander Mackinnon Burgess,,http://www.biographi.ca/en/bio/burgess_alexander_mackinnon_12E.html,death,1898,1901,,"Ottawa, Ontario",ON100006,"Ottawa, Victoria, Ward—Quartier",PLACE_ON105007_1871,pip,high
lincs:TJbhMuc5xUd,George McAvity,,http://www.biographi.ca/en/bio/mcavity_george_16E.html,birth,1853,1851,6138517,Saint John,NB995999,NO DATA,PLACE_NB995999,pip,high
lincs:TJbhMuc5xUd,George McAvity,,http://www.biographi.ca/en/bio/mcavity_george_16E.html,death,1933,1921,6138517,Saint John,NB032005,"St. John, C",PLACE_NB032005,pip,high
lincs:TMyZACzkx88,Robert Douglas Hamilton,,http://www.biographi.ca/en/bio/hamilton_robert_douglas_8E.html,death,1857,1861,6948711,Scarborough,ON105008,Scarborough,PLACE_ON154007,pip,high
lincs:TNnbZD5ujBW,Henry Howard,,http://www.biographi.ca/en/bio/howard_henry_11E.html,death,1887,1891,6077243,Montreal,QC155999,NO DATA,PLACE_QC162999,pip,high
lincs:TUHhL00MxuD,Ovid Allard,,http://www.biographi.ca/en/bio/allard_ovid_10E.html,birth,1817,1851,6077243,Montreal,QC065010,St. Louis,PLACE_QC065010,pip,high
lincs:TUHhL00MxuD,Ovid Allard,,http://www.biographi.ca/en/bio/allard_ovid_10E.html,death,1874,1881,5955879,Fort Langley,BC188001,South,PLACE_BC188001,pip,high
lincs:TUX9xzogCRl,Jean-Baptiste Cloutier,,http://www.biographi.ca/en/bio/cloutier_jean_baptiste_14E.html,birth,1831,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
lincs:TUX9xzogCRl,Jean-Baptiste Cloutier,,http://www.biographi.ca/en/bio/cloutier_jean_baptiste_14E.html,death,1920,1921,6115047,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC056999,pip,high
lincs:TXPQIMx01hD,John George Brown,,http://www.biographi.ca/en/bio/brown_john_george_14E.html,death,1916,1911,6176886,Waterton Lakes National Park of Canada,AB004999,NO DATA,PLACE_AB004999,pip,high
lincs:Ta9GuJ3LpMX,Samuel Dwight Rice,,http://www.biographi.ca/en/bio/rice_samuel_dwight_11E.html,death,1884,1881,,Toronto,ON135004,"Yorkville, Village",PLACE_ON135004,pip,high
lincs:TaAaV9dnHQX,John Alexander Mackay,,http://www.biographi.ca/en/bio/mackay_john_alexander_15E.html,birth,1838,1851,6075439,Mistassini,QC074999,NO DATA,PLACE_QC074999,pip,high
lincs:TaAaV9dnHQX,John Alexander Mackay,,http://www.biographi.ca/en/bio/mackay_john_alexander_15E.html,death,1923,1921,,Battleford,SK182021,"Battleford, T-V",PLACE_SK182021,pip,high
lincs:TaixFbVZ5s5,Charles Rea Dickson,,http://www.biographi.ca/en/bio/dickson_charles_rea_16E.html,death,1938,1921,,Toronto,ON154011,"Toronto, C",PLACE_ON154011,pip,high
lincs:TcVLksUWePw,Edward Morris,,http://www.biographi.ca/en/bio/morris_edward_11E.html,death,1887,1891,6324733,St. John's,NL998999,NO DATA,PLACE_NL998999,pip,high
lincs:Tff24Bb7QqS,John Kay MacDonald,,http://www.biographi.ca/en/bio/macdonald_john_kay_15E.html,death,1928,1921,,Toronto,ON154011,"Toronto, C",PLACE_ON154011,pip,high
lincs:TgGa1squYY8,William Frederick Butler,,http://www.biographi.ca/en/bio/butler_william_frederick_14E.html,birth,1866,1861,6324733,St. John's,NL998999,NO DATA,PLACE_NL998999,pip,high
lincs:Ti4UUQ2lB9y,John Culverwell Oland,,http://www.biographi.ca/en/bio/oland_john_culverwell_16E.html,death,1937,1921,6138517,Saint John,NB032005,"St. John, C",PLACE_NB032005,pip,high
lincs:TkKq80Cmje7,Antoine Voyer,,http://www.biographi.ca/en/bio/voyer_antoine_8E.html,birth,1782,1851,6077243,Montreal,QC065010,St. Louis,PLACE_QC065010,pip,high
lincs:TkKq80Cmje7,Antoine Voyer,,http://www.biographi.ca/en/bio/voyer_antoine_8E.html,death,1858,1861,6077243,Montreal,QC020003,"Côte St. Louis, Village",PLACE_QC107004,pip,high
lincs:TnCTP3qjNvc,William Allen Pringle,,http://www.biographi.ca/en/bio/pringle_william_allen_12E.html,birth,1841,1851,6122081,Richmond,ON004010,"Richmond, Village",PLACE_ON105013,pip,high
lincs:TnCTP3qjNvc,William Allen Pringle,,http://www.biographi.ca/en/bio/pringle_william_allen_12E.html,death,1896,1891,6144016,Selby,ON087008,Richmond,PLACE_ON125006,pip,high
lincs:TnLe6mMMI7t,John McKergow,,http://www.biographi.ca/en/bio/mckergow_john_14E.html,death,1920,1921,,Westmount,QC076016,"Westmount, C",PLACE_QC076016,pip,high
lincs:TnZ397yk3Le,Terence Joseph O’Neill,,http://www.biographi.ca/en/bio/o_neill_terence_joseph_10E.html,death,1872,1871,5959878,Gaspé,QC171006,"Gaspé, S",PLACE_QC171006,pip,high
lincs:ToMFORnh1Ru,James Thomas Southcott,,http://www.biographi.ca/en/bio/southcott_james_thomas_12E.html,death,1898,1901,6324733,St. John's,NL998999,NO DATA,PLACE_NL998999,pip,high
lincs:TpLeBSrnndi,Seneca Ketchum,,http://www.biographi.ca/en/bio/ketchum_seneca_7E.html,death,1850,1851,,York Mills,ON042005,York,PLACE_ON105011,pip,high
lincs:TqxjGfVvIsa,John Conrade West,,http://www.biographi.ca/en/bio/west_john_conrade_8E.html,birth,1786,1851,6091530,"Halifax, N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
lincs:TqxjGfVvIsa,John Conrade West,,http://www.biographi.ca/en/bio/west_john_conrade_8E.html,death,1858,1861,,"Halifax, N.S",NS996999,NO DATA,PLACE_NS996999,pip,high
lincs:U4Ut1BwH45X,William Fitz Hawley,,http://www.biographi.ca/en/bio/hawley_william_fitz_8E.html,birth,1804,1851,,La Prairie (Que.),QC057002,"Laprairie, Village",PLACE_QC064008,pip,high
lincs:U4Ut1BwH45X,William Fitz Hawley,,http://www.biographi.ca/en/bio/hawley_william_fitz_8E.html,death,1855,1851,,La Prairie (Que.),QC057002,"Laprairie, Village",PLACE_QC064008,pip,high
lincs:U55W80fq3kA,John Beaufort Somerset,,http://www.biographi.ca/en/bio/somerset_john_beaufort_13E.html,death,1901,1901,,"Peachland, B.C",BC005012,"Yale, West—Ouest",PLACE_BC005012_1901,pip,high
lincs:U6fgZh90RoG,John Ponsonby Sexton,,http://www.biographi.ca/en/bio/sexton_john_ponsonby_10E.html,birth,1808,1851,6115047,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC019999,pip,high
lincs:U6fgZh90RoG,John Ponsonby Sexton,,http://www.biographi.ca/en/bio/sexton_john_ponsonby_10E.html,death,1880,1881,6077243,Montreal,QC091999,NO DATA,PLACE_QC162999,pip,high
lincs:U7uJbtP6bBr,John C. Fox,,http://www.biographi.ca/en/bio/fox_john_c_9E.html,death,1868,1871,5992500,Kingston,ON066005,"Kingston, Ontario Ward—Quartier",PLACE_ON077003,pip,high
lincs:U8NegZXtcqs,the Reverend Featherstone Lake Osler,,http://www.biographi.ca/en/bio/osler_featherstone_lake_12E.html,death,1895,1891,,Toronto,ON131003,"Toronto, St. Paul & St. Mathew’s, Ward—Quartier",PLACE_ON131003_1891,pip,high
lincs:UCOKuaFWLwp,Wyatt Galt Johnston,,http://www.biographi.ca/en/bio/johnston_wyatt_galt_13E.html,birth,1862,1861,,Cantons-de-l'Est,QC016010,Westbury,PLACE_QC051016,pip,high
lincs:UCOKuaFWLwp,Wyatt Galt Johnston,,http://www.biographi.ca/en/bio/johnston_wyatt_galt_13E.html,death,1902,1901,6077243,Montreal,QC157999,NO DATA,PLACE_QC162999,pip,high
lincs:UD63t94fN6y,Andrew Steven,,http://www.biographi.ca/en/bio/steven_andrew_9E.html,death,1861,1861,5969782,Hamilton,ON104002,Barton,PLACE_ON153002,pip,high
lincs:UG6Xg2tfalA,Alexander Mackenzie Torrance Forbes,,http://www.biographi.ca/en/bio/forbes_alexander_mackenzie_torrance_15E.html,birth,1874,1871,6077243,Montreal,QC107004,Côteau St. Louis,PLACE_QC107004,pip,high
lincs:UG6Xg2tfalA,Alexander Mackenzie Torrance Forbes,,http://www.biographi.ca/en/bio/forbes_alexander_mackenzie_torrance_15E.html,death,1929,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
lincs:UH0sVM1Y6A7,Donald McDonald,,http://www.biographi.ca/en/bio/mcdonald_donald_1783_1867_9E.html,death,1867,1871,6152518,Southport,PE002017,Township No. 48,PLACE_PE003015,pip,high
lincs:UIa9Ia1ePtD,Stephen Nairn,,http://www.biographi.ca/en/bio/nairn_stephen_12E.html,death,1900,1901,,Winnipeg (Man.),MB012004,"Winnipeg, Ward—Quartier No. 4",PLACE_MB012004,pip,high
lincs:UIcIndr3YNu,Jacques Crémazie,,http://www.biographi.ca/en/bio/cremazie_jacques_10E.html,birth,1810,1851,6115047,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC019999,pip,high
lincs:UIcIndr3YNu,Jacques Crémazie,,http://www.biographi.ca/en/bio/cremazie_jacques_10E.html,death,1872,1871,6325494,Québec,QC146004,"Québec, Montcalm (Centre) Ward—Quartier",PLACE_QC187002,pip,high
lincs:UKTkEjk0g63,Francis Alexander Carron Scrimger,,http://www.biographi.ca/en/bio/scrimger_francis_alexander_carron_16E.html,birth,1880,1881,6077243,Montreal,QC091999,NO DATA,PLACE_QC162999,pip,high
lincs:UKTkEjk0g63,Francis Alexander Carron Scrimger,,http://www.biographi.ca/en/bio/scrimger_francis_alexander_carron_16E.html,death,1937,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
