old_place_id,new_place_id,province,old_canonical_name,new_canonical_name,old_years_active,new_years_active,confidence,reason
PLACE_QC179001_1891,PLACE_QC187001,QC,Banlieu,Banlieue (Notre-Dame de Québec),1891,1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC179002,PLACE_QC078001,QC,Bécancour,Bécancour,1881;1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC179002_1891,PLACE_QC179002_1871,QC,"Banlieu, South—Sud","Banlieu, South—Sud",1891,1871;1881;1891,registry_diff,registry_diff
PLACE_QC179002_1911,PLACE_QC179002_1901,QC,"Montréal, ward-quartier Ste. Anne","Montréal, Ste. Anne ward-quartier",1911,1901;1911,registry_diff,registry_diff
PLACE_QC179003_1911,PLACE_QC179003,QC,"Montréal, ward-quartier West","Montréal, West ward-quartier",1911,1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC179006,PLACE_QC078024,QC,"Nicolet, Town—Ville","Nicolet, T-V",1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC179012_1891,PLACE_QC179012,QC,"St. Roch, North—Nord","St. Roch, North—Nord",1891,1871;1881;1891,registry_diff,registry_diff
PLACE_QC179015,PLACE_QC078015,QC,Ste. Monique,Ste. Monique,1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC180001_1911,PLACE_QC180001,QC,"Montréal, ward-quartier St. Joseph","Montréal, St. Antoine ward-quartier",1911,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC180004_1891,PLACE_QC081015,QC,Stoneham and Tewkesbury,Stoneham & Tewkesbury,1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC180005_1891,PLACE_QC190005,QC,St. Ambroise de la J. Lorette,St. Ambroise,1891,1851;1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC180008_1891,PLACE_QC081008,QC,"St. Dunstan, Lac Beauport",St. Dunstan,1891,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC180016_1901,PLACE_QC079017,QC,"Onslow, North—Nord",Onslow N.,1901,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC180017_1901,PLACE_QC079018,QC,"Onslow, South—Sud",Onslow S.,1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC180999_1901,PLACE_QC180999,QC,NO DATA,NO DATA,1901,1881;1891;1901,registry_diff,registry_diff
PLACE_QC181005_1891,PLACE_QC181005,QC,St. Louis de Bonsecours,St. Louis de Bonsecours,1891,1881;1891,registry_diff,registry_diff
PLACE_QC181006,PLACE_QC082005_1861,QC,St. Marcel,St. Marcel,1861;1871;1881;1891,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC181007,PLACE_QC186007,QC,Pointe aux Trembles,Pointe aux Trembles,1871;1881;1891;1901,1851;1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC181009,PLACE_QC080009,QC,St. Alban,St. Alban,1901,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC182001_1911,PLACE_QC182001,QC,"Montréal, ward-quartier St. Laurent","Montréal, St. Laurent ward-quartier",1911,1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC182002_1911,PLACE_QC182002,QC,"Montréal, ward-quartier St. Louis","Montréal, St. Louis Ward—Quartier",1911,1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC182003,PLACE_QC187003,QC,"Québec, Palais, Ward—Quartier","Québec, Palais, Ward—Quartier",1871;1881;1891;1901,1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC182003_1891,PLACE_QC083014,QC,Danville,"Danville, Village",1891,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC182004_1871,PLACE_QC187004,QC,"Québec, St. Jean, Ward—Quartier","Québec, St. Jean ward-quartier",1871;1881;1891;1901,1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC182005_1891,PLACE_QC182005,QC,Garthby & d’Israëli,Garthby & d’Israëli,1891,1891,registry_diff,registry_diff
PLACE_QC182007,PLACE_QC099005_1881,QC,Ham S,Ham S,1881;1891,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC182010_1891,PLACE_QC083011,QC,Richmond,"Richmond, Village",1891,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC182016,PLACE_QC099009_1881,QC,St. Fortunat de Wolfeston,St. Fortunat de Wolfestown,1881;1891,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC183001_1891,PLACE_QC183001,QC,Causapscal,Causapscal,1891,1891,registry_diff,registry_diff
PLACE_QC183002_1911,PLACE_QC183002,QC,"Montréal, ward-quartier Ste. Marie (partie)","Montréal, Ste. Marie ward-quartier pt",1911,1911,registry_diff,registry_diff
PLACE_QC183003_1901,PLACE_QC183003,QC,"Québec, St. Sauveur, Ward—Quartier","Québec, St. Sauveur, Ward—Quartier",1901,1901,registry_diff,registry_diff
PLACE_QC183004,PLACE_QC188008,QC,"Québec, St. Valier, Ward—Quartier","Québec, St. Valier ward-quartier",1901,1901;1911,registry_diff,registry_diff
PLACE_QC183006_1891,PLACE_QC183006,QC,N.-D. de l'Assomption,N.-D. de l'Assomption,1891,1881;1891,registry_diff,registry_diff
PLACE_QC183010,PLACE_QC070004,QC,Romieux,Romieux (Les Capucins),1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC183012_1891,PLACE_QC188011,QC,Ste. Anne de la Pointe au Père,Ste. Anne,1891,1891;1901,registry_diff,registry_diff
PLACE_QC183017,PLACE_QC070007,QC,St. Damase,St. Damase,1891,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC183020_1891,PLACE_QC070009_1911,QC,Ste. Félicité & Cherbourg ,Ste. Félicité,1891,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC183033,PLACE_QC188026,QC,Tessier,St. Luc (Tessier),1891,1891;1901,registry_diff,registry_diff
PLACE_QC183999,PLACE_QC193999,QC,NO DATA,NO DATA,1891,1891;1901;1911,registry_diff,registry_diff
PLACE_QC184001,PLACE_QC189001,QC,"Québec, Banlieue, South—Sud",Banlieue S.,1901,1901;1911,registry_diff,registry_diff
PLACE_QC184001_1911,PLACE_QC078001,QC,Bécancour,Bécancour,1911,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC184002,PLACE_QC189002,QC,"Québec, Champlain, Ward—Quartier","Québec, Champlain, Ward—Quartier",1871;1881;1891;1901,1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC184002_1911,PLACE_QC078002_1921,QC,Gentilly,Gentilly,1911,1851;1861;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC184003,PLACE_QC189003_1871,QC,"Québec, Montcalm (W.—O.), Ward—Quartier","Québec, Montcalm ward-quartier",1881;1891;1901,1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC184003_1911,PLACE_QC078012_1911,QC,Manceau,St. Joseph de Blandford,1911,1911;1921,registry_diff,registry_diff
PLACE_QC184004,PLACE_QC189004,QC,"Québec, St. Pierre, Ward—Quartier","Québec, St. Pierre, Ward—Quartier",1881;1891;1901,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC184004_1911,PLACE_QC078003,QC,Nicolet,Nicolet (St. Jean Baptiste),1911,1911;1921,registry_diff,registry_diff
PLACE_QC184012,PLACE_QC078030,QC,St. Léonard,"St. Léonard, VL",1901;1911,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC184013_1891,PLACE_QC194009,QC,St. Michel de Rougemont,St. Michel,1891,1891;1901;1911,registry_diff,registry_diff
PLACE_QC184022,PLACE_QC078025,QC,Annaville vl,"Annaville (St. Célestin), VL",1901;1911,1901;1911;1921,registry_diff,registry_diff
PLACE_QC185002,PLACE_QC081020,QC,Beauport,"Beauport, VL",1871;1881;1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC185004,PLACE_QC190005,QC,St. Ambroise,St. Ambroise,1901,1851;1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC185005_1891,PLACE_QC081023,QC,"St. Ambroise, Village","St. Ambroise, Village",1891;1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC185005_1891_1891,PLACE_QC091005_1901,QC,St. Damase,St. Damase,1891,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC185007_1901,PLACE_QC081008,QC,St. Dunstan,St. Dunstan,1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC185010,PLACE_QC082004_1921,QC,St. Louis de Bonsecours,St. Louis de Bonsecours,1891,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC185010_1911,PLACE_QC079012,QC,Dorion,Dorion,1911,1911;1921,registry_diff,registry_diff
PLACE_QC185011,PLACE_QC081012,QC,St. Gabriel W-O,St. Gabriel W-O,1871;1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC185012_1901,PLACE_QC081015,QC,"Stoneham, Tewkesbury & Unorg. Territory",Stoneham & Tewkesbury,1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC185999_1911,PLACE_QC185999,QC,NO DATA,NO DATA,1911,1911,registry_diff,registry_diff
PLACE_QC186001_1891,PLACE_QC092002_1921,QC,St. Bernard de Lacolle,St. Bernard de Lacolle,1891,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC186003_1911,PLACE_QC080003_1911,QC,Deschambault,Deschambault (St. Joseph),1851;1861;1871;1881;1891;1901;1911,1911;1921,registry_diff,registry_diff
PLACE_QC186005,PLACE_QC082006,QC,St. Ours,St. Ours,1871;1881;1891;1901,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC186005_1911,PLACE_QC080024,QC,Grondines,"Grondines, VL",1911,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC186006,PLACE_QC082012,QC,"St. Ours, Town—Ville","St. Ours, Town—Ville",1851;1861;1871;1881;1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC186008,PLACE_QC080007,QC,Notre-Dame des Anges,Notre Dame des Anges,1881;1891;1901;1911,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC186010,PLACE_QC080009,QC,St. Alban,St. Alban,1911,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC186011,PLACE_QC082011,QC,"Sorel, City—Cité","Sorel, City—Cité",1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC186013,PLACE_QC080031,QC,St. Casimir,"St. Casimir, VL",1901;1911,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC186019_1911,PLACE_QC080033,QC,St. Marc,"St. Marc des Carrières, VL",1911,1911;1921,registry_diff,registry_diff
PLACE_QC186020,PLACE_QC080018,QC,St. Raymond-Nonnat,St. Raymond-Nonnat,1881;1891;1901;1911,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC187002_1911,PLACE_QC187002,QC,"Québec, ward-quartier Montcalm (Centre)","Québec, Montcalm (Centre) ward-quartier",1911,1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC187003_1891,PLACE_QC093005,QC,St. Boniface,St. Boniface (Shawinigan),1891,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC187009,PLACE_QC198015,QC,Unorganized Territory,Unorg. territory—Ter. non-organisé,1891,1891;1901,registry_diff,registry_diff
PLACE_QC187009_1901,PLACE_QC083011,QC,"Richmond, Town—Ville","Richmond, Village",1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC187020,PLACE_QC099004_1901,QC,"Ham, North—Nord",Ham N.,1901,1901;1911;1921,registry_diff,registry_diff
PLACE_QC187026_1901,PLACE_QC099009_1881,QC,St. Fortunat,St. Fortunat de Wolfestown,1901,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC188001_1911,PLACE_QC188001,QC,"Québec, ward-quartier Jacques Cartier","Québec, Jacques-Cartier, Ward—Quartier",1911,1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC188003,PLACE_QC087003,QC,Granby,Granby,1881;1891,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC188008_1871,PLACE_QC087011,QC,Stukely N,Stukely N.,1871;1881;1891,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC188008_1911,PLACE_QC188008,QC,"Québec, ward-quartier St. Valier","Québec, St. Valier ward-quartier",1911,1901;1911,registry_diff,registry_diff
PLACE_QC188009,PLACE_QC087012,QC,Stukely S,Stukely S.,1871;1881;1891,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC188011_1901,PLACE_QC188011,QC,Ste. Anne,Ste. Anne,1901,1891;1901,registry_diff,registry_diff
PLACE_QC188015,PLACE_QC070007,QC,St. Damase,St. Damase,1901,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC188033_1901,PLACE_QC193001_1901,QC,St. Pierre du Lac,Cedar Hall,1901,1901;1911,registry_diff,registry_diff
PLACE_QC188999,PLACE_QC193999,QC,NO DATA,NO DATA,1901,1891;1901;1911,registry_diff,registry_diff
PLACE_QC189002_1911,PLACE_QC189002,QC,"Québec, ward-quartier Champlain","Québec, Champlain, Ward—Quartier",1911,1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC189003_1911,PLACE_QC189003_1871,QC,"Québec, ward-quartier Montcalm","Québec, Montcalm ward-quartier",1911,1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC189006,PLACE_QC085003,QC,Ste. Angèle,Ste. Angèle,1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC189007_1891,PLACE_QC085004,QC,St. Césaire,St. Césaire,1891;1901,1851;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC189015,PLACE_QC039017,QC,St. Pie,"St. Pie, VL",1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC190002_1911,PLACE_QC081020,QC,Beauport,"Beauport, VL",1911,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC190006,PLACE_QC089001_1881,QC,St. Ignace,St. Ignace,1881;1891,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC190007,PLACE_QC091006,QC,St. Denis,St. Denis,1871;1881;1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC190007_1891,PLACE_QC089003,QC,St. Joseph,St. Joseph de Soulanges,1891,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC190012,PLACE_QC081018,QC,St. Grégoire de Montmorency,"Courville, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_QC190016_1911,PLACE_QC081023,QC,Lorette vl,"St. Ambroise, Village",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC190999,PLACE_QC081999,QC,NO DATA,NO DATA,1911,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC191001_1901,PLACE_QC175004,QC,Notre-Dame des Anges,Notre Dame des Anges,1901,1861;1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_QC191002_1901,PLACE_QC072003,QC,"Notre-Dame de Stanbridge, Village",Notre Dame de Stanbridge,1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC191004,PLACE_QC092009,QC,"St. Jean, Town—Ville","St. Jean, Town—Ville",1871;1881;1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC191004_1901,PLACE_QC082004_1921,QC,St. Louis de Bonsecours,St. Louis de Bonsecours,1901;1911,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC191006,PLACE_QC090014,QC,Hatley,"Hatley, VL",1871;1881;1891,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC191006_1881,PLACE_QC092005_1881,QC,St. Luc,St. Luc,1881;1891;1901,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC191010,PLACE_QC059008,QC,"Iberville, Town—Ville","Iberville, Town—Ville",1881;1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC191011_1911,PLACE_QC082011,QC,Sorel t-v,"Sorel, City—Cité",1911,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC192001_1901,PLACE_QC087002,QC,"Ely, South—Sud",Ely,1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC192004,PLACE_QC087013,QC,"Granby, Village","Granby, Village",1861;1871;1881;1891;1901,1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC192009,PLACE_QC196019,QC,Raudot & St. Jean de Dieu,St. Jean de Dieu & Raudot,1881;1891,1881;1891;1901,registry_diff,registry_diff
PLACE_QC192014_1901,PLACE_QC087011,QC,"Stukely, North—Nord",Stukely N.,1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC192015,PLACE_QC099010_1911,QC,St. Jacques,St. Jacques le Majeur,1911,1911;1921,registry_diff,registry_diff
PLACE_QC192015_1901,PLACE_QC087012,QC,"Stukely, South, Sud",Stukely S.,1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC192016_1901,PLACE_QC099005_1881,QC,St. Joseph de Ham S.,Ham S,1901;1911,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC192022,PLACE_QC099014,QC,Wolfestown,Wolfestown,1861;1871;1901;1911,1851;1861;1871;1901;1911;1921,registry_diff,registry_diff
PLACE_QC192026,PLACE_QC083012,QC,"Windsor Mills, Village","Windsor Mills, Village",1881;1891;1901;1911,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC192030,PLACE_QC099018,QC,D'Israéli vl,"D'Israeli, VL",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_QC193001,PLACE_QC088001,QC,Ascot,Ascot,1881;1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC193001_1911,PLACE_QC193001_1901,QC,Cedar Hall,Cedar Hall,1911,1901;1911,registry_diff,registry_diff
PLACE_QC193003,PLACE_QC193003_1881,QC,"Sherbrooke, Est, Ward—Quartier","Sherbrooke, Est, Ward—Quartier",1881;1891;1901,1881;1891;1901,registry_diff,registry_diff
PLACE_QC193004_1901,PLACE_QC070003,QC,Notre-Dame de Macnider,Notre-Dame de Macnider,1901;1911,1901;1911;1921,registry_diff,registry_diff
PLACE_QC193006,PLACE_QC070017,QC,Price,St. Octave de Métis N.,1851;1861;1911,1911;1921,registry_diff,registry_diff
PLACE_QC193007_1911,PLACE_QC084012,QC,Rimouski,St. Germain de Rimouski,1911,1911;1921,registry_diff,registry_diff
PLACE_QC193009,PLACE_QC084003,QC,Ste. Angèle de Mérici,Ste. Angèle de Mérici,1911,1911;1921,registry_diff,registry_diff
PLACE_QC193011_1891,PLACE_QC096011,QC,St. Louis,St. Louis de Terrebonne,1891,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC193013_1911,PLACE_QC070007,QC,St. Damase,St. Damase,1911,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC193015,PLACE_QC070002_1891,QC,St. Édouard des Méchins,Dalibaire & Romieux (St. Edouard),1901;1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC193017,PLACE_QC070009_1911,QC,Ste. Félicité,Ste. Félicité,1871;1881;1901;1911,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC193025,PLACE_QC070014,QC,St. Luc (Tessier),St. Luc de Matane,1901;1911,1911;1921,registry_diff,registry_diff
PLACE_QC193028,PLACE_QC084015,QC,St. Mathieu,St. Mathieu,1881;1891;1901;1911,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC193030,PLACE_QC070018,QC,St. Octave de Métis,St. Octave de Métis S.,1901;1911,1911;1921,registry_diff,registry_diff
PLACE_QC193031,PLACE_QC070004,QC,St. Paul des Capucins,Romieux (Les Capucins),1901;1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC193033,PLACE_QC070020,QC,St. Ulric,St. Ulric de la Rivière Blanche,1881;1891;1901;1911,1911;1921,registry_diff,registry_diff
PLACE_QC193037,PLACE_QC070023,QC,Amqui vl,"St. Benoit Joseph Labre (Amqui), VL",1911,1911;1921,registry_diff,registry_diff
PLACE_QC193040,PLACE_QC070021,QC,Petit Métis vl,"Petit Métis, VL",1901;1911,1901;1911;1921,registry_diff,registry_diff
PLACE_QC193041,PLACE_QC070025,QC,St. Jérôme de Matane vl,"St. Jérôme de Matane, VL",1901;1911,1901;1911;1921,registry_diff,registry_diff
PLACE_QC193042,PLACE_QC070026,QC,St. Moïse vl,"St. Moïse, VL",1911,1911;1921,registry_diff,registry_diff
PLACE_QC194003,PLACE_QC085003,QC,Ste. Angèle,Ste. Angèle,1911,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC194005,PLACE_QC085016,QC,St. Hilaire,"St. Hilaire, VL",1891;1901;1911,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC194006_1901,PLACE_QC089001_1881,QC,St. Ignace,St. Ignace,1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC195002,PLACE_QC091008,QC,Notre-Dame,Notre-Dame,1851;1901;1911,1901;1911;1921,registry_diff,registry_diff
PLACE_QC195004_1911,PLACE_QC091003,QC,St. Bernard,St. Bernard de Michaudville,1911,1911;1921,registry_diff,registry_diff
PLACE_QC195006,PLACE_QC090014,QC,Hatley,"Hatley, VL",1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC195009,PLACE_QC090010,QC,"Magog, Town—Ville","Magog, T-V",1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC195009_1891,PLACE_QC097007_1891,QC,Très St. Sacrement,Très-St. Rédempteur,1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC195010,PLACE_QC097006_1901,QC,Vaudreuil,Vaudreuil,1891,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC196001_1891,PLACE_QC196001,QC,"Cabano, Packington, & unorg. ter.—Ter. non-org.","Cabano, Packington, & unorg. ter.—Ter. non-org.",1891;1901,1891;1901,registry_diff,registry_diff
PLACE_QC196002,PLACE_QC059003,QC,St. Athanase,St. Athanase,1851;1861;1871;1881;1891;1901;1911,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_QC196004,PLACE_QC095029,QC,"Fraserville, Town—Ville","Fraserville, Town—Ville",1871;1881;1891;1901,1851;1861;1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
