from,to
QC142008_1901,PLACE_QC043016
QC143001_1901,PLACE_QC143001
QC143002_1901,PLACE_QC148004_1901
QC143003_1901,PLACE_QC143003_1901
QC143005_1901,PLACE_QC143005_1901
QC143006_1901,PLACE_QC143006
QC143007_1901,PLACE_QC044011
QC143008_1901,PLACE_QC044012
QC143009_1901,PLACE_QC143009_1901
QC143010_1901,PLACE_QC044013
QC143011_1901,PLACE_QC143011_1901
QC143012_1901,PLACE_QC143012_1891_1901
QC143013_1901,PLACE_QC143013
QC143999_1901,PLACE_QC143999_1891
QC144001_1901,PLACE_QC144001_1901
QC144002_1901,PLACE_QC144002_1901
QC144003_1901,PLACE_QC144003_1901
QC144006_1901,PLACE_QC149004
QC144008_1901,PLACE_QC045005_1861
QC144010_1901,PLACE_QC045006_1901
QC144005_1901,PLACE_QC045007_1901
QC144007_1901,PLACE_QC045010_1901
QC144011_1901,PLACE_QC045011_1901
QC145001_1901,PLACE_QC046001_1881
QC145003_1901,PLACE_QC145003_1881
QC145006_1901,PLACE_QC145006_1881
QC145008_1901,PLACE_QC046004_1891
QC145009_1901,PLACE_QC145009
QC145010_1901,PLACE_QC046006_1881
QC145012_1901,PLACE_QC145012
QC145013_1901,PLACE_QC145013
QC145014_1901,PLACE_QC098003
QC145015_1901,PLACE_QC098004_1861
QC145016_1901,PLACE_QC098005
QC145017_1901,PLACE_QC098006_1881
QC145020_1901,PLACE_QC150014
QC145007_1901,PLACE_QC145007
QC145011_1901,PLACE_QC150017
QC145002_1901,PLACE_QC046011
QC145005_1901,PLACE_QC046013
QC145004_1901,PLACE_QC046012
QC146001_1901,PLACE_QC151001
QC146004_1901,PLACE_QC146004
QC146005_1901,PLACE_QC151003_1901
QC146006_1901,PLACE_QC047005_1901
QC146007_1901,PLACE_QC151005
QC146009_1901,PLACE_QC047007_1871
QC146010_1901,PLACE_QC151007
QC146012_1901,PLACE_QC146012_1901
QC146013_1901,PLACE_QC047013
QC146014_1901,PLACE_QC146014
QC146015_1901,PLACE_QC146015_1901
QC146016_1901,PLACE_QC047017
QC146017_1901,PLACE_QC047019
QC146018_1901,PLACE_QC151017
QC146019_1901,PLACE_QC151018
QC146020_1901,PLACE_QC146020
QC146021_1901,PLACE_QC146021
QC146999_1901,PLACE_QC146999
QC147001_1901,PLACE_QC048001_1901
QC147003_1901,PLACE_QC048002_1861
QC147004_1901,PLACE_QC048003_1891
QC147005_1901,PLACE_QC147005_1901
QC147007_1901,PLACE_QC048005_1901
QC147009_1901,PLACE_QC147009
QC147010_1901,PLACE_QC152007_1881
QC147011_1901,PLACE_QC147011_1881
QC147012_1901,PLACE_QC048009
QC147013_1901,PLACE_QC147013
QC147014_1901,PLACE_QC147014
QC147002_1901,PLACE_QC048012_1901
QC147006_1901,PLACE_QC048014_1901
QC147008_1901,PLACE_QC147008
QC148002_1901,PLACE_QC049001_1861
QC148003_1901,PLACE_QC049002_1891
QC148004_1901,PLACE_QC148004
QC148005_1901,PLACE_QC153004
QC148006_1901,PLACE_QC049005_1901
QC148007_1901,PLACE_QC148007
QC148008_1901,PLACE_QC049007_1861_1921
QC148009_1901,PLACE_QC049008_1861
QC148011_1901,PLACE_QC148011_1891
QC148001_1901,PLACE_QC049013
QC149001_1901,PLACE_QC154001
QC149042_1901,PLACE_QC149042
QC149002_1901,PLACE_QC154003_1901
QC149005_1901,PLACE_QC154004
QC149010_1901,PLACE_QC149010_1901
QC149013_1901,PLACE_QC149013_1901
QC149008_1901,PLACE_QC149008
QC149015_1901,PLACE_QC149015_1901
QC149014_1901,PLACE_QC149014_1901
QC149016_1901,PLACE_QC149016_1901
QC149004_1901,PLACE_QC149004_1901
QC149034_1901,PLACE_QC149034_1901
QC149019_1901,PLACE_QC149019_1901
QC149020_1901,PLACE_QC149020_1901
QC149021_1901,PLACE_QC149021_1901
QC149022_1901,PLACE_QC149022
QC149023_1901,PLACE_QC149023_1901
QC149024_1901,PLACE_QC154028
QC149036_1901,PLACE_QC149036_1901
QC149028_1901,PLACE_QC154031
QC149026_1901,PLACE_QC149026_1901
QC149029_1901,PLACE_QC149029
QC149035_1901,PLACE_QC149035
QC149030_1901,PLACE_QC154035
QC149031_1901,PLACE_QC149031
QC149032_1901,PLACE_QC154037
QC149055_1901,PLACE_QC149055
QC149007_1901,PLACE_QC149007_1901
QC149006_1901,PLACE_QC050018
QC149017_1901,PLACE_QC149017
QC149003_1901,PLACE_QC154042
QC149011_1901,PLACE_QC149011
QC149018_1901,PLACE_QC050025
QC149039_1901,PLACE_QC154051
QC149040_1901,PLACE_QC149040
QC149043_1901,PLACE_QC154053
QC149047_1901,PLACE_QC149047_1901
QC149044_1901,PLACE_QC149044
QC149050_1901,PLACE_QC149050
QC149041_1901,PLACE_QC149041
QC149051_1901,PLACE_QC149051
QC149049_1901,PLACE_QC149049
QC149052_1901,PLACE_QC149052
QC149038_1901,PLACE_QC149038_1901
QC149048_1901,PLACE_QC149048
QC149054_1901,PLACE_QC086010
QC150001_1901,PLACE_QC155001
QC150002_1901,PLACE_QC051003
QC150003_1901,PLACE_QC150003_1881
QC150004_1901,PLACE_QC150004_1901
QC150005_1901,PLACE_QC051006_1901
QC150009_1901,PLACE_QC150009_1901
QC150010_1901,PLACE_QC051008
QC150011_1901,PLACE_QC051009
QC150012_1901,PLACE_QC150012_1901
QC150008_1901,PLACE_QC150008_1881
QC150014_1901,PLACE_QC051012
QC150015_1901,PLACE_QC150015
QC150016_1901,PLACE_QC051013
QC150022_1901,PLACE_QC150022
QC150017_1901,PLACE_QC155017
QC150021_1901,PLACE_QC150021
QC150023_1901,PLACE_QC150023
QC150007_1901,PLACE_QC150007_1901
QC150019_1901,PLACE_QC051019
QC150006_1901,PLACE_QC051020
QC150018_1901,PLACE_QC051021
QC150020_1901,PLACE_QC051022
QC151001_1901,PLACE_QC156001
QC151002_1901,PLACE_QC052002_1881
QC151003_1901,PLACE_QC151003
QC151004_1901,PLACE_QC052004_1881
QC151005_1901,PLACE_QC052005_1861
QC151006_1901,PLACE_QC151006
QC151008_1901,PLACE_QC052007
QC151009_1901,PLACE_QC156008
QC151010_1901,PLACE_QC052009_1891
QC151011_1901,PLACE_QC052010
QC151012_1901,PLACE_QC052011_1881
QC151013_1901,PLACE_QC052015
QC152001_1901,PLACE_QC152001_1901
QC152002_1901,PLACE_QC053002
QC152003_1901,PLACE_QC053003_1901
QC152004_1901,PLACE_QC157005_1881
QC152005_1901,PLACE_QC152005
QC152006_1901,PLACE_QC152006
QC152007_1901,PLACE_QC053008
QC152008_1901,PLACE_QC053009_1901
QC152009_1901,PLACE_QC152009_1901
QC152010_1901,PLACE_QC152010_1891
QC152011_1901,PLACE_QC152011_1891
QC152012_1901,PLACE_QC053015
QC152013_1901,PLACE_QC053018_1901
QC152014_1901,PLACE_QC152014_1901
QC152015_1901,PLACE_QC152015
QC152016_1901,PLACE_QC152016
QC153018_1901,PLACE_QC153018
QC153019_1901,PLACE_QC153019
QC153020_1901,PLACE_QC153020_1901
QC153021_1901,PLACE_QC153021_1901
QC153003_1901,PLACE_QC054001_1891
QC153002_1901,PLACE_QC153002_1901
QC153004_1901,PLACE_QC153004_1891
QC153005_1901,PLACE_QC153005_1891
QC153006_1901,PLACE_QC153006_1891
QC153007_1901,PLACE_QC158010
QC153008_1901,PLACE_QC054007_1901
QC153024_1901,PLACE_QC153024
QC153025_1901,PLACE_QC153025
QC153026_1901,PLACE_QC038009_1901
QC153027_1901,PLACE_QC153027_1901
QC153010_1901,PLACE_QC153010
QC153028_1901,PLACE_QC153028
QC153011_1901,PLACE_QC153011
QC153030_1901,PLACE_QC153030
QC153031_1901,PLACE_QC038013
QC153032_1901,PLACE_QC038014_1891
QC153033_1901,PLACE_QC038015
QC153035_1901,PLACE_QC153035_1901
QC153036_1901,PLACE_QC153036
QC153037_1901,PLACE_QC153037
QC153038_1901,PLACE_QC153038
QC153040_1901,PLACE_QC153040
QC153014_1901,PLACE_QC153014
QC153015_1901,PLACE_QC158032
QC153016_1901,PLACE_QC153016_1901
QC153001_1901,PLACE_QC054016
QC153039_1901,PLACE_QC158035
QC153017_1901,PLACE_QC158036
QC153023_1901,PLACE_QC038024
QC153041_1901,PLACE_QC038025
QC154001_1901,PLACE_QC056003
QC154002_1901,PLACE_QC154002
QC154024_1901,PLACE_QC154024
QC154004_1901,PLACE_QC159004_1901
QC154005_1901,PLACE_QC154005_1901
QC154023_1901,PLACE_QC159006
QC154006_1901,PLACE_QC154006_1891
QC154008_1901,PLACE_QC154008_1901
QC154009_1901,PLACE_QC154009
QC154011_1901,PLACE_QC056012_1871
QC154003_1901,PLACE_QC154003
QC154027_1901,PLACE_QC154027
QC154022_1901,PLACE_QC154022
QC154012_1901,PLACE_QC154012
QC154013_1901,PLACE_QC056002
QC154014_1901,PLACE_QC159018
QC154015_1901,PLACE_QC154015_1901
QC154016_1901,PLACE_QC056023
QC154017_1901,PLACE_QC159021
QC154018_1901,PLACE_QC056025
QC154019_1901,PLACE_QC154019
QC154020_1901,PLACE_QC056029
QC154999_1901,PLACE_QC154999
QC154007_1901,PLACE_QC056031
QC155001_1901,PLACE_QC155001_1881
QC155002_1901,PLACE_QC155002_1891
QC155003_1901,PLACE_QC155003_1901
QC155004_1901,PLACE_QC155004_1901
QC156001_1901,PLACE_QC161001
QC156002_1901,PLACE_QC058002
QC156003_1901,PLACE_QC058003_1861
QC156004_1901,PLACE_QC058004
QC156005_1901,PLACE_QC058005_1871
QC156006_1901,PLACE_QC058006_1891
QC156008_1901,PLACE_QC058007
QC156010_1901,PLACE_QC058008_1891
QC156011_1901,PLACE_QC058009
QC156007_1901,PLACE_QC058011_1891
QC156009_1901,PLACE_QC058012
QC157019_1901,PLACE_QC157019_1901
QC157007_1901,PLACE_QC162002_1901
QC157009_1901,PLACE_QC162003_1901
QC157010_1901,PLACE_QC162004_1901
QC157012_1901,PLACE_QC162005
QC157013_1901,PLACE_QC162006
QC157015_1901,PLACE_QC157015
QC157017_1901,PLACE_QC157017
QC157021_1901,PLACE_QC162009
QC157023_1901,PLACE_QC162010_1901
QC157003_1901,PLACE_QC157003
QC157004_1901,PLACE_QC157004_1881
QC157005_1901,PLACE_QC157005_1901
QC157006_1901,PLACE_QC157006
QC157008_1901,PLACE_QC157008_1901
QC157016_1901,PLACE_QC157016
QC157011_1901,PLACE_QC162018
QC157018_1901,PLACE_QC162019
QC157024_1901,PLACE_QC157024_1901
QC157002_1901,PLACE_QC157002_1901
QC157001_1901,PLACE_QC162024
QC157014_1901,PLACE_QC162026
QC157020_1901,PLACE_QC157020
QC157022_1901,PLACE_QC162028
QC158002_1901,PLACE_QC163001_1901
QC158003_1901,PLACE_QC163002_1901
QC158004_1901,PLACE_QC060004_1901
QC158005_1901,PLACE_QC060005_1871
QC158006_1901,PLACE_QC158006
QC158007_1901,PLACE_QC060007
QC158008_1901,PLACE_QC158008
QC158009_1901,PLACE_QC163008_1901
QC158010_1901,PLACE_QC158010_1901
QC158011_1901,PLACE_QC060011
QC158012_1901,PLACE_QC060012
QC158013_1901,PLACE_QC158013
QC158014_1901,PLACE_QC158014
QC158001_1901,PLACE_QC158001_1871
QC159002_1901,PLACE_QC159002_1861
QC159003_1901,PLACE_QC159003_1871
QC159004_1901,PLACE_QC061003_1891
QC159005_1901,PLACE_QC159005
QC159006_1901,PLACE_QC061005_1891
QC159007_1901,PLACE_QC061006_1901
QC159008_1901,PLACE_QC164007_1871
QC159009_1901,PLACE_QC159009_1901
QC159010_1901,PLACE_QC061009_1901
QC159011_1901,PLACE_QC061010_1901
QC159012_1901,PLACE_QC061011
QC159013_1901,PLACE_QC061012
QC159014_1901,PLACE_QC159014
QC159015_1901,PLACE_QC061014
QC159016_1901,PLACE_QC061015
QC160036_1901,PLACE_QC160036
QC160001_1901,PLACE_QC160001_1901
QC200004_1901,PLACE_QC200004
QC200006_1901,PLACE_QC200006
QC200007_1901,PLACE_QC200007
QC160003_1901,PLACE_QC160003_1901
QC160005_1901,PLACE_QC160005
QC160006_1901,PLACE_QC062013
QC160040_1901,PLACE_QC062016
QC160007_1901,PLACE_QC160007
QC160009_1901,PLACE_QC160009_1901
QC160024_1901,PLACE_QC062020
QC160010_1901,PLACE_QC062021
QC160012_1901,PLACE_QC160012
QC160011_1901,PLACE_QC062023
QC160013_1901,PLACE_QC160013_1901
QC160017_1901,PLACE_QC160017
QC160016_1901,PLACE_QC160016
QC160020_1901,PLACE_QC160020
QC160039_1901,PLACE_QC160039
QC160023_1901,PLACE_QC062034
QC160015_1901,PLACE_QC160015
QC160025_1901,PLACE_QC160025
QC160026_1901,PLACE_QC160026_1901
QC160028_1901,PLACE_QC165032
QC160029_1901,PLACE_QC062040
QC160031_1901,PLACE_QC160031
QC160008_1901,PLACE_QC062044
QC160032_1901,PLACE_QC062045
QC200022_1901,PLACE_QC200022
QC160033_1901,PLACE_QC160033
QC160034_1901,PLACE_QC062049
QC160035_1901,PLACE_QC062050
QC160014_1901,PLACE_QC062052
QC160038_1901,PLACE_QC160038
QC200023_1901,PLACE_QC200023
QC160002_1901,PLACE_QC160002_1901
QC160022_1901,PLACE_QC062064
QC160027_1901,PLACE_QC062067
QC160037_1901,PLACE_QC062069
QC161001_1901,PLACE_QC064001_1871
QC148010_1901,PLACE_QC148010_1901
QC161003_1901,PLACE_QC166003
QC161004_1901,PLACE_QC064003_1861
QC161005_1901,PLACE_QC064004_1881
QC161006_1901,PLACE_QC166006
QC161002_1901,PLACE_QC161002
QC161008_1901,PLACE_QC161008
QC161009_1901,PLACE_QC161009
QC161010_1901,PLACE_QC166010_1891_1911
QC161011_1901,PLACE_QC161011
QC161012_1901,PLACE_QC166012
QC161007_1901,PLACE_QC077006_1881
QC161013_1901,PLACE_QC077007
QC162002_1901,PLACE_QC162002
QC162006_1901,PLACE_QC065003
QC162007_1901,PLACE_QC065004
QC162008_1901,PLACE_QC065006_1901
QC162009_1901,PLACE_QC065007
QC162010_1901,PLACE_QC162010
QC162011_1901,PLACE_QC065009
QC162012_1901,PLACE_QC065010_1861
QC162003_1901,PLACE_QC162003_1871
QC162004_1901,PLACE_QC162004_1891
QC163004_1901,PLACE_QC163004
QC163005_1901,PLACE_QC163005_1901
QC163006_1901,PLACE_QC168004
QC163007_1901,PLACE_QC168006
QC163009_1901,PLACE_QC168007_1901
QC163012_1901,PLACE_QC163012
QC163014_1901,PLACE_QC163014_1901
QC163003_1901,PLACE_QC163003_1901
QC163001_1901,PLACE_QC163001
QC163002_1901,PLACE_QC163002
QC163008_1901,PLACE_QC163008
QC163016_1901,PLACE_QC163016
QC163011_1901,PLACE_QC168018
QC163013_1901,PLACE_QC168019
QC163015_1901,PLACE_QC168020
QC164005_1901,PLACE_QC164005
QC164006_1901,PLACE_QC169004_1881
QC164007_1901,PLACE_QC164007_1891
QC164008_1901,PLACE_QC164008
QC164009_1901,PLACE_QC164009_1901
QC164010_1901,PLACE_QC066008
QC164011_1901,PLACE_QC169011_1861
QC164012_1901,PLACE_QC169012_1901
QC164002_1901,PLACE_QC164002
QC164003_1901,PLACE_QC164003_1891
QC164001_1901,PLACE_QC066016
QC165001_1901,PLACE_QC170001_1901
QC165003_1901,PLACE_QC165003_1901
QC165005_1901,PLACE_QC165005_1901
QC165002_1901,PLACE_QC165002_1901
QC165004_1901,PLACE_QC067007
QC165006_1901,PLACE_QC067008
QC165007_1901,PLACE_QC165007
QC165008_1901,PLACE_QC170009
QC165009_1901,PLACE_QC170010
QC165010_1901,PLACE_QC067012_1901
QC166003_1901,PLACE_QC166003_1871
QC166004_1901,PLACE_QC171002
QC166005_1901,PLACE_QC166005_1901
QC166006_1901,PLACE_QC166006_1891
QC166007_1901,PLACE_QC166007_1901
QC166008_1901,PLACE_QC166008_1871
QC166009_1901,PLACE_QC068009
QC166010_1901,PLACE_QC166010_1871
QC166011_1901,PLACE_QC068011
QC166012_1901,PLACE_QC166012_1901
QC166013_1901,PLACE_QC171012
QC166014_1901,PLACE_QC171013
QC166015_1901,PLACE_QC166015_1901
QC166017_1901,PLACE_QC166017
QC166001_1901,PLACE_QC068019
QC166002_1901,PLACE_QC068022
QC167001_1901,PLACE_QC167001
QC167002_1901,PLACE_QC167002_1901
QC167007_1901,PLACE_QC167007_1901
QC167003_1901,PLACE_QC172005_1901
QC167004_1901,PLACE_QC167004_1901
QC168001_1901,PLACE_QC173001_1891
QC168004_1901,PLACE_QC168004_1891
QC168005_1901,PLACE_QC069004_1891
QC168003_1901,PLACE_QC168003_1881
QC168006_1901,PLACE_QC173005_1891
QC168007_1901,PLACE_QC168007
QC168008_1901,PLACE_QC173007_1891
QC168009_1901,PLACE_QC173008
QC168010_1901,PLACE_QC168010_1901
QC168011_1901,PLACE_QC173010
QC168999_1901,PLACE_QC168999_1891
QC169002_1901,PLACE_QC169002_1901
QC169003_1901,PLACE_QC169003_1901
QC169004_1901,PLACE_QC169004_1891
QC169005_1901,PLACE_QC169005_1901
QC169006_1901,PLACE_QC169006_1901
QC169008_1901,PLACE_QC071007_1891
QC169009_1901,PLACE_QC169009_1901
QC169010_1901,PLACE_QC169010_1881
QC153022_1901,PLACE_QC153022
QC169018_1901,PLACE_QC169018_1901
QC169013_1901,PLACE_QC169013_1891
QC169015_1901,PLACE_QC071014
QC169016_1901,PLACE_QC169016
QC169017_1901,PLACE_QC169017_1901
QC169019_1901,PLACE_QC169019
QC169014_1901,PLACE_QC169014_1901
QC169007_1901,PLACE_QC169007_1901
QC169001_1901,PLACE_QC169001
QC169012_1901,PLACE_QC169012
QC170003_1901,PLACE_QC072001_1891
QC170006_1901,PLACE_QC170006_1901
QC191002_1901,PLACE_QC191002_1901
QC170009_1901,PLACE_QC072005
QC170010_1901,PLACE_QC072006
QC170012_1901,PLACE_QC175007
QC170013_1901,PLACE_QC072008_1901
QC170014_1901,PLACE_QC175009
QC170015_1901,PLACE_QC175010
QC170016_1901,PLACE_QC072011_1891
QC170001_1901,PLACE_QC170001
QC170005_1901,PLACE_QC170005
QC170002_1901,PLACE_QC072016
QC170004_1901,PLACE_QC072017
QC170007_1901,PLACE_QC072018
QC170008_1901,PLACE_QC072019
QC170017_1901,PLACE_QC072020
QC171001_1901,PLACE_QC176002
QC171002_1901,PLACE_QC176003_1901
QC171003_1901,PLACE_QC171003_1901
QC171004_1901,PLACE_QC073004
QC171005_1901,PLACE_QC073005_1891
QC171006_1901,PLACE_QC176007
QC171007_1901,PLACE_QC073007
QC171008_1901,PLACE_QC073008
QC171009_1901,PLACE_QC171009
QC171010_1901,PLACE_QC176011_1881
QC171011_1901,PLACE_QC073011
QC171999_1901,PLACE_QC171999_1901
QC172001_1901,PLACE_QC172001_1901
QC172002_1901,PLACE_QC074003_1891
QC172003_1901,PLACE_QC172003
QC172005_1901,PLACE_QC172005_1901_1901
QC172007_1901,PLACE_QC177008
QC172008_1901,PLACE_QC177010
QC172009_1901,PLACE_QC177011
QC172004_1901,PLACE_QC172004
QC173001_1901,PLACE_QC075001
QC173002_1901,PLACE_QC178003
QC173004_1901,PLACE_QC178004
QC173005_1901,PLACE_QC075005
QC173006_1901,PLACE_QC075006_1881
QC173007_1901,PLACE_QC075007_1851
QC173008_1901,PLACE_QC075008
QC173009_1901,PLACE_QC075009
QC173010_1901,PLACE_QC075010
QC173011_1901,PLACE_QC075013
QC173013_1901,PLACE_QC075012
QC173012_1901,PLACE_QC075011
QC174002_1901,PLACE_QC179001
QC174001_1901,PLACE_QC174001
QC174003_1901,PLACE_QC174003_1901
QC175001_1901,PLACE_QC175001
QC176001_1901,PLACE_QC181001
QC176002_1901,PLACE_QC176002_1901
QC177001_1901,PLACE_QC177001_1901
QC177002_1901,PLACE_QC177002_1901
QC178001_1901,PLACE_QC178001_1901
QC179002_1901,PLACE_QC179002
QC179003_1901,PLACE_QC179003
QC179005_1901,PLACE_QC179005
QC179007_1901,PLACE_QC179007
QC179008_1901,PLACE_QC078006_1901
QC179009_1901,PLACE_QC179009
QC179010_1901,PLACE_QC179010
QC179011_1901,PLACE_QC179011
QC179012_1901,PLACE_QC179012
QC179013_1901,PLACE_QC184012
QC179014_1901,PLACE_QC184013
QC179015_1901,PLACE_QC179015
QC179016_1901,PLACE_QC078016
QC179017_1901,PLACE_QC184016
QC153034_1901,PLACE_QC153034
QC179019_1901,PLACE_QC179019
QC179020_1901,PLACE_QC078021
QC179021_1901,PLACE_QC184020
QC179006_1901,PLACE_QC179006
QC179001_1901,PLACE_QC184022
QC180001_1901,PLACE_QC180001
QC180002_1901,PLACE_QC079002
QC180003_1901,PLACE_QC079004_1891
QC180004_1901,PLACE_QC185005
QC180005_1901,PLACE_QC079005_1901
QC180007_1901,PLACE_QC079006
QC180009_1901,PLACE_QC079008
QC180010_1901,PLACE_QC079011_1901
QC180011_1901,PLACE_QC180011
QC180013_1901,PLACE_QC185015
QC180014_1901,PLACE_QC180014
QC180015_1901,PLACE_QC185017
QC180016_1901,PLACE_QC180016_1901
QC180017_1901,PLACE_QC180017_1901
QC180023_1901,PLACE_QC079021
QC180025_1901,PLACE_QC079022
QC180999_1901,PLACE_QC180999_1901
QC180006_1901,PLACE_QC079023
QC180008_1901,PLACE_QC079025
QC180012_1901,PLACE_QC079026
QC180018_1901,PLACE_QC079027
QC180019_1901,PLACE_QC079028
QC180020_1901,PLACE_QC079029
QC180024_1901,PLACE_QC185031
QC181001_1901,PLACE_QC181001_1901
QC181002_1901,PLACE_QC181002
QC181003_1901,PLACE_QC181003
QC181004_1901,PLACE_QC186004
QC181005_1901,PLACE_QC181005
QC181007_1901,PLACE_QC181007
QC181006_1901,PLACE_QC186008
QC181008_1901,PLACE_QC186009
QC181009_1901,PLACE_QC181009
QC181010_1901,PLACE_QC080010
QC181011_1901,PLACE_QC080011_1901
QC181012_1901,PLACE_QC186013
QC181013_1901,PLACE_QC186014
QC181014_1901,PLACE_QC080014
QC181015_1901,PLACE_QC080015
QC181016_1901,PLACE_QC181016
QC181017_1901,PLACE_QC080017
QC181018_1901,PLACE_QC186020
QC181020_1901,PLACE_QC181020
QC181021_1901,PLACE_QC181021
QC181019_1901,PLACE_QC080034
QC182001_1901,PLACE_QC187001
QC182002_1901,PLACE_QC182002
QC182003_1901,PLACE_QC182003
QC182004_1901,PLACE_QC182004_1871
QC182005_1901,PLACE_QC182005
QC183001_1901,PLACE_QC183001
QC183002_1901,PLACE_QC183002
QC183003_1901,PLACE_QC183003_1901
QC183004_1901,PLACE_QC183004
QC184001_1901,PLACE_QC184001
QC184002_1901,PLACE_QC184002
QC184003_1901,PLACE_QC184003
QC184004_1901,PLACE_QC184004
QC185001_1901,PLACE_QC185001
QC185003_1901,PLACE_QC185003
QC185004_1901,PLACE_QC185004
QC185006_1901,PLACE_QC081007
QC185007_1901,PLACE_QC185007_1901
QC185008_1901,PLACE_QC081009
QC185009_1901,PLACE_QC081010_1881
QC185010_1901,PLACE_QC081011
QC185011_1901,PLACE_QC185011
QC185005_1901,PLACE_QC185005_1891
QC186001_1901,PLACE_QC186001
QC186003_1901,PLACE_QC186003
QC186004_1901,PLACE_QC191004_1901
QC138010_1901,PLACE_QC138010_1901
QC186005_1901,PLACE_QC186005
QC186007_1901,PLACE_QC082007
QC186008_1901,PLACE_QC082008
QC186009_1901,PLACE_QC082009
QC186010_1901,PLACE_QC082010
QC186006_1901,PLACE_QC186006
QC187002_1901,PLACE_QC187002
QC187003_1901,PLACE_QC192003
QC187017_1901,PLACE_QC187017
QC187018_1901,PLACE_QC192005
QC187019_1901,PLACE_QC099003_1901
QC187020_1901,PLACE_QC187020
QC187006_1901,PLACE_QC083003_1901
QC187023_1901,PLACE_QC099006_1901
QC187024_1901,PLACE_QC099007
QC187025_1901,PLACE_QC099008
QC187026_1901,PLACE_QC187026_1901
QC187011_1901,PLACE_QC083004
QC187012_1901,PLACE_QC192014
QC187027_1901,PLACE_QC192016_1901
QC187010_1901,PLACE_QC192017
QC187013_1901,PLACE_QC187013
QC187029_1901,PLACE_QC099012_1891
QC187030_1901,PLACE_QC192020
QC187014_1901,PLACE_QC192021
QC187032_1901,PLACE_QC192022
QC187033_1901,PLACE_QC192023
QC187009_1901,PLACE_QC187009_1901
QC187015_1901,PLACE_QC192026
QC187001_1901,PLACE_QC083013
QC187004_1901,PLACE_QC083014
QC187005_1901,PLACE_QC083015
QC187021_1901,PLACE_QC099019
QC187022_1901,PLACE_QC099020
QC187007_1901,PLACE_QC083016
QC187008_1901,PLACE_QC083017
QC187031_1901,PLACE_QC099021
QC188033_1901,PLACE_QC188033_1901
QC188004_1901,PLACE_QC193004_1901
QC188005_1901,PLACE_QC188005
QC188007_1901,PLACE_QC188007
QC188009_1901,PLACE_QC188009_1891
QC188010_1901,PLACE_QC188010
QC188012_1901,PLACE_QC188012
QC188013_1901,PLACE_QC193011
QC188014_1901,PLACE_QC193012
QC188015_1901,PLACE_QC188015
QC188016_1901,PLACE_QC084007
QC188017_1901,PLACE_QC193015
QC188018_1901,PLACE_QC084008_1891
QC188020_1901,PLACE_QC188020
QC188021_1901,PLACE_QC193020
QC188022_1901,PLACE_QC188022
QC188025_1901,PLACE_QC084013
QC188026_1901,PLACE_QC188026
QC188027_1901,PLACE_QC193026
QC188028_1901,PLACE_QC188028
QC188030_1901,PLACE_QC188030
QC188031_1901,PLACE_QC188031
QC188032_1901,PLACE_QC193031
QC188034_1901,PLACE_QC193032
QC188035_1901,PLACE_QC188035
QC188036_1901,PLACE_QC084018
QC188999_1901,PLACE_QC188999
QC188008_1901,PLACE_QC188008
QC188006_1901,PLACE_QC193040
QC189002_1901,PLACE_QC189002
QC189004_1901,PLACE_QC085002
QC189006_1901,PLACE_QC189006
QC189007_1901,PLACE_QC189007_1891
QC189009_1901,PLACE_QC194005
QC189010_1901,PLACE_QC194006
QC189011_1901,PLACE_QC189011
QC189012_1901,PLACE_QC085008_1881
QC189013_1901,PLACE_QC194009
