from,to,change_year
PLACE_BC190005,PLACE_BC005007,1891
PLACE_BC192001,PLACE_BC003006,1891
PLACE_BC192001,PLACE_BC003005,1891
PLACE_BC192001,PLACE_BC003010,1891
PLACE_BC190001,PLACE_BC005004,1891
PLACE_BC190001,PLACE_BC005016,1891
PLACE_BC189001,PLACE_BC001007,1891
PLACE_BC192003,PLACE_BC003009,1891
PLACE_BC192003,PLACE_BC003013,1891
PLACE_BC191005,PLACE_BC004002_1891,1891
PLACE_BC191005,PLACE_BC004001_1891,1891
PLACE_BC192005,PLACE_BC003007,1891
PLACE_BC192005,PLACE_BC003008,1891
PLACE_BC190003,PLACE_BC005009,1891
PLACE_BC190003,PLACE_BC005012,1891
PLACE_BC190003,PLACE_BC005002,1891
PLACE_BC190003,PLACE_BC005014,1891
PLACE_BC190002,PLACE_BC005003,1891
PLACE_BC190002,PLACE_BC005008,1891
PLACE_BC190002,PLACE_BC005015,1891
PLACE_BC190002,PLACE_BC005005,1891
PLACE_BC190002,PLACE_BC005001,1891
PLACE_BC005011,PLACE_BC005010,1891
PLACE_BC005011,PLACE_BC005013,1891
PLACE_BC189005,PLACE_BC001004,1891
PLACE_BC189005,PLACE_BC001006,1891
PLACE_BC189005,PLACE_BC001003,1891
PLACE_BC189005,PLACE_BC207004,1891
PLACE_BC189005,PLACE_BC001002,1891
PLACE_BC189002,PLACE_BC001001,1891
PLACE_BC189002,PLACE_BC001009,1891
PLACE_BC188002,PLACE_BC002004,1891
PLACE_BC188002,PLACE_BC001004_1901,1891
PLACE_NB034009,PLACE_NB026004,1891
PLACE_NB034009,PLACE_NB026999,1891
PLACE_NB034007,PLACE_NB026008,1891
PLACE_NB030018,PLACE_NB036018,1891
PLACE_NS004005,PLACE_NS004023,1891
PLACE_NS016009,PLACE_NS004001_1921,1891
PLACE_NS016009,PLACE_NS004008_1891,1891
PLACE_NS004007,PLACE_NS026009,1891
PLACE_NS016006,PLACE_NS004010,1891
PLACE_NS016006,PLACE_NS004021,1891
PLACE_NS016001,PLACE_NS037016,1891
PLACE_NS016001,PLACE_NS004016,1891
PLACE_NS016001,PLACE_NS004015,1891
PLACE_NS016002,PLACE_NS026020,1891
PLACE_NS016002,PLACE_NS004022,1891
PLACE_NS016013,PLACE_NS004025,1891
PLACE_NS016013,PLACE_NS004019,1891
PLACE_NS016012,PLACE_NS004012,1891
PLACE_NS016012,PLACE_NS004020,1891
PLACE_NS004029,PLACE_NS004017_1891,1891
PLACE_NS004029,PLACE_NS004013_1921,1891
PLACE_NS004029,PLACE_NS026027,1891
PLACE_NS005002,PLACE_NS027010,1891
PLACE_NS021003,PLACE_NS027002,1891
PLACE_NS021003,PLACE_NS027014,1891
PLACE_NS021003,PLACE_NS005019,1891
PLACE_NS038006_1891,PLACE_NS027012,1891
PLACE_NS038016,PLACE_NS027005,1891
PLACE_NS020001_1911,PLACE_NS020004,1891
PLACE_NS006003,PLACE_NS028005,1891
PLACE_NS006003,PLACE_NS006007_1891,1891
PLACE_NS039008,PLACE_NS043013_1891,1891
PLACE_NS006004,PLACE_NS006009_1911,1891
PLACE_NS006004,PLACE_NS028025,1891
PLACE_NS006004,PLACE_NS006010,1891
PLACE_NS028001,PLACE_NS028014,1891
PLACE_NS006019,PLACE_NS028019_1891,1891
PLACE_NS040011,PLACE_NS028006,1891
PLACE_NS040011,PLACE_NS006030,1891
PLACE_NS028026,PLACE_NS028022,1891
PLACE_NS007012,PLACE_NS029010,1891
PLACE_NS007013,PLACE_NS029001,1891
PLACE_NS007013,PLACE_NS029002,1891
PLACE_NS019009,PLACE_NS007019,1891
PLACE_NS019009,PLACE_NS007018,1891
PLACE_NS019019,PLACE_NS007022,1891
PLACE_NS019019,PLACE_NS007021,1891
PLACE_NS019010,PLACE_NS029025,1891
PLACE_NS019010,PLACE_NS029024,1891
PLACE_NS022001,PLACE_NS030001,1891
PLACE_NS030005,PLACE_NS030015,1891
PLACE_NS030005,PLACE_NS030014,1891
PLACE_NS008019,PLACE_NS008032,1891
PLACE_NS030018,PLACE_NS008011,1891
PLACE_NS015011,PLACE_NS009002_1891,1891
PLACE_NS015011,PLACE_NS009012,1891
PLACE_NS015011,PLACE_NS009014,1891
PLACE_NS009003_1921,PLACE_NS009004_1921,1891
PLACE_NS009003_1921,PLACE_NS009008,1891
PLACE_NS043017,PLACE_NS009010,1891
PLACE_NS010021_1891,PLACE_NS010018_1891,1891
PLACE_NS010020,PLACE_NS034025,1891
PLACE_NS010020,PLACE_NS034024,1891
PLACE_NS011009,PLACE_NS034005,1891
PLACE_NS011009,PLACE_NS034006,1891
PLACE_NS010010,PLACE_NS034030,1891
PLACE_NS010010,PLACE_NS034029,1891
PLACE_NS011016,PLACE_NS034023,1891
PLACE_NS011016,PLACE_NS034022,1891
PLACE_NS010021,PLACE_NS034034,1891
PLACE_NS010021,PLACE_NS034035,1891
PLACE_NS011028,PLACE_NS034027,1891
PLACE_NS010023,PLACE_NS034021,1891
PLACE_NS010023,PLACE_NS034020,1891
PLACE_NS018007,PLACE_NS046001,1891
PLACE_NS018007,PLACE_NS012012_1891,1891
PLACE_NS018007,PLACE_NS012002_1891,1891
PLACE_NS012019,PLACE_NS035004,1891
PLACE_NS012019,PLACE_NS035022,1891
PLACE_NS004013,PLACE_NS036002,1891
PLACE_NS004013,PLACE_NS013013,1891
PLACE_NS004008,PLACE_NS013005_1891,1891
PLACE_NS004008,PLACE_NS013014,1891
PLACE_NS004001,PLACE_NS036004,1891
PLACE_NS004001,PLACE_NS013015,1891
PLACE_NS036020,PLACE_NS036021,1891
PLACE_NS016018,PLACE_NS039013_1891,1891
PLACE_NS020001,PLACE_NS016025,1891
PLACE_NS020001,PLACE_NS016010_1891,1891
PLACE_NS018009,PLACE_NS041014,1891
PLACE_NS042001,PLACE_NS042002,1891
PLACE_NS042003,PLACE_NS042004,1891
PLACE_NS019006,PLACE_NS019004_1911,1891
PLACE_NS019006,PLACE_NS042008,1891
PLACE_NS013011,PLACE_NS019010_1891,1891
PLACE_NS013011,PLACE_NS042013,1891
PLACE_NS013008_1881,PLACE_NS019013,1891
PLACE_NS013008_1881,PLACE_NS019014,1891
PLACE_NS013003,PLACE_NS019012_1891,1891
PLACE_NS013003,PLACE_NS042007,1891
PLACE_NS013003,PLACE_NS019018,1891
PLACE_NS044002,PLACE_NS021007_1891,1891
PLACE_NS014004,PLACE_NS021008_1891,1891
PLACE_NS014004,PLACE_NS021013,1891
PLACE_NS014004,PLACE_NS021011,1891
PLACE_NS014010,PLACE_NS044018,1891
PLACE_NS014010,PLACE_NS044016,1891
PLACE_NS014010,PLACE_NS021015,1891
PLACE_NS053018,PLACE_NS021009_1891,1891
PLACE_NS053018,PLACE_NS021004_1891,1891
PLACE_NS022013,PLACE_NS008033,1891
PLACE_NS051011,PLACE_NS041002,1891
PLACE_NS018012,PLACE_NS035006,1891
PLACE_NS018012,PLACE_NS035018_1891,1891
PLACE_NS018012,PLACE_NS035016,1891
PLACE_NS018012,PLACE_NS035011,1891
PLACE_NS014002,PLACE_NS021006_1901,1891
PLACE_NS014002,PLACE_NS021001_1891,1891
PLACE_NS021022,PLACE_NS044020,1891
PLACE_NS021022,PLACE_NS044007,1891
PLACE_NS021022,PLACE_NS044009,1891
PLACE_NS021022,PLACE_NS044013,1891
PLACE_NS021022,PLACE_NS044005,1891
PLACE_NS020017,PLACE_NS050001,1891
PLACE_QC037011,PLACE_QC037016,1891
PLACE_QC037012,PLACE_QC037014,1891
PLACE_QC058006_1861,PLACE_QC039005_1891,1891
PLACE_QC048020,PLACE_QC144001_1911,1891
PLACE_QC048015,PLACE_QC144008_1911,1891
PLACE_QC048015,PLACE_QC139001,1891
PLACE_QC048010_1861,PLACE_QC139017,1891
PLACE_QC048016_1881,PLACE_QC139010_1891,1891
PLACE_QC048003,PLACE_QC040027,1891
PLACE_QC048019,PLACE_QC055015_1911,1891
PLACE_QC048019,PLACE_QC144025,1891
PLACE_QC048013_1881,PLACE_QC139027,1891
PLACE_QC045007,PLACE_QC146007,1891
PLACE_QC043011,PLACE_QC142003_1891,1891
PLACE_QC038005_1881,PLACE_QC143003_1891,1891
PLACE_QC038005_1881,PLACE_QC143002_1891,1891
PLACE_QC044006_1921,PLACE_QC143005,1891
PLACE_QC044006_1921,PLACE_QC143004_1891,1891
PLACE_QC044008_1911,PLACE_QC143008,1891
PLACE_QC044008_1911,PLACE_QC143007,1891
PLACE_QC044012,PLACE_QC143011,1891
PLACE_QC044012,PLACE_QC143012_1891,1891
PLACE_QC044013,PLACE_QC143016,1891
PLACE_QC044013,PLACE_QC143015,1891
PLACE_QC143011_1901,PLACE_QC143018,1891
PLACE_QC143011_1901,PLACE_QC143017,1891
PLACE_QC067005,PLACE_QC046013,1891
PLACE_QC067005,PLACE_QC046012,1891
PLACE_QC151017,PLACE_QC146004_1891,1891
PLACE_QC082012,PLACE_QC146017,1891
PLACE_QC071001_1881,PLACE_QC148004,1891
PLACE_QC071001_1881,PLACE_QC049002_1891,1891
PLACE_QC071004,PLACE_QC049005_1901,1891
PLACE_QC076021,PLACE_QC149007,1891
PLACE_QC076021,PLACE_QC149011,1891
PLACE_QC076021,PLACE_QC149016,1891
PLACE_QC076026,PLACE_QC149009_1891,1891
PLACE_QC076026,PLACE_QC149017,1891
PLACE_QC076028,PLACE_QC149020,1891
PLACE_QC076027,PLACE_QC149027,1891
PLACE_QC076027,PLACE_QC149011_1891,1891
PLACE_QC055017_1911,PLACE_QC150013,1891
PLACE_QC053010_1921,PLACE_QC157010,1891
PLACE_QC047006_1871,PLACE_QC157019,1891
PLACE_QC047006_1871,PLACE_QC152013,1891
PLACE_QC047006_1871,PLACE_QC053020,1891
PLACE_QC052029,PLACE_QC038007_1921,1891
PLACE_QC052018,PLACE_QC153024_1891,1891
PLACE_QC052003_1871,PLACE_QC054013_1911,1891
PLACE_QC072001,PLACE_QC058011_1891,1891
PLACE_QC058008_1891,PLACE_QC058009,1891
PLACE_QC092004_1871,PLACE_QC157015,1891
PLACE_QC092011,PLACE_QC162019,1891
PLACE_QC162024,PLACE_QC155012_1891,1891
PLACE_QC042013_1881,PLACE_QC160008,1891
PLACE_QC042013_1881,PLACE_QC061003_1891,1891
PLACE_QC042012_1871,PLACE_QC160009,1891
PLACE_QC042002_1871,PLACE_QC160011,1891
PLACE_QC042010_1881,PLACE_QC160013,1891
PLACE_QC097022,PLACE_QC062002_1911,1891
PLACE_QC097022,PLACE_QC176012,1891
PLACE_QC097022,PLACE_QC062032,1891
PLACE_QC097999,PLACE_QC176023,1891
PLACE_QC097999,PLACE_QC176021,1891
PLACE_QC097999,PLACE_QC176046,1891
PLACE_QC097999,PLACE_QC176999,1891
PLACE_QC065007,PLACE_QC065012_1911,1891
PLACE_QC091015,PLACE_QC155008,1891
PLACE_QC163016,PLACE_QC155015,1891
PLACE_QC066007,PLACE_QC164009,1891
PLACE_QC043004_1881,PLACE_QC067005_1911,1891
PLACE_QC043007_1881,PLACE_QC165001,1891
PLACE_QC043008,PLACE_QC067010,1891
PLACE_QC043008,PLACE_QC165002,1891
PLACE_QC043005_1881,PLACE_QC067012_1901,1891
PLACE_QC049008,PLACE_QC068005,1891
PLACE_QC171011,PLACE_QC166014_1891,1891
PLACE_QC068023,PLACE_QC171012,1891
PLACE_QC091005_1881,PLACE_QC155007,1891
PLACE_QC091005_1881,PLACE_QC155009,1891
PLACE_QC085001,PLACE_QC168004_1891,1891
PLACE_QC085999,PLACE_QC167012,1891
PLACE_QC085999,PLACE_QC168999_1891,1891
PLACE_QC050009,PLACE_QC168016,1891
PLACE_QC050009,PLACE_QC168005_1891,1891
PLACE_QC050009,PLACE_QC168004_1891_1891,1891
PLACE_QC071007_1891,PLACE_QC168006_1891,1891
PLACE_QC065008,PLACE_QC072016,1891
PLACE_QC065008,PLACE_QC072020,1891
PLACE_QC072011_1891,PLACE_QC175010,1891
PLACE_QC072011_1891,PLACE_QC169009_1891,1891
PLACE_QC072011_1891,PLACE_QC072013,1891
PLACE_QC072011_1891,PLACE_QC169018,1891
PLACE_QC089001,PLACE_QC176007,1891
PLACE_QC089001,PLACE_QC171009,1891
PLACE_QC044007,PLACE_QC074001_1911,1891
PLACE_QC051015,PLACE_QC078014,1891
PLACE_QC051015,PLACE_QC179003,1891
PLACE_QC051007_1881,PLACE_QC179006,1891
PLACE_QC078010,PLACE_QC078021,1891
PLACE_QC098015,PLACE_QC079025,1891
PLACE_QC079005_1901,PLACE_QC177005,1891
PLACE_QC079005_1901,PLACE_QC177004,1891
PLACE_QC098013,PLACE_QC079026,1891
PLACE_QC098001,PLACE_QC079028,1891
PLACE_QC098001,PLACE_QC177017,1891
PLACE_QC080006,PLACE_QC185005_1891,1891
PLACE_QC061002_1881,PLACE_QC082007,1891
PLACE_QC040008_1881,PLACE_QC188007,1891
PLACE_QC084002,PLACE_QC188003_1891,1891
PLACE_QC040018_1881,PLACE_QC183001_1891,1891
PLACE_QC084009_1911,PLACE_QC084022,1891
PLACE_QC063001_1881,PLACE_QC085013,1891
PLACE_QC063008,PLACE_QC189007_1891,1891
PLACE_QC063012,PLACE_QC194005,1891
PLACE_QC062011,PLACE_QC185005_1891_1891,1891
PLACE_QC064007,PLACE_QC059005_1891,1891
PLACE_QC059013,PLACE_QC188011,1891
PLACE_QC074001,PLACE_QC089009,1891
PLACE_QC074001,PLACE_QC089012,1891
PLACE_QC074003,PLACE_QC089010,1891
PLACE_QC056004,PLACE_QC195009,1891
PLACE_QC041008_1861,PLACE_QC095004,1891
PLACE_QC041008_1861,PLACE_QC095003_1891,1891
PLACE_QC041017,PLACE_QC196007,1891
PLACE_QC041002_1871,PLACE_QC201007,1891
PLACE_QC041013,PLACE_QC192014_1891,1891
PLACE_QC041013,PLACE_QC095009_1891,1891
PLACE_QC094016,PLACE_QC096013,1891
PLACE_QC094016,PLACE_QC073004,1891
PLACE_QC084001,PLACE_QC093018_1891,1891
PLACE_QC075002,PLACE_QC195009_1891,1891
PLACE_QC075002,PLACE_QC204001,1891
PLACE_QC075002,PLACE_QC097013_1891,1891
PLACE_QC075006,PLACE_QC195010,1891
PLACE_QC075006,PLACE_QC097011_1921,1891
PLACE_QC097042,PLACE_QC205014,1891
PLACE_QC097042,PLACE_QC057008,1891
PLACE_QC097026,PLACE_QC176004,1891
PLACE_QC100013,PLACE_QC100017,1891
PLACE_QC039020,PLACE_QC154022,1891
PLACE_QC039020,PLACE_QC056018,1891
PLACE_QC040024,PLACE_QC183033,1891
PLACE_QC040024,PLACE_QC070011,1891
PLACE_QC188001_1891,PLACE_QC183003,1891
PLACE_QC188001_1891,PLACE_QC183010,1891
PLACE_QC098006_1881_1881,PLACE_QC177011_1891,1891
PLACE_QC098006_1881_1881,PLACE_QC177010_1891,1891
PLACE_QC081999,PLACE_QC178999_1891,1891
PLACE_QC081999,PLACE_QC178009,1891
PLACE_QC084009,PLACE_QC187009,1891
PLACE_QC093015,PLACE_QC194005_1891,1891
PLACE_QC093015,PLACE_QC187008,1891
PLACE_QC076029,PLACE_QC149017_1891,1891
PLACE_QC076029,PLACE_QC149010_1891,1891
PLACE_QC048011_1881,PLACE_QC139008_1891,1891
PLACE_QC048011_1881,PLACE_QC144005,1891
PLACE_QC097009_1881,PLACE_QC062069,1891
PLACE_QC041999_1881,PLACE_QC196999,1891
PLACE_QC046006_1881_1881,PLACE_QC066013,1891
PLACE_QC046006_1881_1881,PLACE_QC066002_1911,1891
PLACE_QC082015,PLACE_QC146018,1891
PLACE_ON046027,PLACE_ON092052,1901
PLACE_ON046027,PLACE_ON092027,1901
PLACE_ON046027,PLACE_ON092005,1901
PLACE_ON046027,PLACE_ON146019,1901
PLACE_ON046027,PLACE_ON092050,1901
PLACE_ON046008,PLACE_ON092030,1901
PLACE_ON046008,PLACE_ON092021,1901
PLACE_ON054034,PLACE_ON044090,1901
PLACE_ON046024,PLACE_ON044029,1901
PLACE_ON046014,PLACE_ON102093,1901
PLACE_ON046014,PLACE_ON102069,1901
PLACE_ON046006,PLACE_ON102019,1901
PLACE_ON046013,PLACE_ON102062,1901
PLACE_ON046017,PLACE_ON102073,1901
PLACE_ON044024,PLACE_ON102039,1901
PLACE_ON044024,PLACE_ON102035,1901
PLACE_ON046016,PLACE_ON055024,1901
PLACE_ON046016,PLACE_ON044002_1901,1901
PLACE_ON105008_1921,PLACE_ON052002,1901
PLACE_ON127006,PLACE_ON106008_1911_1921,1901
PLACE_ON127006,PLACE_ON125008_1901,1901
PLACE_ON127006,PLACE_ON125007,1901
PLACE_ON110011,PLACE_ON059005_1901,1901
PLACE_ON067005_1911,PLACE_ON059007,1901
PLACE_ON063006,PLACE_ON060007,1901
PLACE_ON063006,PLACE_ON060006,1901
PLACE_ON062007_1891,PLACE_ON059010,1901
PLACE_ON062007_1891,PLACE_ON059008_1901,1901
PLACE_ON112002_1901,PLACE_ON112007_1901,1901
PLACE_ON114002,PLACE_ON114019,1901
PLACE_ON073002,PLACE_ON118034,1901
PLACE_ON074010,PLACE_ON118032,1901
PLACE_ON119005,PLACE_ON074003_1901,1901
PLACE_ON045001_1891_1891,PLACE_ON092001,1901
PLACE_ON125004_1921,PLACE_ON084005_1901,1901
PLACE_ON125005_1921,PLACE_ON084006_1901,1901
PLACE_ON095005_1891,PLACE_ON129002_1901,1901
PLACE_ON095005_1891,PLACE_ON129019,1901
PLACE_ON095010,PLACE_ON129006_1921,1901
PLACE_ON095010,PLACE_ON129004,1901
PLACE_ON095010,PLACE_ON129018,1901
PLACE_ON095002_1891,PLACE_ON129001_1921,1901
PLACE_ON095002_1891,PLACE_ON091017,1901
PLACE_ON098009,PLACE_ON129027,1901
PLACE_ON095020,PLACE_ON129020,1901
PLACE_ON095020,PLACE_ON135031,1901
PLACE_ON096010,PLACE_ON146134,1901
PLACE_ON096010,PLACE_ON146079,1901
PLACE_ON096010,PLACE_ON092007_1901,1901
PLACE_ON096005_1891,PLACE_ON092015,1901
PLACE_ON096005_1891,PLACE_ON130035,1901
PLACE_ON096005_1891,PLACE_ON092008,1901
PLACE_ON096007,PLACE_ON130018,1901
PLACE_ON096007,PLACE_ON130092,1901
PLACE_ON096007,PLACE_ON130074,1901
PLACE_ON096007,PLACE_ON092028,1901
PLACE_ON096007,PLACE_ON092004,1901
PLACE_ON096008_1891,PLACE_ON092034,1901
PLACE_ON096008_1891,PLACE_ON099036,1901
PLACE_ON096008_1891,PLACE_ON130042,1901
PLACE_ON096009,PLACE_ON092029,1901
PLACE_ON096009,PLACE_ON092022,1901
PLACE_ON096004_1891,PLACE_ON092035,1901
PLACE_ON096004_1891,PLACE_ON130019,1901
PLACE_ON096003,PLACE_ON130064,1901
PLACE_ON096003,PLACE_ON130056,1901
PLACE_ON074014,PLACE_ON092051,1901
PLACE_ON074014,PLACE_ON092002,1901
PLACE_ON074014,PLACE_ON092044,1901
PLACE_ON096006_1891,PLACE_ON130091,1901
PLACE_ON096006_1891,PLACE_ON130083,1901
PLACE_ON096006_1891,PLACE_ON092018,1901
PLACE_ON131003_1901,PLACE_ON131010_1911,1901
PLACE_ON098006,PLACE_ON094007_1901,1901
PLACE_ON098006,PLACE_ON094006,1901
PLACE_ON104001_1871,PLACE_ON105001,1901
PLACE_ON104004_1871,PLACE_ON105007_1901,1901
PLACE_ON100007,PLACE_ON100003_1901,1901
PLACE_ON100007,PLACE_ON100002_1901,1901
PLACE_ON095001,PLACE_ON135040,1901
PLACE_ON095001,PLACE_ON135052,1901
PLACE_ON095001,PLACE_ON135001,1901
PLACE_ON095003_1891,PLACE_ON135037,1901
PLACE_ON095003_1891,PLACE_ON135039,1901
PLACE_ON095003_1891,PLACE_ON135002_1921,1901
PLACE_ON095006_1891,PLACE_ON135011,1901
PLACE_ON095006_1891,PLACE_ON135007,1901
PLACE_ON095019,PLACE_ON135008,1901
PLACE_ON095019,PLACE_ON135033,1901
PLACE_ON095019,PLACE_ON135042,1901
PLACE_ON095008,PLACE_ON135006_1921,1901
PLACE_ON095008,PLACE_ON091013,1901
PLACE_ON095011,PLACE_ON135038,1901
PLACE_ON095011,PLACE_ON135015,1901
PLACE_ON095011,PLACE_ON135036,1901
PLACE_ON095018,PLACE_ON135029,1901
PLACE_ON095018,PLACE_ON135016,1901
PLACE_ON095012,PLACE_ON091020,1901
PLACE_ON095012,PLACE_ON135035,1901
PLACE_ON095013,PLACE_ON129021,1901
PLACE_ON095013,PLACE_ON135022,1901
PLACE_ON095013,PLACE_ON129003_1901,1901
PLACE_ON095015,PLACE_ON135043,1901
PLACE_ON095015,PLACE_ON135055,1901
PLACE_ON095015,PLACE_ON135023,1901
PLACE_ON095016,PLACE_ON135025,1901
PLACE_ON095016,PLACE_ON135026,1901
PLACE_ON095016,PLACE_ON135024,1901
PLACE_ON095009,PLACE_ON091014,1901
PLACE_ON095009,PLACE_ON091026,1901
PLACE_ON095017,PLACE_ON091050,1901
PLACE_ON095017,PLACE_ON135049,1901
PLACE_ON095017,PLACE_ON135028,1901
PLACE_ON095004_1891,PLACE_ON091041,1901
PLACE_ON095004_1891,PLACE_ON091048,1901
PLACE_ON095004_1891,PLACE_ON091033,1901
PLACE_ON138003_1921,PLACE_ON138018,1901
PLACE_ON110004_1881,PLACE_ON106004_1901,1901
PLACE_ON110004_1881,PLACE_ON138006,1901
PLACE_ON114004_1901,PLACE_ON139009_1901,1901
PLACE_ON113001_1891,PLACE_ON140001_1921,1901
PLACE_ON142028,PLACE_ON110010_1901,1901
PLACE_ON114007,PLACE_ON110007_1901,1901
PLACE_ON115017,PLACE_ON111014_1901,1901
PLACE_ON143001_1901,PLACE_ON143006,1901
PLACE_ON116005,PLACE_ON112006_1901,1901
PLACE_ON144005,PLACE_ON115001,1901
PLACE_ON046035,PLACE_ON123039,1901
PLACE_ON046035,PLACE_ON147015,1901
PLACE_ON046026,PLACE_ON092006_1901,1901
PLACE_ON046026,PLACE_ON044038,1901
PLACE_ON046026,PLACE_ON044078,1901
PLACE_ON046026,PLACE_ON147021,1901
PLACE_ON110010_1891,PLACE_ON106014,1901
PLACE_ON110010_1891,PLACE_ON106012,1901
PLACE_ON110010_1891,PLACE_ON106008,1901
PLACE_ON110010_1891,PLACE_ON106017,1901
PLACE_ON121009,PLACE_ON149008,1901
PLACE_ON121009,PLACE_ON119005_1901,1901
PLACE_ON149009,PLACE_ON120005_1901,1901
PLACE_ON121013,PLACE_ON116019,1901
PLACE_ON121013,PLACE_ON119015,1901
PLACE_ON123003_1891,PLACE_ON130001_1901,1901
PLACE_ON133008_1891,PLACE_ON131008_1901,1901
PLACE_ON133008_1891,PLACE_ON131012_1901,1901
PLACE_ON133008_1891,PLACE_ON131002_1901,1901
PLACE_ON092033,PLACE_ON054044,1901
PLACE_ON092033,PLACE_ON092058,1901
PLACE_ON046042,PLACE_ON044065,1901
PLACE_ON046025,PLACE_ON044077,1901
PLACE_ON046025,PLACE_ON044072,1901
PLACE_ON131003_1891,PLACE_ON129008,1901
PLACE_ON131003_1891,PLACE_ON129007,1901
PLACE_ON131003_1891,PLACE_ON131004_1901,1901
PLACE_ON046021,PLACE_ON092053,1901
PLACE_ON046021,PLACE_ON092057,1901
PLACE_ON046021,PLACE_ON092042,1901
PLACE_ON096012,PLACE_ON099066,1901
PLACE_ON096012,PLACE_ON092019,1901
PLACE_ON096012,PLACE_ON092049,1901
PLACE_ON096012,PLACE_ON092043,1901
PLACE_ON096012,PLACE_ON092009,1901
PLACE_ON096012,PLACE_ON092024,1901
PLACE_ON096012,PLACE_ON092014,1901
PLACE_ON131005_1891,PLACE_ON129001_1901,1901
PLACE_ON131005_1891,PLACE_ON129004_1901,1901
PLACE_ON131005_1891,PLACE_ON129010,1901
PLACE_ON090004_1891,PLACE_ON089005,1901
PLACE_ON090004_1891,PLACE_ON087005_1901,1901
PLACE_ON046037,PLACE_ON044044,1901
PLACE_ON046031,PLACE_ON044048,1901
PLACE_ON046043,PLACE_ON044068,1901
PLACE_ON046043,PLACE_ON044053,1901
PLACE_ON046043,PLACE_ON044046,1901
PLACE_ON046043,PLACE_ON044075,1901
PLACE_ON085006_1891,PLACE_ON082006,1901
PLACE_ON095007,PLACE_ON108008,1901
PLACE_ON095007,PLACE_ON135014,1901
PLACE_ON121003_1911,PLACE_ON130006_1901,1901
PLACE_ON120006_1891,PLACE_ON117001_1901,1901
PLACE_ON046064,PLACE_ON054035,1901
PLACE_ON046064,PLACE_ON102002_1921,1901
PLACE_ON046064,PLACE_ON044004,1901
PLACE_ON046064,PLACE_ON102085,1901
PLACE_ON046064,PLACE_ON092036,1901
PLACE_ON046064,PLACE_ON044019,1901
PLACE_ON046064,PLACE_ON092020,1901
PLACE_ON046064,PLACE_ON102026,1901
PLACE_ON046064,PLACE_ON102099,1901
PLACE_ON046064,PLACE_ON102068,1901
PLACE_ON046064,PLACE_ON102055,1901
PLACE_ON046064,PLACE_ON102001_1921,1901
PLACE_ON046064,PLACE_ON102023,1901
PLACE_ON046064,PLACE_ON044005_1901,1901
PLACE_ON046064,PLACE_ON092026,1901
PLACE_ON046064,PLACE_ON044050,1901
PLACE_ON046064,PLACE_ON054017,1901
PLACE_ON046064,PLACE_ON141002,1901
PLACE_ON046064,PLACE_ON044033,1901
PLACE_ON046064,PLACE_ON044071,1901
PLACE_ON046064,PLACE_ON044043,1901
PLACE_ON046064,PLACE_ON146037,1901
PLACE_ON046064,PLACE_ON044056,1901
PLACE_ON046064,PLACE_ON141025,1901
PLACE_ON046064,PLACE_ON044061,1901
PLACE_ON046064,PLACE_ON044055,1901
PLACE_ON046064,PLACE_ON044051,1901
PLACE_ON046064,PLACE_ON141021,1901
PLACE_ON046064,PLACE_ON044036,1901
PLACE_ON046064,PLACE_ON044040,1901
PLACE_ON046064,PLACE_ON044079,1901
PLACE_ON046064,PLACE_ON044041,1901
PLACE_ON046064,PLACE_ON044069,1901
PLACE_ON046064,PLACE_ON044066,1901
PLACE_ON046064,PLACE_ON044074,1901
PLACE_ON046064,PLACE_ON044054,1901
PLACE_ON046064,PLACE_ON044034,1901
PLACE_ON046064,PLACE_ON120026,1901
PLACE_ON046064,PLACE_ON146035,1901
PLACE_ON046064,PLACE_ON044047,1901
PLACE_ON096001,PLACE_ON130020,1901
PLACE_ON046038,PLACE_ON044063,1901
PLACE_ON046012,PLACE_ON044003_1901,1901
PLACE_ON120008,PLACE_ON131006_1901,1901
PLACE_NT202000,PLACE_NT206003,1901
PLACE_NT202000,PLACE_NT206002,1901
PLACE_NT202000,PLACE_NT206001,1901
PLACE_NT202000,PLACE_NT206004,1901
PLACE_NT202000,PLACE_NT206006,1901
PLACE_NT201001,PLACE_NT205001,1901
PLACE_NT201001,PLACE_NT205005,1901
PLACE_NT201001,PLACE_NT205004,1901
PLACE_NT201001,PLACE_NT205034,1901
PLACE_NT201001,PLACE_NT205054,1901
PLACE_NT201001,PLACE_NT205010,1901
PLACE_NT201001,PLACE_NT205061,1901
PLACE_NT201001,PLACE_NT205033,1901
PLACE_NT201001,PLACE_NT205041,1901
PLACE_NT201002,PLACE_NT205040,1901
PLACE_NT201002,PLACE_NT205002,1901
PLACE_NT201002,PLACE_NT205024,1901
PLACE_NT201002,PLACE_NT205038,1901
PLACE_NT201002,PLACE_NT205049,1901
PLACE_NT201002,PLACE_NT205013,1901
PLACE_NT201002,PLACE_NT205043,1901
PLACE_NT201002,PLACE_NT205064,1901
PLACE_NT201002,PLACE_NT205008,1901
PLACE_NT201002,PLACE_NT205016,1901
PLACE_NT201002,PLACE_NT205037,1901
PLACE_NT201002,PLACE_NT205044,1901
PLACE_NT201003,PLACE_NT205055,1901
PLACE_NT201003,PLACE_NT205056,1901
PLACE_NT201003,PLACE_NT205060,1901
PLACE_NT201003,PLACE_NT205015,1901
PLACE_NT201003,PLACE_NT205023,1901
