wikidata_qid,wikidata_label,place_id,place_type,name,province,year_min,year_max,num_years,num_chains_for_qid
Q3113418,Granby,PLACE_QC087003,CSD,Granby,QC,1901,1921,3,5
Q3114873,Grande-Baie,PLACE_QC150002_1871,CSD,Grande Baie,QC,1871,1871,1,4
Q3114873,Grande-Baie,PLACE_QC154043,CSD,Grande Baie vl,QC,1911,1911,1,4
Q3114873,Grande-Baie,PLACE_QC050008_1921,CSD,"St. Alexis de la Grande Baie, par. (Boileau & Ferland tp.—ct.)",QC,1921,1921,1,4
Q3114873,Grande-Baie,PLACE_QC050022,CSD,"Grande Baie, VL",QC,1921,1921,1,4
Q3114889,Grande-Vallée,PLACE_QC039004_1881,CSD,La Grande Vallée,QC,1881,1881,1,3
Q3114889,Grande-Vallée,PLACE_QC159010,CSD,Grande Vallée des Monts,QC,1891,1911,3,3
Q3114889,Grande-Vallée,PLACE_QC056013_1921,CSD,Grande Vallée des Monts,QC,1921,1921,1,3
Q312033,Melita,PLACE_MB023006,CSD,Melita t-v,MB,1911,1911,1,2
Q312033,Melita,PLACE_MB158012_1921,CSD,"Melita, T-V",MB,1921,1921,1,2
Q312066,Manitou,PLACE_MB007007_1901,CSD,"Manitou, Village",MB,1901,1901,1,3
Q312066,Manitou,PLACE_MB017004_1911,CSD,Manitou vl (T3 R8 MW1),MB,1911,1911,1,3
Q312066,Manitou,PLACE_MB157011_1921,CSD,"Manitou, VL",MB,1921,1921,1,3
Q312121,Emerson,PLACE_MB010002,CSD,"Emerson, Town—Ville",MB,1881,1901,3,4
Q312121,Emerson,PLACE_MB184003,CSD,Emerson,MB,1881,1881,1,4
Q312121,Emerson,PLACE_MB021016,CSD,Emerson t-v,MB,1911,1911,1,4
Q312121,Emerson,PLACE_MB156010,CSD,"Emerson, T-V",MB,1921,1921,1,4
Q3128315,Hatley,PLACE_QC077003,CSD,Hatley,QC,1851,1851,1,6
Q3128315,Hatley,PLACE_QC053004_1861,CSD,Hatley,QC,1861,1861,1,6
Q3128315,Hatley,PLACE_QC191006,CSD,Hatley,QC,1871,1891,3,6
Q3128315,Hatley,PLACE_QC195006,CSD,Hatley,QC,1901,1901,1,6
Q3128315,Hatley,PLACE_QC200003,CSD,Hatley,QC,1911,1911,1,6
Q3128315,Hatley,PLACE_QC090003,CSD,Hatley,QC,1921,1921,1,6
Q3130215,Hemmingford,PLACE_QC021003,CSD,Hemmingford,QC,1861,1861,1,3
Q3130215,Hemmingford,PLACE_QC072001,CSD,Hemmingford,QC,1871,1881,2,3
Q3130215,Hemmingford,PLACE_QC058006_1891,CSD,Hemmingford,QC,1891,1921,4,3
Q3139302,Holden,PLACE_AB006014,CSD,Holden vl (T49 R16 MW4),AB,1911,1911,1,2
Q3139302,Holden,PLACE_AB198025_1921,CSD,"Holden, VL",AB,1921,1921,1,2
Q3144525,Hébertville,PLACE_QC150008,CSD,Hébertville,QC,1871,1871,1,9
Q3144525,Hébertville,PLACE_QC076021,CSD,Hébertville,QC,1881,1881,1,9
Q3144525,Hébertville,PLACE_QC149007,CSD,Notre-Dame d’Hébertville,QC,1891,1891,1,9
Q3144525,Hébertville,PLACE_QC149011,CSD,"Hébertville, Village",QC,1891,1901,2,9
Q3144525,Hébertville,PLACE_QC149010_1901,CSD,Hébertville,QC,1901,1901,1,9
Q3144525,Hébertville,PLACE_QC154007,CSD,Hébertville pr,QC,1911,1911,1,9
Q3144525,Hébertville,PLACE_QC154044,CSD,Hébertville vl,QC,1911,1911,1,9
Q3144525,Hébertville,PLACE_QC063003_1921,CSD,"Hébertville, par.",QC,1921,1921,1,9
Q3144525,Hébertville,PLACE_QC063028_1921,CSD,"Hébertville, VL",QC,1921,1921,1,9
Q3153881,Inverness,PLACE_QC156005,CSD,Inverness,QC,1851,1871,3,4
Q3153881,Inverness,PLACE_QC169004_1891,CSD,Inverness,QC,1891,1901,2,4
Q3153881,Inverness,PLACE_QC071004_1911,CSD,Inverness,QC,1911,1921,2,4
Q3153881,Inverness,PLACE_QC071023,CSD,"Inverness, VL",QC,1911,1921,2,4
Q3201973,L'Ange-Gardien,PLACE_QC178003,CSD,L’Ange Gardien,QC,1851,1911,7,2
Q3201973,L'Ange-Gardien,PLACE_QC075002_1921,CSD,L'Ange Gardien,QC,1921,1921,1,2
Q3201975,L'Ange-Gardien,PLACE_QC094003,CSD,L'Ange Gardien,QC,1871,1871,1,3
Q3201975,L'Ange-Gardien,PLACE_QC165018,CSD,L'Ange-Gardien,QC,1911,1911,1,3
Q3201975,L'Ange-Gardien,PLACE_QC062024,CSD,L'Ange Gardien,QC,1921,1921,1,3
Q3202686,L'Avenir,PLACE_QC136010_1871,CSD,L’Avenir,QC,1871,1871,1,3
Q3202686,L'Avenir,PLACE_QC158010,CSD,L'Avenir,QC,1881,1911,4,3
Q3202686,L'Avenir,PLACE_QC054006_1921,CSD,L'Avenir,QC,1921,1921,1,3
Q3204356,L'Islet,PLACE_QC170001_1901,CSD,L'Islet,QC,1851,1911,6,2
Q3204356,L'Islet,PLACE_QC067003_1921,CSD,L'Islet,QC,1921,1921,1,2
Q3205666,L'Île-du-Grand-Calumet,PLACE_QC067005_1851,CSD,Calumet,QC,1851,1851,1,3
Q3205666,L'Île-du-Grand-Calumet,PLACE_QC091008_1871,CSD,Calumet,QC,1871,1871,1,3
Q3205666,L'Île-du-Grand-Calumet,PLACE_QC079006,CSD,Calumet Island,QC,1881,1921,5,3
Q3213854,La Visitation-de-l'Île-Dupas,PLACE_QC142012,CSD,Visitation de l’île Dupas,QC,1891,1891,1,3
Q3213854,La Visitation-de-l'Île-Dupas,PLACE_QC147012,CSD,Visitation (Ile Dupas),QC,1901,1911,2,3
Q3213854,La Visitation-de-l'Île-Dupas,PLACE_QC043002_1921,CSD,Ile Dupas (Visitation),QC,1921,1921,1,3
Q3241437,Lindsay,PLACE_ON100011,CSD,"Lindsay, Town of",ON,1861,1861,1,5
Q3241437,Lindsay,PLACE_ON129002,CSD,"Lindsay, Town—Ville",ON,1871,1881,2,5
Q3241437,Lindsay,PLACE_ON120003_1891,CSD,"Lindsay, Town—Ville",ON,1891,1901,2,5
Q3241437,Lindsay,PLACE_ON129033_1911,CSD,Lindsay t-v,ON,1911,1911,1,5
Q3241437,Lindsay,PLACE_ON149013,CSD,"Lindsay, T-V",ON,1911,1921,2,5
Q3259865,Lot 10,PLACE_PE135011,CSD,Township No. 10,PE,1871,1891,3,2
Q3259865,Lot 10,PLACE_PE002010,CSD,Township 10,PE,1901,1921,3,2
Q3259867,Lot 11,PLACE_PE135012,CSD,Township No. 11,PE,1871,1891,3,2
Q3259867,Lot 11,PLACE_PE002011,CSD,Township 11,PE,1901,1921,3,2
Q3259868,Lot 12,PLACE_PE135013,CSD,Township No. 12,PE,1871,1891,3,2
Q3259868,Lot 12,PLACE_PE002012,CSD,Township 12,PE,1901,1921,3,2
Q3259869,Lot 13,PLACE_PE135014,CSD,Township No. 13,PE,1871,1891,3,2
Q3259869,Lot 13,PLACE_PE002013,CSD,Township 13,PE,1901,1921,3,2
Q3259872,Lot 14,PLACE_PE135015,CSD,Township No. 14,PE,1871,1891,3,2
Q3259872,Lot 14,PLACE_PE002014,CSD,Township 14,PE,1901,1921,3,2
Q3259873,Lot 15,PLACE_PE135016,CSD,Township No. 15,PE,1871,1891,3,2
Q3259873,Lot 15,PLACE_PE002015,CSD,Township 15,PE,1901,1921,3,2
Q3259874,Lot 16,PLACE_PE135017,CSD,Township No. 16,PE,1871,1891,3,2
Q3259874,Lot 16,PLACE_PE002016,CSD,Township 16,PE,1901,1921,3,2
Q3259876,Lot 17,PLACE_PE135018,CSD,Township No. 17,PE,1871,1891,3,3
Q3259876,Lot 17,PLACE_PE133003_1901,CSD,Township 17,PE,1901,1901,1,3
Q3259876,Lot 17,PLACE_PE002017,CSD,Township 17,PE,1911,1921,2,3
Q3259877,Lot 18,PLACE_PE135019,CSD,Township No. 18,PE,1871,1891,3,2
Q3259877,Lot 18,PLACE_PE002018,CSD,Township 18,PE,1901,1921,3,2
Q3259879,Lot 19,PLACE_PE135020,CSD,Township No. 19,PE,1871,1891,3,3
Q3259879,Lot 19,PLACE_PE140019,CSD,Township 19,PE,1901,1911,2,3
Q3259879,Lot 19,PLACE_PE002019_1921,CSD,Township 19,PE,1921,1921,1,3
Q3259881,Lot 1,PLACE_PE135002,CSD,Township No. 1,PE,1871,1891,3,2
Q3259881,Lot 1,PLACE_PE002001,CSD,Township 1,PE,1901,1921,3,2
Q3259882,Lot 20,PLACE_PE136002,CSD,Township No. 20,PE,1871,1891,3,2
Q3259882,Lot 20,PLACE_PE003001,CSD,Township 20,PE,1901,1921,3,2
Q3259883,Lot 21,PLACE_PE136003,CSD,Township No. 21,PE,1871,1891,3,2
Q3259883,Lot 21,PLACE_PE003002,CSD,Township 21,PE,1901,1921,3,2
Q3259884,Lot 22,PLACE_PE136004,CSD,Township No. 22,PE,1871,1891,3,2
Q3259884,Lot 22,PLACE_PE003003,CSD,Township 22,PE,1901,1921,3,2
Q3259886,Lot 23,PLACE_PE136005,CSD,Township No. 23,PE,1871,1891,3,2
Q3259886,Lot 23,PLACE_PE003004,CSD,Township 23,PE,1901,1921,3,2
Q3259888,Lot 24,PLACE_PE136006,CSD,Township No. 24,PE,1871,1891,3,2
Q3259888,Lot 24,PLACE_PE003005,CSD,Township 24,PE,1901,1921,3,2
Q3259889,Lot 25,PLACE_PE135021,CSD,Township No. 25,PE,1871,1891,3,2
Q3259889,Lot 25,PLACE_PE002020,CSD,Township 25,PE,1901,1921,3,2
Q3259891,Lot 26,PLACE_PE135022,CSD,Township No. 26,PE,1871,1891,3,2
Q3259891,Lot 26,PLACE_PE002021,CSD,Township 26,PE,1901,1921,3,2
Q3259893,Lot 27,PLACE_PE135023,CSD,Township No. 27,PE,1871,1891,3,2
Q3259893,Lot 27,PLACE_PE002022,CSD,Township 27,PE,1901,1921,3,2
Q3259894,Lot 28,PLACE_PE135024,CSD,Township No. 28,PE,1871,1891,3,2
Q3259894,Lot 28,PLACE_PE002023,CSD,Township 28,PE,1901,1921,3,2
Q3259895,Lot 29,PLACE_PE136007,CSD,Township No. 29,PE,1871,1891,3,3
Q3259895,Lot 29,PLACE_PE133010_1901,CSD,Township 29,PE,1901,1901,1,3
Q3259895,Lot 29,PLACE_PE003006,CSD,Township 29,PE,1911,1921,2,3
Q3259897,Lot 2,PLACE_PE135003,CSD,Township No. 2,PE,1871,1891,3,2
Q3259897,Lot 2,PLACE_PE002002,CSD,Township 2,PE,1901,1921,3,2
Q3259899,Lot 30,PLACE_PE136008,CSD,Township No. 30,PE,1871,1891,3,3
Q3259899,Lot 30,PLACE_PE133011_1901,CSD,Township 30,PE,1901,1901,1,3
Q3259899,Lot 30,PLACE_PE003007,CSD,Township 30,PE,1911,1921,2,3
Q3259901,Lot 31,PLACE_PE136009,CSD,Township No. 31,PE,1871,1891,3,2
Q3259901,Lot 31,PLACE_PE003008,CSD,Township 31,PE,1901,1921,3,2
Q3259902,Lot 33,PLACE_PE136011,CSD,Township No. 33,PE,1871,1891,3,2
Q3259902,Lot 33,PLACE_PE003010,CSD,Township 33,PE,1901,1921,3,2
Q3259904,Lot 34,PLACE_PE136012,CSD,Township No. 34,PE,1871,1891,3,2
Q3259904,Lot 34,PLACE_PE003011,CSD,Township 34,PE,1901,1921,3,2
Q3259905,Lot 35,PLACE_PE136013,CSD,Township No. 35,PE,1871,1891,3,2
Q3259905,Lot 35,PLACE_PE003012,CSD,Township 35,PE,1901,1921,3,2
Q3259906,Lot 36,PLACE_PE136014,CSD,Township No. 36,PE,1871,1891,3,2
Q3259906,Lot 36,PLACE_PE003013,CSD,Township 36,PE,1901,1921,3,2
Q3259908,Lot 37,PLACE_PE136015,CSD,Township No. 37,PE,1871,1891,3,2
Q3259908,Lot 37,PLACE_PE003014,CSD,Township 37,PE,1901,1921,3,2
Q3259911,Lot 39,PLACE_PE139002,CSD,Township No. 39,PE,1871,1911,5,2
Q3259911,Lot 39,PLACE_PE001002,CSD,Township 39,PE,1921,1921,1,2
Q3259912,Lot 3,PLACE_PE135004,CSD,Township No. 3,PE,1871,1891,3,2
Q3259912,Lot 3,PLACE_PE002003,CSD,Township 3,PE,1901,1921,3,2
Q3259920,Lot 45,PLACE_PE132009,CSD,Township No. 45,PE,1871,1901,4,2
Q3259920,Lot 45,PLACE_PE001008,CSD,Township 45,PE,1911,1921,2,2
Q3259924,Lot 49,PLACE_PE136017,CSD,Township No. 49,PE,1871,1891,3,2
Q3259924,Lot 49,PLACE_PE003016,CSD,Township 49,PE,1901,1921,3,2
Q3259925,Lot 4,PLACE_PE135005,CSD,Township No. 4,PE,1871,1891,3,3
Q3259925,Lot 4,PLACE_PE140004,CSD,Township 4,PE,1901,1911,2,3
Q3259925,Lot 4,PLACE_PE002004_1921,CSD,Township 4,PE,1921,1921,1,3
Q3259928,Lot 50,PLACE_PE136018,CSD,Township No. 50,PE,1871,1891,3,2
Q3259928,Lot 50,PLACE_PE003017,CSD,Township 50,PE,1901,1921,3,2
Q3259931,Lot 53,PLACE_PE139013,CSD,Township No. 53,PE,1871,1911,5,2
Q3259931,Lot 53,PLACE_PE001013_1921,CSD,Township 53,PE,1921,1921,1,2
Q3259936,Lot 57,PLACE_PE136019,CSD,Township No. 57,PE,1871,1891,3,2
Q3259936,Lot 57,PLACE_PE003018,CSD,Township 57,PE,1901,1921,3,2
Q3259938,Lot 58,PLACE_PE136020,CSD,Township No. 58,PE,1871,1891,3,2
Q3259938,Lot 58,PLACE_PE003019,CSD,Township 58,PE,1901,1921,3,2
Q3259940,Lot 5,PLACE_PE135006,CSD,Township No. 5,PE,1871,1891,3,2
Q3259940,Lot 5,PLACE_PE002005,CSD,Township 5,PE,1901,1921,3,2
Q3259943,Lot 60,PLACE_PE136021,CSD,Township No. 60,PE,1871,1891,3,2
Q3259943,Lot 60,PLACE_PE003020,CSD,Township 60,PE,1901,1921,3,2
Q3259944,Lot 61,PLACE_PE134019,CSD,Township No. 61,PE,1871,1891,3,3
Q3259944,Lot 61,PLACE_PE135014_1901,CSD,Township 61,PE,1901,1901,1,3
Q3259944,Lot 61,PLACE_PE001018_1911,CSD,Township 61,PE,1911,1921,2,3
Q3259946,Lot 62,PLACE_PE136022,CSD,Township No. 62,PE,1871,1891,3,2
Q3259946,Lot 62,PLACE_PE003021,CSD,Township 62,PE,1901,1921,3,2
Q3259948,Lot 63,PLACE_PE134020,CSD,Township No. 63,PE,1871,1891,3,3
Q3259948,Lot 63,PLACE_PE135015_1901,CSD,Township 63,PE,1901,1901,1,3
Q3259948,Lot 63,PLACE_PE001019,CSD,Township 63,PE,1911,1921,2,3
Q3259950,Lot 64,PLACE_PE134021,CSD,Township No. 64,PE,1871,1891,3,3
Q3259950,Lot 64,PLACE_PE135016_1901,CSD,Township 64,PE,1901,1901,1,3
Q3259950,Lot 64,PLACE_PE001020,CSD,Township 64,PE,1911,1921,2,3
Q3259951,Lot 65,PLACE_PE136023,CSD,Township No. 65,PE,1871,1891,3,2
Q3259951,Lot 65,PLACE_PE003022,CSD,Township 65,PE,1901,1921,3,2
Q3259955,Lot 6,PLACE_PE135007,CSD,Township No. 6,PE,1871,1891,3,2
Q3259955,Lot 6,PLACE_PE002006,CSD,Township 6,PE,1901,1921,3,2
Q3259957,Lot 8,PLACE_PE135009,CSD,Township No. 8,PE,1871,1891,3,2
Q3259957,Lot 8,PLACE_PE002008,CSD,Township 8,PE,1901,1921,3,2
Q3259958,Lot 9,PLACE_PE135010,CSD,Township No. 9,PE,1871,1891,3,2
Q3259958,Lot 9,PLACE_PE002009,CSD,Township 9,PE,1901,1921,3,2
Q3263622,Louisbourg,PLACE_NS006031,CSD,"Louisburg, T-V",NS,1871,1921,6,2
Q3263622,Louisbourg,PLACE_NS040024_1911,CSD,Louisburg t-v,NS,1911,1911,1,2
Q3280323,Maisonneuve,PLACE_QC155009,CSD,"Maisonneuve, Town—Ville",QC,1891,1891,1,2
Q3280323,Maisonneuve,PLACE_QC172005_1901,CSD,Maisonneuve t-v,QC,1901,1911,2,2
Q3304955,Melbourne,PLACE_QC044004,CSD,Melbourne,QC,1861,1861,1,3
Q3304955,Melbourne,PLACE_QC083016,CSD,"Melbourne, Village",QC,1861,1921,7,3
Q3304955,Melbourne,PLACE_QC138002_1871,CSD,Melbourne,QC,1871,1871,1,3
Q3305306,Paris,PLACE_ON065007,CSD,"Paris, Village",ON,1851,1861,2,4
Q3305306,Paris,PLACE_ON160004,CSD,"Paris, Town—Ville",ON,1871,1881,2,4
Q3305306,Paris,PLACE_ON046004_1891,CSD,"Paris, Town—Ville",ON,1891,1901,2,4
Q3305306,Paris,PLACE_ON103008,CSD,"Paris, T-V",ON,1911,1921,2,4
Q3312661,Middleton,PLACE_NS016002,CSD,Middleton Corners,NS,1871,1881,2,4
Q3312661,Middleton,PLACE_NS026020,CSD,Middleton,NS,1891,1901,2,4
Q3312661,Middleton,PLACE_NS004031,CSD,"Middleton, T-V",NS,1911,1921,2,4
Q3312661,Middleton,PLACE_NS037018_1911,CSD,Middleton,NS,1911,1911,1,4
Q3335893,Napinka,PLACE_MB023007,CSD,Napinka vl (T4 R25 MW1),MB,1911,1911,1,2
Q3335893,Napinka,PLACE_MB158013_1921,CSD,"Napinka, VL",MB,1921,1921,1,2
Q3344580,Notre-Dame-de-Bonsecours,PLACE_QC095005,CSD,Notre Dame de Bonsecours,QC,1871,1871,1,4
Q3344580,Notre-Dame-de-Bonsecours,PLACE_QC160026_1901,CSD,Notre-Dame de Bonsecours,QC,1901,1901,1,4
Q3344580,Notre-Dame-de-Bonsecours,PLACE_QC165030,CSD,Notre-Dame de Bonsecours,QC,1911,1911,1,4
Q3344580,Notre-Dame-de-Bonsecours,PLACE_QC062037,CSD,Notre Dame de Bonsecours,QC,1921,1921,1,4
Q3344599,Notre-Dame-de-Lourdes,PLACE_QC153022,CSD,Notre-Dame de Lourdes,QC,1901,1901,1,3
Q3344599,Notre-Dame-de-Lourdes,PLACE_QC169011_1901,CSD,Notre-Dame de Lourdes,QC,1901,1901,1,3
Q3344599,Notre-Dame-de-Lourdes,PLACE_QC071010,CSD,Notre Dame de Lourdes,QC,1911,1921,2,3
Q3344653,Notre-Dame-du-Mont-Carmel,PLACE_QC082009_1881,CSD,Mont Carmel,QC,1881,1881,1,3
Q3344653,Notre-Dame-du-Mont-Carmel,PLACE_QC146003,CSD,Notre-Dame du Mont Carmel,QC,1891,1891,1,3
Q3344653,Notre-Dame-du-Mont-Carmel,PLACE_QC151003_1901,CSD,Notre-Dame du Mont Carmel,QC,1901,1911,2,3
Q3365711,Saint-Joseph-de-Lévis parish,PLACE_QC066007,CSD,St. Joseph de Lévis,QC,1881,1921,3,2
Q3365711,Saint-Joseph-de-Lévis parish,PLACE_QC164009_1901,CSD,St. Joseph de Lévis,QC,1901,1901,1,2
Q3365737,Saint Marys Parish,PLACE_NB030018,CSD,St. Mary's,NB,1871,1881,2,2
Q3365737,Saint Marys Parish,PLACE_NB036012_1921,CSD,St. Marys,NB,1891,1921,4,2
Q3365754,Andover Parish,PLACE_NB034001,CSD,Andover,NB,1871,1911,5,2
Q3365754,Andover Parish,PLACE_NB034001_1921,CSD,Andover,NB,1921,1921,1,2
Q3365757,Eldon Parish,PLACE_NB031006_1921,CSD,Eldon,NB,1871,1921,3,2
Q3365757,Eldon Parish,PLACE_NB031006,CSD,Eldon & Restigouche River,NB,1891,1911,3,2
Q3365759,Hampton Parish,PLACE_NB018004,CSD,Hampton,NB,1871,1901,4,2
Q3365759,Hampton Parish,PLACE_NB027004,CSD,Hampton,NB,1911,1921,2,2
Q3365795,Caraquet Parish,PLACE_NB014003,CSD,Caraquette,NB,1871,1891,3,2
Q3365795,Caraquet Parish,PLACE_NB025003_1901,CSD,Caraquet,NB,1901,1921,3,2
Q3365797,Chatham Parish,PLACE_NB019004,CSD,Chatham,NB,1871,1901,4,2
Q3365797,Chatham Parish,PLACE_NB029004,CSD,Chatham,NB,1911,1921,2,2
Q3365804,Dalhousie Parish,PLACE_NB019003,CSD,Dalhousie,NB,1871,1891,3,3
Q3365804,Dalhousie Parish,PLACE_NB020004_1901,CSD,Dalhousie,NB,1901,1901,1,3
Q3365804,Dalhousie Parish,PLACE_NB031004,CSD,Dalhousie,NB,1911,1921,2,3
Q3365851,Moncton Parish,PLACE_NB186006,CSD,Moncton,NB,1871,1871,1,4
Q3365851,Moncton Parish,PLACE_NB024004_1881,CSD,Moncton,NB,1881,1901,3,4
Q3365851,Moncton Parish,PLACE_NB035003,CSD,Moncton,NB,1911,1911,1,4
Q3365851,Moncton Parish,PLACE_NB035003_1921,CSD,Moncton,NB,1921,1921,1,4
Q3365857,Newcastle Parish,PLACE_NB019010,CSD,Newcastle,NB,1871,1901,4,2
Q3365857,Newcastle Parish,PLACE_NB029010,CSD,Newcastle,NB,1911,1921,2,2
Q3365863,Northesk Parish,PLACE_NB184003,CSD,Northesk,NB,1871,1871,1,2
Q3365863,Northesk Parish,PLACE_NB029011,CSD,North Esk,NB,1881,1921,5,2
Q3365866,Perth Parish,PLACE_NB181002,CSD,Perth,NB,1871,1871,1,4
Q3365866,Perth Parish,PLACE_NB023007_1881,CSD,Perth,NB,1881,1901,3,4
Q3365866,Perth Parish,PLACE_NB034010,CSD,Perth,NB,1911,1911,1,4
Q3365866,Perth Parish,PLACE_NB034006_1921,CSD,Perth,NB,1921,1921,1,4
Q3365878,Richibucto Parish,PLACE_NB017005,CSD,Richibucto,NB,1871,1901,4,3
Q3365878,Richibucto Parish,PLACE_NB028005,CSD,Richibucto,NB,1911,1911,1,3
Q3365878,Richibucto Parish,PLACE_NB026005,CSD,Richibucto,NB,1921,1921,1,3
Q3365880,Rothesay Parish,PLACE_NB029009,CSD,Rothesay,NB,1871,1911,5,2
Q3365880,Rothesay Parish,PLACE_NB027009,CSD,Rothesay,NB,1921,1921,1,2
Q3365883,Sackville Parish,PLACE_NB024005_1871,CSD,Sackville,NB,1871,1901,4,2
Q3365883,Sackville Parish,PLACE_NB035004,CSD,Sackville,NB,1911,1921,2,2
Q3365886,Saint Andrews Parish,PLACE_NB015009,CSD,"St. Andrews, Town & Parish — Ville et Paroisse",NB,1891,1901,2,2
Q3365886,Saint Andrews Parish,PLACE_NB024008,CSD,St. Andrews,NB,1911,1921,2,2
Q3365890,Saint David Parish,PLACE_NB175008,CSD,Saint David,NB,1871,1871,1,2
Q3365890,Saint David Parish,PLACE_NB024010,CSD,St. David,NB,1881,1921,5,2
Q3365891,Saint-Basile Parish,PLACE_NB034013,CSD,St. Bazile,NB,1871,1911,5,2
Q3365891,Saint-Basile Parish,PLACE_NB028007,CSD,St. Basile,NB,1921,1921,1,2
Q3365892,Saint George Parish,PLACE_NB175004,CSD,St. George,NB,1871,1871,1,3
Q3365892,Saint George Parish,PLACE_NB015012,CSD,"St. George, Town & Parish — Ville et Paroisse",NB,1891,1901,2,3
Q3365892,Saint George Parish,PLACE_NB024011,CSD,St. George,NB,1911,1921,2,3
Q3365907,Saint Martins Parish,PLACE_NB025009_1871,CSD,Saint Martin's,NB,1871,1881,2,2
Q3365907,Saint Martins Parish,PLACE_NB032003_1891,CSD,St. Martins,NB,1891,1921,4,2
Q3365943,Weldford Parish,PLACE_NB028009,CSD,Weldford,NB,1871,1911,5,2
Q3365943,Weldford Parish,PLACE_NB026010,CSD,Welford,NB,1921,1921,1,2
Q3365949,Woodstock Parish,PLACE_NB180001,CSD,Woodstock,NB,1871,1871,1,3
Q3365949,Woodstock Parish,PLACE_NB025011,CSD,Woodstock,NB,1881,1911,4,3
Q3365949,Woodstock Parish,PLACE_NB023011,CSD,Woodstock,NB,1921,1921,1,3
Q3391043,Plaisance,PLACE_QC165032,CSD,Plaisance,QC,1901,1911,2,2
Q3391043,Plaisance,PLACE_QC062039_1921,CSD,Plaisance (Coeur Très Pur de la Bienheureuse Vierge Marie),QC,1921,1921,1,2
Q3393516,Pointe-aux-Trembles,PLACE_QC163004,CSD,Pointe aux Trembles,QC,1861,1901,5,4
Q3393516,Pointe-aux-Trembles,PLACE_QC168001_1911,CSD,Pointe-aux-Trembles,QC,1911,1911,1,4
Q3393516,Pointe-aux-Trembles,PLACE_QC168016_1911,CSD,Pointe-aux-Trembles t-v,QC,1911,1911,1,4
Q3393516,Pointe-aux-Trembles,PLACE_QC076028_1921,CSD,"Pointe aux Trembles, T-V",QC,1921,1921,1,4
Q3396115,Pomquet,PLACE_NS027013,CSD,Pomquet River,NS,1891,1891,1,2
Q3396115,Pomquet,PLACE_NS005011,CSD,Pomquet,NS,1901,1921,3,2
Q33974,Goderich,PLACE_ON079006,CSD,"Goderich, Town of",ON,1851,1861,2,4
Q33974,Goderich,PLACE_ON174002,CSD,"Goderich, Town—Ville",ON,1871,1881,2,4
Q33974,Goderich,PLACE_ON075005,CSD,"Goderich, Town—Ville",ON,1891,1901,2,4
Q33974,Goderich,PLACE_ON119018,CSD,"Goderich, T-V",ON,1911,1921,2,4
Q3398356,Port Hastings,PLACE_NS203001,CSD,Plaster Cove,NS,1871,1871,1,2
Q3398356,Port Hastings,PLACE_NS004001,CSD,Hastings,NS,1881,1881,1,2
Q3398738,Portage-du-Fort,PLACE_QC079027,CSD,"Portage du Fort, VL",QC,1861,1921,5,2
Q3398738,Portage-du-Fort,PLACE_QC098010_1881,CSD,"Portage du Fort, Village",QC,1881,1881,1,2
Q340,Montreal,PLACE_QC065011_1851,CSD,Montréal,QC,1851,1851,1,6
Q340,Montreal,PLACE_QC085000,CSD,"Montréal, cité",QC,1851,1851,1,6
Q340,Montreal,PLACE_QC020002,CSD,"Montréal, Parish",QC,1861,1861,1,6
Q340,Montreal,PLACE_QC107001,CSD,"Montréal, Paroisse",QC,1871,1871,1,6
Q340,Montreal,PLACE_QC150016,CSD,Montréal t-v,QC,1911,1911,1,6
Q340,Montreal,PLACE_QC076013_1921,CSD,"Montréal, C",QC,1921,1921,1,6
Q34047,Brockville,PLACE_ON083002,CSD,"Brockville, Town of",ON,1851,1861,2,4
Q34047,Brockville,CD_ON_Brockville,CD,Brockville,ON,1871,1911,5,4
Q34047,Brockville,PLACE_ON058004_1911,CSD,Brockville t-v,ON,1911,1911,1,4
Q34047,Brockville,PLACE_ON124011_1921,CSD,"Brockville, T-V",ON,1921,1921,1,4
Q34106,Sarnia,PLACE_ON179001,CSD,"Sarnia, Town—Ville",ON,1861,1881,3,4
Q34106,Sarnia,PLACE_ON079006_1891,CSD,"Sarnia, Town—Ville",ON,1891,1901,2,4
Q34106,Sarnia,PLACE_ON088006_1911,CSD,Sarnia t-v,ON,1911,1911,1,4
Q34106,Sarnia,PLACE_ON122012_1921,CSD,"Sarnia, C",ON,1921,1921,1,4
Q3411897,Péribonka,PLACE_QC076029,CSD,Péribonka,QC,1871,1881,2,2
Q3411897,Péribonka,PLACE_QC063007_1921,CSD,Péribonka (St. Edouard),QC,1921,1921,1,2
Q34180,Brantford,PLACE_ON065001,CSD,"Brantford, Town of",ON,1851,1861,2,9
Q34180,Brantford,PLACE_ON015004,CSD,"Brantford, Town—Ville",ON,1871,1871,1,9
Q34180,Brantford,PLACE_ON056001_1911,CSD,Brantford E,ON,1881,1911,2,9
Q34180,Brantford,PLACE_ON057002,CSD,Brantford W-O,ON,1881,1911,3,9
Q34180,Brantford,PLACE_ON159001,CSD,"Brantford, Town—Ville",ON,1881,1881,1,9
Q34180,Brantford,PLACE_ON046001_1891,CSD,"Brantford, City—Cité",ON,1891,1901,2,9
Q34180,Brantford,PLACE_ON046002_1901,CSD,"Brantford, West—Ouest",ON,1901,1901,1,9
Q34180,Brantford,CD_ON_Brantford,CD,Brantford,ON,1911,1911,1,9
