identifier_id:ID,:LABEL,value,identifier_type,year:int
TCPUID_QC073008_1921,E42_Identifier,QC073008,TCP_UID,1921
TCPUID_QC044008_1881,E42_Identifier,QC044008,TCP_UID,1881
TCPUID_QC078001_1881,E42_Identifier,QC078001,TCP_UID,1881
TCPUID_QC172011_1891,E42_Identifier,QC172011,TCP_UID,1891
TCPUID_QC173011_1901,E42_Identifier,QC173011,TCP_UID,1901
TCPUID_QC178013_1911,E42_Identifier,QC178013,TCP_UID,1911
TCPUID_QC075013_1921,E42_Identifier,QC075013,TCP_UID,1921
TCPUID_QC078006_1881,E42_Identifier,QC078006,TCP_UID,1881
TCPUID_QC172012_1891,E42_Identifier,QC172012,TCP_UID,1891
TCPUID_QC173012_1901,E42_Identifier,QC173012,TCP_UID,1901
TCPUID_QC178011_1911,E42_Identifier,QC178011,TCP_UID,1911
TCPUID_QC075011_1921,E42_Identifier,QC075011,TCP_UID,1921
TCPUID_QC104002_1871,E42_Identifier,QC104002,TCP_UID,1871
TCPUID_QC090003_1881,E42_Identifier,QC090003,TCP_UID,1881
TCPUID_QC173001_1891,E42_Identifier,QC173001,TCP_UID,1891
TCPUID_QC106001_1871,E42_Identifier,QC106001,TCP_UID,1871
TCPUID_QC090001_1881,E42_Identifier,QC090001,TCP_UID,1881
TCPUID_QC173003_1891,E42_Identifier,QC173003,TCP_UID,1891
TCPUID_QC104001_1871,E42_Identifier,QC104001,TCP_UID,1871
TCPUID_QC090002_1881,E42_Identifier,QC090002,TCP_UID,1881
TCPUID_QC173009_1891,E42_Identifier,QC173009,TCP_UID,1891
TCPUID_QC106002_1871,E42_Identifier,QC106002,TCP_UID,1871
TCPUID_QC090008_1881,E42_Identifier,QC090008,TCP_UID,1881
TCPUID_QC173004_1891,E42_Identifier,QC173004,TCP_UID,1891
TCPUID_QC104003_1871,E42_Identifier,QC104003,TCP_UID,1871
TCPUID_QC090004_1881,E42_Identifier,QC090004,TCP_UID,1881
TCPUID_QC173002_1891,E42_Identifier,QC173002,TCP_UID,1891
TCPUID_QC105002_1871,E42_Identifier,QC105002,TCP_UID,1871
TCPUID_QC090006_1881,E42_Identifier,QC090006,TCP_UID,1881
TCPUID_QC173005_1891,E42_Identifier,QC173005,TCP_UID,1891
TCPUID_QC105001_1871,E42_Identifier,QC105001,TCP_UID,1871
TCPUID_QC090005_1881,E42_Identifier,QC090005,TCP_UID,1881
TCPUID_QC173007_1891,E42_Identifier,QC173007,TCP_UID,1891
TCPUID_QC051003_1881,E42_Identifier,QC051003,TCP_UID,1881
TCPUID_QC175001_1891,E42_Identifier,QC175001,TCP_UID,1891
TCPUID_QC179002_1901,E42_Identifier,QC179002,TCP_UID,1901
TCPUID_QC051015_1881,E42_Identifier,QC051015,TCP_UID,1881
TCPUID_QC051004_1881,E42_Identifier,QC051004,TCP_UID,1881
TCPUID_QC135013_1871,E42_Identifier,QC135013,TCP_UID,1871
TCPUID_QC051014_1881,E42_Identifier,QC051014,TCP_UID,1881
TCPUID_QC051013_1881,E42_Identifier,QC051013,TCP_UID,1881
TCPUID_QC175008_1891,E42_Identifier,QC175008,TCP_UID,1891
TCPUID_QC135015_1871,E42_Identifier,QC135015,TCP_UID,1871
TCPUID_QC051012_1881,E42_Identifier,QC051012,TCP_UID,1881
TCPUID_QC175009_1891,E42_Identifier,QC175009,TCP_UID,1891
TCPUID_QC051016_1881,E42_Identifier,QC051016,TCP_UID,1881
TCPUID_QC135014_1871,E42_Identifier,QC135014,TCP_UID,1871
TCPUID_QC051010_1881,E42_Identifier,QC051010,TCP_UID,1881
TCPUID_QC175012_1891,E42_Identifier,QC175012,TCP_UID,1891
TCPUID_QC051008_1881,E42_Identifier,QC051008,TCP_UID,1881
TCPUID_QC175014_1891,E42_Identifier,QC175014,TCP_UID,1891
TCPUID_QC135012_1871,E42_Identifier,QC135012,TCP_UID,1871
TCPUID_QC051009_1881,E42_Identifier,QC051009,TCP_UID,1881
TCPUID_QC175015_1891,E42_Identifier,QC175015,TCP_UID,1891
TCPUID_QC179016_1901,E42_Identifier,QC179016,TCP_UID,1901
TCPUID_QC184015_1911,E42_Identifier,QC184015,TCP_UID,1911
TCPUID_QC078016_1921,E42_Identifier,QC078016,TCP_UID,1921
TCPUID_QC135008_1871,E42_Identifier,QC135008,TCP_UID,1871
TCPUID_QC051002_1881,E42_Identifier,QC051002,TCP_UID,1881
TCPUID_QC051001_1881,E42_Identifier,QC051001,TCP_UID,1881
TCPUID_QC135010_1871,E42_Identifier,QC135010,TCP_UID,1871
TCPUID_QC051011_1881,E42_Identifier,QC051011,TCP_UID,1881
TCPUID_QC175020_1891,E42_Identifier,QC175020,TCP_UID,1891
TCPUID_QC098017_1881,E42_Identifier,QC098017,TCP_UID,1881
TCPUID_QC177021_1891,E42_Identifier,QC177021,TCP_UID,1891
TCPUID_QC098001_1881,E42_Identifier,QC098001,TCP_UID,1881
TCPUID_QC098002_1881,E42_Identifier,QC098002,TCP_UID,1881
TCPUID_QC177016_1891,E42_Identifier,QC177016,TCP_UID,1891
TCPUID_QC098003_1881,E42_Identifier,QC098003,TCP_UID,1881
TCPUID_QC177001_1891,E42_Identifier,QC177001,TCP_UID,1891
TCPUID_QC180002_1901,E42_Identifier,QC180002,TCP_UID,1901
TCPUID_QC185003_1911,E42_Identifier,QC185003,TCP_UID,1911
TCPUID_QC079002_1921,E42_Identifier,QC079002,TCP_UID,1921
TCPUID_QC098008_1881,E42_Identifier,QC098008,TCP_UID,1881
TCPUID_QC177003_1891,E42_Identifier,QC177003,TCP_UID,1891
TCPUID_QC180004_1901,E42_Identifier,QC180004,TCP_UID,1901
TCPUID_QC185005_1911,E42_Identifier,QC185005,TCP_UID,1911
TCPUID_QC098018_1881,E42_Identifier,QC098018,TCP_UID,1881
TCPUID_QC098013_1881,E42_Identifier,QC098013,TCP_UID,1881
TCPUID_QC098014_1881,E42_Identifier,QC098014,TCP_UID,1881
TCPUID_QC177024_1891,E42_Identifier,QC177024,TCP_UID,1891
TCPUID_QC180025_1901,E42_Identifier,QC180025,TCP_UID,1901
TCPUID_QC185022_1911,E42_Identifier,QC185022,TCP_UID,1911
TCPUID_QC079022_1921,E42_Identifier,QC079022,TCP_UID,1921
TCPUID_QC098999_1881,E42_Identifier,QC098999,TCP_UID,1881
TCPUID_QC081012_1881,E42_Identifier,QC081012,TCP_UID,1881
TCPUID_QC178010_1891,E42_Identifier,QC178010,TCP_UID,1891
TCPUID_QC081011_1881,E42_Identifier,QC081011,TCP_UID,1881
TCPUID_QC178013_1891,E42_Identifier,QC178013,TCP_UID,1891
TCPUID_QC081004_1881,E42_Identifier,QC081004,TCP_UID,1881
TCPUID_QC081003_1881,E42_Identifier,QC081003,TCP_UID,1881
TCPUID_QC178016_1891,E42_Identifier,QC178016,TCP_UID,1891
TCPUID_QC146001_1871,E42_Identifier,QC146001,TCP_UID,1871
TCPUID_QC079005_1881,E42_Identifier,QC079005,TCP_UID,1881
TCPUID_QC179007_1891,E42_Identifier,QC179007,TCP_UID,1891
TCPUID_QC182003_1901,E42_Identifier,QC182003,TCP_UID,1901
TCPUID_QC146002_1871,E42_Identifier,QC146002,TCP_UID,1871
TCPUID_QC079006_1881,E42_Identifier,QC079006,TCP_UID,1881
TCPUID_QC179008_1891,E42_Identifier,QC179008,TCP_UID,1891
TCPUID_QC182004_1901,E42_Identifier,QC182004,TCP_UID,1901
TCPUID_QC146003_1871,E42_Identifier,QC146003,TCP_UID,1871
TCPUID_QC079007_1881,E42_Identifier,QC079007,TCP_UID,1881
TCPUID_QC179009_1891,E42_Identifier,QC179009,TCP_UID,1891
TCPUID_QC182005_1901,E42_Identifier,QC182005,TCP_UID,1901
TCPUID_QC147002_1871,E42_Identifier,QC147002,TCP_UID,1871
TCPUID_QC079002_1881,E42_Identifier,QC079002,TCP_UID,1881
TCPUID_QC179004_1891,E42_Identifier,QC179004,TCP_UID,1891
TCPUID_QC183001_1901,E42_Identifier,QC183001,TCP_UID,1901
TCPUID_QC147001_1871,E42_Identifier,QC147001,TCP_UID,1871
TCPUID_QC079001_1881,E42_Identifier,QC079001,TCP_UID,1881
TCPUID_QC179011_1891,E42_Identifier,QC179011,TCP_UID,1891
TCPUID_QC183002_1901,E42_Identifier,QC183002,TCP_UID,1901
TCPUID_QC145002_1871,E42_Identifier,QC145002,TCP_UID,1871
TCPUID_QC079011_1881,E42_Identifier,QC079011,TCP_UID,1881
TCPUID_QC179003_1891,E42_Identifier,QC179003,TCP_UID,1891
TCPUID_QC184002_1901,E42_Identifier,QC184002,TCP_UID,1901
TCPUID_QC145001_1871,E42_Identifier,QC145001,TCP_UID,1871
TCPUID_QC079010_1881,E42_Identifier,QC079010,TCP_UID,1881
TCPUID_QC179010_1891,E42_Identifier,QC179010,TCP_UID,1891
TCPUID_QC184004_1901,E42_Identifier,QC184004,TCP_UID,1901
TCPUID_QC080007_1881,E42_Identifier,QC080007,TCP_UID,1881
TCPUID_QC180001_1891,E42_Identifier,QC180001,TCP_UID,1891
TCPUID_QC185001_1901,E42_Identifier,QC185001,TCP_UID,1901
TCPUID_QC080008_1881,E42_Identifier,QC080008,TCP_UID,1881
TCPUID_QC180010_1891,E42_Identifier,QC180010,TCP_UID,1891
TCPUID_QC185009_1901,E42_Identifier,QC185009,TCP_UID,1901
TCPUID_QC190009_1911,E42_Identifier,QC190009,TCP_UID,1911
TCPUID_QC081010_1921,E42_Identifier,QC081010,TCP_UID,1921
TCPUID_QC061006_1881,E42_Identifier,QC061006,TCP_UID,1881
TCPUID_QC181002_1891,E42_Identifier,QC181002,TCP_UID,1891
TCPUID_QC186001_1901,E42_Identifier,QC186001,TCP_UID,1901
TCPUID_QC120002_1871,E42_Identifier,QC120002,TCP_UID,1871
TCPUID_QC061011_1881,E42_Identifier,QC061011,TCP_UID,1881
TCPUID_QC181007_1891,E42_Identifier,QC181007,TCP_UID,1891
TCPUID_QC186005_1901,E42_Identifier,QC186005,TCP_UID,1901
TCPUID_QC061003_1881,E42_Identifier,QC061003,TCP_UID,1881
TCPUID_QC061002_1881,E42_Identifier,QC061002,TCP_UID,1881
TCPUID_QC061004_1881,E42_Identifier,QC061004,TCP_UID,1881
TCPUID_QC061005_1881,E42_Identifier,QC061005,TCP_UID,1881
TCPUID_QC181010_1891,E42_Identifier,QC181010,TCP_UID,1891
TCPUID_QC186008_1901,E42_Identifier,QC186008,TCP_UID,1901
TCPUID_QC191008_1911,E42_Identifier,QC191008,TCP_UID,1911
TCPUID_QC082008_1921,E42_Identifier,QC082008,TCP_UID,1921
TCPUID_QC138004_1871,E42_Identifier,QC138004,TCP_UID,1871
TCPUID_QC053004_1881,E42_Identifier,QC053004,TCP_UID,1881
TCPUID_QC182002_1891,E42_Identifier,QC182002,TCP_UID,1891
TCPUID_QC187003_1901,E42_Identifier,QC187003,TCP_UID,1901
TCPUID_QC192003_1911,E42_Identifier,QC192003,TCP_UID,1911
TCPUID_QC053012_1881,E42_Identifier,QC053012,TCP_UID,1881
TCPUID_QC053018_1881,E42_Identifier,QC053018,TCP_UID,1881
TCPUID_QC053014_1881,E42_Identifier,QC053014,TCP_UID,1881
TCPUID_QC182014_1891,E42_Identifier,QC182014,TCP_UID,1891
TCPUID_QC187024_1901,E42_Identifier,QC187024,TCP_UID,1901
TCPUID_QC192010_1911,E42_Identifier,QC192010,TCP_UID,1911
TCPUID_QC099007_1921,E42_Identifier,QC099007,TCP_UID,1921
TCPUID_QC053015_1881,E42_Identifier,QC053015,TCP_UID,1881
TCPUID_QC182006_1891,E42_Identifier,QC182006,TCP_UID,1891
TCPUID_QC053016_1881,E42_Identifier,QC053016,TCP_UID,1881
TCPUID_QC182016_1891,E42_Identifier,QC182016,TCP_UID,1891
TCPUID_QC053017_1881,E42_Identifier,QC053017,TCP_UID,1881
TCPUID_QC053013_1881,E42_Identifier,QC053013,TCP_UID,1881
TCPUID_QC182007_1891,E42_Identifier,QC182007,TCP_UID,1891
TCPUID_QC053019_1881,E42_Identifier,QC053019,TCP_UID,1881
TCPUID_QC182019_1891,E42_Identifier,QC182019,TCP_UID,1891
TCPUID_QC053009_1881,E42_Identifier,QC053009,TCP_UID,1881
TCPUID_QC182021_1891,E42_Identifier,QC182021,TCP_UID,1891
TCPUID_QC187015_1901,E42_Identifier,QC187015,TCP_UID,1901
TCPUID_QC192026_1911,E42_Identifier,QC192026,TCP_UID,1911
TCPUID_QC138007_1871,E42_Identifier,QC138007,TCP_UID,1871
TCPUID_QC053007_1881,E42_Identifier,QC053007,TCP_UID,1881
TCPUID_QC040022_1881,E42_Identifier,QC040022,TCP_UID,1881
TCPUID_QC040020_1881,E42_Identifier,QC040020,TCP_UID,1881
TCPUID_QC040009_1881,E42_Identifier,QC040009,TCP_UID,1881
TCPUID_QC040006_1881,E42_Identifier,QC040006,TCP_UID,1881
TCPUID_QC040008_1881,E42_Identifier,QC040008,TCP_UID,1881
TCPUID_QC167007_1871,E42_Identifier,QC167007,TCP_UID,1871
TCPUID_QC040011_1881,E42_Identifier,QC040011,TCP_UID,1881
TCPUID_QC167004_1871,E42_Identifier,QC167004,TCP_UID,1871
TCPUID_QC040004_1881,E42_Identifier,QC040004,TCP_UID,1881
TCPUID_QC183016_1891,E42_Identifier,QC183016,TCP_UID,1891
TCPUID_QC188014_1901,E42_Identifier,QC188014,TCP_UID,1901
TCPUID_QC193012_1911,E42_Identifier,QC193012,TCP_UID,1911
TCPUID_QC167009_1871,E42_Identifier,QC167009,TCP_UID,1871
TCPUID_QC040012_1881,E42_Identifier,QC040012,TCP_UID,1881
TCPUID_QC183018_1891,E42_Identifier,QC183018,TCP_UID,1891
TCPUID_QC188016_1901,E42_Identifier,QC188016,TCP_UID,1901
TCPUID_QC193014_1911,E42_Identifier,QC193014,TCP_UID,1911
TCPUID_QC084007_1921,E42_Identifier,QC084007,TCP_UID,1921
TCPUID_QC040015_1881,E42_Identifier,QC040015,TCP_UID,1881
TCPUID_QC040014_1881,E42_Identifier,QC040014,TCP_UID,1881
TCPUID_QC168004_1871,E42_Identifier,QC168004,TCP_UID,1871
TCPUID_QC040017_1881,E42_Identifier,QC040017,TCP_UID,1881
TCPUID_QC183027_1891,E42_Identifier,QC183027,TCP_UID,1891
TCPUID_QC040018_1881,E42_Identifier,QC040018,TCP_UID,1881
TCPUID_QC040019_1881,E42_Identifier,QC040019,TCP_UID,1881
TCPUID_QC040999_1881,E42_Identifier,QC040999,TCP_UID,1881
TCPUID_QC123001_1871,E42_Identifier,QC123001,TCP_UID,1871
TCPUID_QC063001_1881,E42_Identifier,QC063001,TCP_UID,1881
TCPUID_QC063006_1881,E42_Identifier,QC063006,TCP_UID,1881
TCPUID_QC184006_1891,E42_Identifier,QC184006,TCP_UID,1891
TCPUID_QC189006_1901,E42_Identifier,QC189006,TCP_UID,1901
TCPUID_QC123008_1871,E42_Identifier,QC123008,TCP_UID,1871
TCPUID_QC063008_1881,E42_Identifier,QC063008,TCP_UID,1881
TCPUID_QC063003_1881,E42_Identifier,QC063003,TCP_UID,1881
TCPUID_QC063002_1881,E42_Identifier,QC063002,TCP_UID,1881
TCPUID_QC184012_1891,E42_Identifier,QC184012,TCP_UID,1891
TCPUID_QC189012_1901,E42_Identifier,QC189012,TCP_UID,1901
TCPUID_QC194008_1911,E42_Identifier,QC194008,TCP_UID,1911
TCPUID_QC085008_1921,E42_Identifier,QC085008,TCP_UID,1921
TCPUID_QC062009_1881,E42_Identifier,QC062009,TCP_UID,1881
TCPUID_QC185001_1891,E42_Identifier,QC185001,TCP_UID,1891
TCPUID_QC190001_1901,E42_Identifier,QC190001,TCP_UID,1901
TCPUID_QC195001_1911,E42_Identifier,QC195001,TCP_UID,1911
TCPUID_QC091001_1921,E42_Identifier,QC091001,TCP_UID,1921
TCPUID_QC062002_1881,E42_Identifier,QC062002,TCP_UID,1881
TCPUID_QC185002_1891,E42_Identifier,QC185002,TCP_UID,1891
TCPUID_QC062008_1881,E42_Identifier,QC062008,TCP_UID,1881
TCPUID_QC185004_1891,E42_Identifier,QC185004,TCP_UID,1891
TCPUID_QC190005_1901,E42_Identifier,QC190005,TCP_UID,1901
TCPUID_QC195005_1911,E42_Identifier,QC195005,TCP_UID,1911
TCPUID_QC091004_1921,E42_Identifier,QC091004,TCP_UID,1921
TCPUID_QC121004_1871,E42_Identifier,QC121004,TCP_UID,1871
TCPUID_QC062007_1881,E42_Identifier,QC062007,TCP_UID,1881
TCPUID_QC185006_1891,E42_Identifier,QC185006,TCP_UID,1891
TCPUID_QC190007_1901,E42_Identifier,QC190007,TCP_UID,1901
TCPUID_QC121009_1871,E42_Identifier,QC121009,TCP_UID,1871
TCPUID_QC062003_1881,E42_Identifier,QC062003,TCP_UID,1881
TCPUID_QC185008_1891,E42_Identifier,QC185008,TCP_UID,1891
TCPUID_QC062005_1881,E42_Identifier,QC062005,TCP_UID,1881
TCPUID_QC185009_1891,E42_Identifier,QC185009,TCP_UID,1891
TCPUID_QC190011_1901,E42_Identifier,QC190011,TCP_UID,1901
TCPUID_QC062006_1881,E42_Identifier,QC062006,TCP_UID,1881
TCPUID_QC121008_1871,E42_Identifier,QC121008,TCP_UID,1871
TCPUID_QC062001_1881,E42_Identifier,QC062001,TCP_UID,1881
TCPUID_QC185007_1891,E42_Identifier,QC185007,TCP_UID,1891
TCPUID_QC190008_1901,E42_Identifier,QC190008,TCP_UID,1901
TCPUID_QC195012_1911,E42_Identifier,QC195012,TCP_UID,1911
TCPUID_QC091012_1921,E42_Identifier,QC091012,TCP_UID,1921
TCPUID_QC064003_1881,E42_Identifier,QC064003,TCP_UID,1881
TCPUID_QC157007_1891,E42_Identifier,QC157007,TCP_UID,1891
TCPUID_QC117004_1871,E42_Identifier,QC117004,TCP_UID,1871
TCPUID_QC068004_1881,E42_Identifier,QC068004,TCP_UID,1881
TCPUID_QC117003_1871,E42_Identifier,QC117003,TCP_UID,1871
TCPUID_QC068003_1881,E42_Identifier,QC068003,TCP_UID,1881
TCPUID_QC117005_1871,E42_Identifier,QC117005,TCP_UID,1871
TCPUID_QC068005_1881,E42_Identifier,QC068005,TCP_UID,1881
TCPUID_QC186003_1891,E42_Identifier,QC186003,TCP_UID,1891
TCPUID_QC191004_1901,E42_Identifier,QC191004,TCP_UID,1901
TCPUID_QC059001_1881,E42_Identifier,QC059001,TCP_UID,1881
TCPUID_QC188003_1891,E42_Identifier,QC188003,TCP_UID,1891
TCPUID_QC127003_1871,E42_Identifier,QC127003,TCP_UID,1871
TCPUID_QC059003_1881,E42_Identifier,QC059003,TCP_UID,1881
TCPUID_QC188010_1891,E42_Identifier,QC188010,TCP_UID,1891
TCPUID_QC192008_1901,E42_Identifier,QC192008,TCP_UID,1901
TCPUID_QC197006_1911,E42_Identifier,QC197006,TCP_UID,1911
TCPUID_QC087006_1921,E42_Identifier,QC087006,TCP_UID,1921
TCPUID_QC127005_1871,E42_Identifier,QC127005,TCP_UID,1871
TCPUID_QC059005_1881,E42_Identifier,QC059005,TCP_UID,1881
TCPUID_QC074006_1881,E42_Identifier,QC074006,TCP_UID,1881
TCPUID_QC190005_1891,E42_Identifier,QC190005,TCP_UID,1891
TCPUID_QC194005_1901,E42_Identifier,QC194005,TCP_UID,1901
TCPUID_QC199001_1911,E42_Identifier,QC199001,TCP_UID,1911
TCPUID_QC074005_1881,E42_Identifier,QC074005,TCP_UID,1881
TCPUID_QC190006_1891,E42_Identifier,QC190006,TCP_UID,1891
TCPUID_QC074002_1881,E42_Identifier,QC074002,TCP_UID,1881
TCPUID_QC190010_1891,E42_Identifier,QC190010,TCP_UID,1891
TCPUID_QC194010_1901,E42_Identifier,QC194010,TCP_UID,1901
TCPUID_QC199005_1911,E42_Identifier,QC199005,TCP_UID,1911
TCPUID_QC089005_1921,E42_Identifier,QC089005,TCP_UID,1921
TCPUID_QC074001_1881,E42_Identifier,QC074001,TCP_UID,1881
TCPUID_QC056008_1881,E42_Identifier,QC056008,TCP_UID,1881
TCPUID_QC191005_1891,E42_Identifier,QC191005,TCP_UID,1891
TCPUID_QC195005_1901,E42_Identifier,QC195005,TCP_UID,1901
TCPUID_QC200012_1911,E42_Identifier,QC200012,TCP_UID,1911
TCPUID_QC090013_1921,E42_Identifier,QC090013,TCP_UID,1921
TCPUID_QC056009_1881,E42_Identifier,QC056009,TCP_UID,1881
TCPUID_QC191001_1891,E42_Identifier,QC191001,TCP_UID,1891
TCPUID_QC195001_1901,E42_Identifier,QC195001,TCP_UID,1901
TCPUID_QC141005_1871,E42_Identifier,QC141005,TCP_UID,1871
TCPUID_QC056006_1881,E42_Identifier,QC056006,TCP_UID,1881
TCPUID_QC191002_1891,E42_Identifier,QC191002,TCP_UID,1891
TCPUID_QC195002_1901,E42_Identifier,QC195002,TCP_UID,1901
TCPUID_QC200002_1911,E42_Identifier,QC200002,TCP_UID,1911
TCPUID_QC090002_1921,E42_Identifier,QC090002,TCP_UID,1921
TCPUID_QC141001_1871,E42_Identifier,QC141001,TCP_UID,1871
TCPUID_QC056003_1881,E42_Identifier,QC056003,TCP_UID,1881
TCPUID_QC191003_1891,E42_Identifier,QC191003,TCP_UID,1891
TCPUID_QC195003_1901,E42_Identifier,QC195003,TCP_UID,1901
TCPUID_QC200011_1911,E42_Identifier,QC200011,TCP_UID,1911
TCPUID_QC090012_1921,E42_Identifier,QC090012,TCP_UID,1921
TCPUID_QC166015_1871,E42_Identifier,QC166015,TCP_UID,1871
TCPUID_QC041020_1881,E42_Identifier,QC041020,TCP_UID,1881
TCPUID_QC192023_1891,E42_Identifier,QC192023,TCP_UID,1891
TCPUID_QC196023_1901,E42_Identifier,QC196023,TCP_UID,1901
TCPUID_QC201021_1911,E42_Identifier,QC201021,TCP_UID,1911
TCPUID_QC041017_1881,E42_Identifier,QC041017,TCP_UID,1881
TCPUID_QC166002_1871,E42_Identifier,QC166002,TCP_UID,1871
TCPUID_QC041002_1881,E42_Identifier,QC041002,TCP_UID,1881
TCPUID_QC041011_1881,E42_Identifier,QC041011,TCP_UID,1881
TCPUID_QC041010_1881,E42_Identifier,QC041010,TCP_UID,1881
TCPUID_QC192018_1891,E42_Identifier,QC192018,TCP_UID,1891
TCPUID_QC041009_1881,E42_Identifier,QC041009,TCP_UID,1881
TCPUID_QC192016_1891,E42_Identifier,QC192016,TCP_UID,1891
TCPUID_QC041014_1881,E42_Identifier,QC041014,TCP_UID,1881
TCPUID_QC192024_1891,E42_Identifier,QC192024,TCP_UID,1891
TCPUID_QC196024_1901,E42_Identifier,QC196024,TCP_UID,1901
TCPUID_QC201022_1911,E42_Identifier,QC201022,TCP_UID,1911
TCPUID_QC099013_1871,E42_Identifier,QC099013,TCP_UID,1871
TCPUID_QC094014_1881,E42_Identifier,QC094014,TCP_UID,1881
TCPUID_QC193002_1891,E42_Identifier,QC193002,TCP_UID,1891
TCPUID_QC197002_1901,E42_Identifier,QC197002,TCP_UID,1901
TCPUID_QC099012_1871,E42_Identifier,QC099012,TCP_UID,1871
TCPUID_QC094013_1881,E42_Identifier,QC094013,TCP_UID,1881
TCPUID_QC193006_1891,E42_Identifier,QC193006,TCP_UID,1891
TCPUID_QC197007_1901,E42_Identifier,QC197007,TCP_UID,1901
TCPUID_QC094005_1881,E42_Identifier,QC094005,TCP_UID,1881
TCPUID_QC193007_1891,E42_Identifier,QC193007,TCP_UID,1891
TCPUID_QC197008_1901,E42_Identifier,QC197008,TCP_UID,1901
TCPUID_QC202007_1911,E42_Identifier,QC202007,TCP_UID,1911
TCPUID_QC096009_1921,E42_Identifier,QC096009,TCP_UID,1921
TCPUID_QC094010_1881,E42_Identifier,QC094010,TCP_UID,1881
TCPUID_QC193008_1891,E42_Identifier,QC193008,TCP_UID,1891
TCPUID_QC197009_1901,E42_Identifier,QC197009,TCP_UID,1901
TCPUID_QC094016_1881,E42_Identifier,QC094016,TCP_UID,1881
TCPUID_QC094017_1881,E42_Identifier,QC094017,TCP_UID,1881
TCPUID_QC099011_1871,E42_Identifier,QC099011,TCP_UID,1871
TCPUID_QC094012_1881,E42_Identifier,QC094012,TCP_UID,1881
TCPUID_QC193014_1891,E42_Identifier,QC193014,TCP_UID,1891
TCPUID_QC197015_1901,E42_Identifier,QC197015,TCP_UID,1901
TCPUID_QC084007_1881,E42_Identifier,QC084007,TCP_UID,1881
TCPUID_QC084004_1881,E42_Identifier,QC084004,TCP_UID,1881
TCPUID_QC129008_1871,E42_Identifier,QC129008,TCP_UID,1871
TCPUID_QC084006_1881,E42_Identifier,QC084006,TCP_UID,1881
TCPUID_QC187006_1891,E42_Identifier,QC187006,TCP_UID,1891
TCPUID_QC198011_1901,E42_Identifier,QC198011,TCP_UID,1901
TCPUID_QC203008_1911,E42_Identifier,QC203008,TCP_UID,1911
TCPUID_QC131001_1871,E42_Identifier,QC131001,TCP_UID,1871
TCPUID_QC083001_1881,E42_Identifier,QC083001,TCP_UID,1881
TCPUID_QC194003_1891,E42_Identifier,QC194003,TCP_UID,1891
TCPUID_QC198004_1901,E42_Identifier,QC198004,TCP_UID,1901
TCPUID_QC075001_1881,E42_Identifier,QC075001,TCP_UID,1881
TCPUID_QC195004_1891,E42_Identifier,QC195004,TCP_UID,1891
TCPUID_QC199005_1901,E42_Identifier,QC199005,TCP_UID,1901
TCPUID_QC109002_1871,E42_Identifier,QC109002,TCP_UID,1871
TCPUID_QC075008_1881,E42_Identifier,QC075008,TCP_UID,1881
TCPUID_QC195007_1891,E42_Identifier,QC195007,TCP_UID,1891
TCPUID_QC199008_1901,E42_Identifier,QC199008,TCP_UID,1901
TCPUID_QC204004_1911,E42_Identifier,QC204004,TCP_UID,1911
TCPUID_QC097004_1921,E42_Identifier,QC097004,TCP_UID,1921
TCPUID_QC075006_1881,E42_Identifier,QC075006,TCP_UID,1881
TCPUID_QC097043_1881,E42_Identifier,QC097043,TCP_UID,1881
TCPUID_QC176020_1891,E42_Identifier,QC176020,TCP_UID,1891
TCPUID_QC097044_1881,E42_Identifier,QC097044,TCP_UID,1881
TCPUID_QC176002_1891,E42_Identifier,QC176002,TCP_UID,1891
TCPUID_QC097031_1881,E42_Identifier,QC097031,TCP_UID,1881
TCPUID_QC176048_1891,E42_Identifier,QC176048,TCP_UID,1891
TCPUID_QC097041_1881,E42_Identifier,QC097041,TCP_UID,1881
TCPUID_QC176013_1891,E42_Identifier,QC176013,TCP_UID,1891
TCPUID_QC149999_1871,E42_Identifier,QC149999,TCP_UID,1871
TCPUID_QC077999_1881,E42_Identifier,QC077999,TCP_UID,1881
TCPUID_QC086009_1881,E42_Identifier,QC086009,TCP_UID,1881
TCPUID_QC142009_1891,E42_Identifier,QC142009,TCP_UID,1891
TCPUID_QC086010_1881,E42_Identifier,QC086010,TCP_UID,1881
TCPUID_QC142008_1891,E42_Identifier,QC142008,TCP_UID,1891
TCPUID_QC142006_1901,E42_Identifier,QC142006,TCP_UID,1901
TCPUID_QC147006_1911,E42_Identifier,QC147006,TCP_UID,1911
TCPUID_QC091019_1881,E42_Identifier,QC091019,TCP_UID,1881
TCPUID_QC155013_1891,E42_Identifier,QC155013,TCP_UID,1891
TCPUID_QC091002_1881,E42_Identifier,QC091002,TCP_UID,1881
TCPUID_QC155010_1891,E42_Identifier,QC155010,TCP_UID,1891
TCPUID_QC091003_1881,E42_Identifier,QC091003,TCP_UID,1881
TCPUID_QC155003_1891,E42_Identifier,QC155003,TCP_UID,1891
TCPUID_QC058005_1881,E42_Identifier,QC058005,TCP_UID,1881
TCPUID_QC138007_1891,E42_Identifier,QC138007,TCP_UID,1891
TCPUID_QC138008_1901,E42_Identifier,QC138008,TCP_UID,1901
TCPUID_QC120006_1871,E42_Identifier,QC120006,TCP_UID,1871
TCPUID_QC061001_1881,E42_Identifier,QC061001,TCP_UID,1881
